Time,State
8.94154,0
8.95392,1
8.96022,0
9.01381,1
9.02011,0
9.03587,1
9.04826,0
9.05456,1
9.07662,0
9.11445,1
9.12075,0
9.14259,1
9.1489,0
9.17096,1
9.19618,0
9.21509,1
9.22454,0
9.24323,1
9.2653,0
9.29051,1
9.29682,0
9.31888,1
9.33126,0
9.35963,1
9.38485,0
9.39115,1
9.39746,0
9.40061,1
9.40691,0
9.4256,1
9.4319,0
9.47918,1
9.48549,0
9.49179,1
9.4981,0
9.50125,1
9.50755,0
9.52624,1
9.5483,0
9.57982,1
9.58613,0
9.59243,1
9.59874,0
9.60189,1
9.61427,0
9.64264,1
9.66786,0
9.68046,1
9.68677,0
9.69307,1
9.69938,0
9.70861,1
9.71491,0
9.76219,1
9.7685,0
9.77165,1
9.77795,0
9.7811,1
9.78741,0
9.79371,1
9.80294,0
9.80925,1
9.83131,0
9.86283,1
9.86914,0
9.87229,1
9.87859,0
9.88174,1
9.88805,0
9.89728,1
9.90358,0
9.92565,1
9.95086,0
9.96347,1
9.96978,0
9.97293,1
9.97923,0
9.99792,1
10.02,0
10.0452,1
10.0515,0
10.0641,1
10.0704,0
10.0736,1
10.0799,0
10.1143,1
10.1395,0
10.1458,1
10.1521,0
10.1648,1
10.1711,0
10.2339,1
10.2402,0
10.2465,1
10.2528,0
10.2654,1
10.2717,0
10.3345,1
10.3408,0
10.366,1
10.3723,0
10.4352,1
10.4415,0
10.5358,1
10.5421,0
15.9687,1
15.975,3
17.4478,4
18.2337,0
18.2368,1
18.2431,3
18.4638,0
18.4669,1
18.4732,0
18.5709,1
18.5772,3
18.7821,0
18.8357,1
18.842,3
19.028,0
19.0437,1
19.0532,0
19.0627,1
19.069,0
19.0973,1
19.1036,3
19.277,0
19.2928,1
19.2991,0
19.3022,1
19.3085,0
19.3243,1
19.3306,3
19.4724,0
19.5008,1
19.5071,0
19.5228,1
19.5292,3
19.6552,0
19.6962,1
19.7025,3
19.8221,0
19.8567,1
19.863,3
19.9763,0
20.017,1
20.0296,3
20.124,0
20.1334,1
20.146,0
20.1776,1
20.187,0
20.1965,1
20.2091,3
20.3034,0
20.3253,1
20.3347,0
20.3599,1
20.3725,0
20.3978,1
20.4041,0
20.4984,1
20.5076,0
20.602,1
20.6083,0
20.7026,1
20.7121,0
20.8064,1
20.819,0
20.9133,1
20.926,0
21.0203,1
21.0329,0
21.1272,1
21.1398,0
21.2342,1
21.2468,0
21.3411,1
21.3474,0
21.4418,1
21.451,0
21.5453,1
21.5516,0
21.646,1
21.6554,0
21.7498,1
21.7624,0
21.8567,1
21.8693,0
21.9636,1
21.9763,0
22.0706,1
22.0832,0
22.1775,1
22.1901,0
22.2845,1
22.2908,0
22.3851,1
22.3944,0
22.4887,1
22.495,0
22.5893,1
22.5988,0
22.6931,1
22.7057,0
22.8001,1
22.8127,0
22.907,1
22.9196,0
23.014,1
23.0266,0
23.0486,1
23.0549,0
23.1209,1
23.1335,0
23.1493,1
23.1556,0
23.2278,1
23.2341,0
23.2499,1
23.2591,0
23.3285,1
23.3348,0
23.3535,1
23.3661,0
23.4039,1
23.4165,0
23.4291,1
23.4354,0
23.4604,1
23.473,0
23.5108,1
23.5172,0
23.5298,1
23.5361,0
23.5674,1
23.58,0
23.6115,1
23.6178,0
23.6304,1
23.6367,0
23.6491,1
23.6617,0
23.6743,1
23.6806,0
23.7121,1
23.7184,0
23.731,1
23.7373,0
23.756,1
23.7686,0
23.7749,1
23.7812,0
23.8128,1
23.8191,0
23.8317,1
23.838,0
23.8411,1
23.8504,0
23.863,1
23.8693,0
23.8756,1
23.8882,0
23.9134,1
23.9197,0
23.9323,1
23.9386,0
23.9447,1
23.9573,0
23.9636,1
23.9699,0
23.9825,1
23.9888,0
24.033,1
24.0393,0
24.0516,1
24.058,0
24.0643,1
24.0769,0
24.0832,1
24.0895,0
24.1336,1
24.146,0
24.1523,1
24.1586,0
24.1838,1
24.1901,0
24.2403,1
24.2466,0
24.2529,1
24.2655,0
24.2844,1
24.2908,0
24.2939,1
24.3002,0
24.341,1
24.3473,0
24.3599,1
24.3662,0
24.3851,1
24.3914,0
24.3945,1
24.4008,0
24.404,1
24.4103,0
24.4416,1
24.4542,0
24.4605,1
24.4668,0
24.4857,1
24.492,0
24.4952,1
24.5015,0
24.5046,1
24.5109,0
24.5141,1
24.5204,0
24.5485,1
24.5548,0
24.5612,1
24.5675,0
24.5864,1
24.5927,0
24.5958,1
24.6021,0
24.6053,1
24.6116,0
24.6492,1
24.6555,0
24.6618,1
24.6681,0
24.687,1
24.6933,0
24.6965,1
24.7028,0
24.75,1
24.7564,0
24.7624,1
24.7687,0
24.7876,1
24.794,0
29.6231,1
29.6294,3
31.099,4
31.8691,0
31.8722,1
31.8785,3
32.0992,0
32.1023,1
32.1086,0
32.2064,1
32.2127,3
32.4175,0
32.4711,1
32.4774,3
32.6634,0
32.6792,1
32.6886,0
32.7296,1
32.7359,3
32.9092,0
32.9376,1
32.9439,0
32.9597,1
32.966,3
33.1078,0
33.1614,1
33.1677,3
33.2938,0
33.3159,1
33.3222,0
33.3316,1
33.3379,3
33.4575,0
33.4921,1
33.5014,3
33.6117,0
33.6588,1
33.6745,0
33.6808,1
33.6934,3
33.7878,0
33.8067,1
33.8193,0
33.8224,1
33.8319,0
33.8411,1
33.8632,3
33.9575,0
33.9953,1
34.0016,0
34.008,1
34.0298,3
34.1241,0
34.1304,1
34.1525,0
34.1651,1
34.1714,0
34.1777,1
34.1966,3
34.291,0
34.2973,1
34.3191,0
34.3569,1
34.3664,0
34.3853,1
34.3916,0
34.4134,1
34.4197,0
34.4355,1
34.4418,0
34.4607,1
34.4796,0
34.4859,1
34.4922,0
34.5141,1
34.5298,0
34.5361,1
34.5424,0
34.574,1
34.5803,0
34.5866,1
34.6021,0
34.6242,1
34.6305,0
34.6368,1
34.6431,0
34.6746,1
34.6809,0
34.6964,1
34.7028,0
34.7248,1
34.7311,0
34.7374,1
34.7437,0
34.7752,1
34.7908,0
34.7971,1
34.8128,0
34.8255,1
34.8318,0
34.8381,1
34.857,0
34.8851,1
34.8914,0
34.9072,1
34.9135,0
34.9261,1
34.9324,0
34.9513,1
34.9576,0
34.9858,1
35.0015,0
35.0078,1
35.0141,0
35.0267,1
35.0456,0
35.052,1
35.0583,0
35.0959,1
35.1022,0
35.1085,1
35.1148,0
35.14,1
35.1463,0
35.1526,1
35.1681,0
35.1965,1
35.2028,0
35.2091,1
35.2154,0
35.2406,1
35.2469,0
35.2625,1
35.2688,0
35.2971,1
35.3034,0
35.3097,1
35.3287,0
35.3413,1
35.3568,0
35.3631,1
35.3789,0
35.3978,1
35.4041,0
35.423,1
35.4293,0
35.4511,1
35.4574,0
35.4732,1
35.4795,0
35.4984,1
35.5173,0
35.5236,1
35.5299,0
35.5518,1
35.5675,0
35.5738,1
35.5801,0
35.6117,1
35.618,0
35.6243,1
35.6398,0
35.6619,1
35.6682,0
35.6745,1
35.6808,0
35.7123,1
35.7186,0
35.7341,1
35.7404,0
35.7625,1
35.7688,0
35.7751,1
35.7814,0
35.8129,1
35.8285,0
35.8348,1
35.8505,0
35.8632,1
35.8695,0
35.8758,1
35.8947,0
35.9228,1
35.9291,0
35.9449,1
35.9512,0
35.9638,1
35.9701,0
35.989,1
35.9953,0
36.0235,1
36.0392,0
36.0455,1
36.0518,0
36.0644,1
36.0833,0
36.0896,1
36.096,0
36.1336,1
36.1399,0
36.1462,1
36.1525,0
36.1777,1
36.184,0
36.1903,1
36.2058,0
36.2342,1
36.2405,0
36.2468,1
36.2531,0
36.2783,1
36.2846,0
36.3002,1
36.3065,0
36.3348,1
36.3411,0
36.3474,1
36.3664,0
36.379,1
36.3945,0
36.4008,1
36.4166,0
36.4355,1
36.4418,0
36.4607,1
36.467,0
36.4888,1
36.4951,0
36.5109,1
36.5172,0
36.5361,1
36.555,0
36.5613,1
36.5676,0
36.5895,1
36.6052,0
36.6115,1
36.6178,0
36.6494,1
36.6557,0
36.662,1
36.6775,0
36.6996,1
36.7059,0
36.7122,1
36.7185,0
36.75,1
36.7563,0
36.7718,1
36.7781,0
36.8002,1
36.8065,0
36.8128,1
36.8191,0
36.8506,1
36.8662,0
36.8725,1
36.8882,0
36.9008,1
36.9072,0
36.9135,1
36.9324,0
36.9605,1
36.9668,0
36.9826,1
36.9889,0
37.0015,1
37.0078,0
37.0267,1
37.033,0
37.0362,1
37.0425,0
37.0612,1
37.0769,0
37.0832,1
37.0895,0
37.1021,1
37.121,0
37.1273,1
37.1336,0
37.1368,1
37.1492,0
37.1712,1
37.1776,0
37.1839,1
37.1902,0
37.2154,1
37.2217,0
37.228,1
37.2343,0
37.2435,1
37.2498,0
37.2719,1
37.2782,0
37.2845,1
37.2908,0
37.316,1
37.3223,0
37.3286,1
37.3379,0
37.3442,1
37.3599,0
37.3725,1
37.3788,0
37.3851,1
37.3914,0
37.404,1
37.4104,0
37.4167,1
37.423,0
37.4322,1
37.4385,0
37.4543,1
37.4606,0
37.4732,1
37.4795,0
37.4858,1
37.4984,0
37.5047,1
37.511,0
37.5173,1
37.5265,0
37.5328,1
37.5486,0
37.5549,1
37.5612,0
37.5738,1
37.5801,0
37.5927,1
37.599,0
37.6053,1
37.6116,0
37.6209,1
37.6272,0
37.6429,1
37.6492,0
37.6744,1
37.6871,0
37.6934,1
37.6997,0
37.706,1
37.7152,0
37.7215,1
37.7373,0
37.7436,1
37.7499,0
37.7814,1
37.7877,0
37.794,1
37.8003,0
37.8095,1
37.8158,0
37.8316,1
37.8379,0
37.882,1
37.8883,0
37.8946,1
37.9039,0
37.9102,1
37.9259,0
37.9322,1
37.9385,0
37.9827,1
37.989,0
37.9982,1
38.0045,0
38.0329,1
38.0392,0
38.0833,1
38.0925,0
38.0988,1
38.1146,0
38.1335,1
38.1398,0
38.143,1
38.1493,0
38.1869,1
38.1932,0
38.2089,1
38.2152,0
38.2342,1
38.2405,0
38.2436,1
38.2531,0
38.2751,1
38.2814,0
38.2875,1
38.3033,0
38.3096,1
38.3159,0
38.3348,1
38.3411,0
38.3474,1
38.3537,0
38.3758,1
38.3821,0
38.3976,1
38.4039,0
38.4354,1
38.4417,0
38.448,1
38.4544,0
38.4764,1
38.492,0
38.4983,1
38.5046,0
38.5077,1
38.514,0
38.5361,1
38.5424,0
38.5487,1
38.555,0
38.5863,1
38.5926,0
38.5989,1
38.6052,0
38.6399,1
38.6462,0
38.6493,1
38.6556,0
38.6869,1
38.6932,0
43.6137,1
43.62,3
45.0928,4
45.8787,0
45.8818,1
45.8881,3
46.1088,0
46.1119,1
46.1182,0
46.216,1
46.2223,3
46.4271,0
46.4807,1
46.487,3
46.673,0
46.6888,1
46.6982,0
46.7077,1
46.714,0
46.7423,1
46.7486,3
46.922,0
46.9378,1
46.9441,0
46.9472,1
46.9535,0
46.9693,1
46.9756,3
47.1174,0
47.1458,1
47.1521,0
47.1679,1
47.1742,3
47.3002,0
47.3412,1
47.3475,3
47.4671,0
47.5017,1
47.508,3
47.6213,0
47.662,1
47.6747,3
47.769,0
47.7784,1
47.7911,0
47.8226,1
47.832,0
47.8415,1
47.8541,3
47.9484,0
47.9703,1
47.9797,0
48.0049,1
48.0176,0
48.0428,1
48.0491,0
48.1434,1
48.1526,0
48.247,1
48.2533,0
48.3476,1
48.3571,0
48.4514,1
48.464,0
48.5584,1
48.571,0
48.6653,1
48.6779,0
48.7722,1
48.7848,0
48.8792,1
48.8918,0
48.9861,1
48.9924,0
49.0868,1
49.096,0
49.1903,1
49.1966,0
49.291,1
49.3004,0
49.3948,1
49.4074,0
49.5017,1
49.5143,0
49.6087,1
49.6213,0
49.7156,1
49.7282,0
49.8225,1
49.8352,0
49.9295,1
49.9358,0
50.0301,1
50.0394,0
50.1337,1
50.14,0
50.2343,1
50.2438,0
50.3381,1
50.3507,0
50.4451,1
50.4577,0
50.552,1
50.5646,0
50.659,1
50.6716,0
50.6936,1
50.6999,0
50.7659,1
50.7785,0
50.7943,1
50.8006,0
50.8728,1
50.8792,0
50.8949,1
50.9041,0
50.9735,1
50.9798,0
50.9985,1
51.0111,0
51.0489,1
51.0615,0
51.0741,1
51.0804,0
51.1054,1
51.118,0
51.1559,1
51.1622,0
51.1748,1
51.1811,0
51.2124,1
51.225,0
51.2565,1
51.2628,0
51.2754,1
51.2817,0
51.2941,1
51.3067,0
51.3193,1
51.3256,0
51.3571,1
51.3634,0
51.376,1
51.3824,0
51.401,1
51.4136,0
51.42,1
51.4263,0
51.4578,1
51.4641,0
51.4767,1
51.483,0
51.4861,1
51.4954,0
51.508,1
51.5143,0
51.5206,1
51.5332,0
51.5584,1
51.5647,0
51.5773,1
51.5836,0
51.5897,1
51.6023,0
51.6086,1
51.6149,0
51.6275,1
51.6338,0
51.678,1
51.6843,0
51.6967,1
51.703,0
51.7093,1
51.7219,0
51.7282,1
51.7345,0
51.7786,1
51.791,0
51.7973,1
51.8036,0
51.8288,1
51.8351,0
51.8853,1
51.8916,0
51.8979,1
51.9105,0
51.9295,1
51.9358,0
51.9389,1
51.9452,0
51.986,1
51.9923,0
52.0049,1
52.0112,0
52.0301,1
52.0364,0
52.0396,1
52.0459,0
52.049,1
52.0553,0
52.0866,1
52.0992,0
52.1055,1
52.1118,0
52.1307,1
52.137,0
52.1402,1
52.1465,0
52.1496,1
52.156,0
52.1591,1
52.1654,0
52.1936,1
52.1999,0
52.2062,1
52.2125,0
52.2314,1
52.2377,0
52.2408,1
52.2471,0
52.2503,1
52.2566,0
52.2942,1
52.3005,0
52.3068,1
52.3131,0
52.332,1
52.3383,0
52.3415,1
52.3478,0
52.3951,1
52.4014,0
52.4074,1
52.4137,0
52.4327,1
52.439,0
57.2681,1
57.2744,3
58.744,4
59.5141,0
59.5172,1
59.5236,3
59.7442,0
59.7473,1
59.7536,0
59.8514,1
59.8577,3
60.0625,0
60.1161,1
60.1224,3
60.3084,0
60.3242,1
60.3336,0
60.3746,1
60.3809,3
60.5543,0
60.5826,1
60.5889,0
60.6047,1
60.611,3
60.7528,0
60.8064,1
60.8127,3
60.9388,0
60.9609,1
60.9672,0
60.9766,1
60.9829,3
61.1025,0
61.1372,1
61.1464,3
61.2567,0
61.3038,1
61.3195,0
61.3258,1
61.3384,3
61.4328,0
61.4517,1
61.4643,0
61.4674,1
61.4769,0
61.4861,1
61.5082,3
61.6025,0
61.6404,1
61.6467,0
61.653,1
61.6748,3
61.7691,0
61.7754,1
61.7975,0
61.8101,1
61.8164,0
61.8227,1
61.8416,3
61.936,0
61.9423,1
61.9641,0
62.0019,1
62.0114,0
62.0303,1
62.0366,0
62.0584,1
62.0648,0
62.0805,1
62.0868,0
62.1057,1
62.1246,0
62.1309,1
62.1372,0
62.1591,1
62.1748,0
62.1812,1
62.1875,0
62.219,1
62.2253,0
62.2316,1
62.2471,0
62.2692,1
62.2755,0
62.2818,1
62.2881,0
62.3196,1
62.3259,0
62.3415,1
62.3478,0
62.3698,1
62.3761,0
62.3824,1
62.3887,0
62.4203,1
62.4358,0
62.4421,1
62.4579,0
62.4705,1
62.4768,0
62.4831,1
62.502,0
62.5301,1
62.5364,0
62.5522,1
62.5585,0
62.5711,1
62.5774,0
62.5963,1
62.6026,0
62.6308,1
62.6465,0
62.6528,1
62.6591,0
62.6717,1
62.6907,0
62.697,1
62.7033,0
62.7409,1
62.7472,0
62.7535,1
62.7598,0
62.785,1
62.7913,0
62.7976,1
62.8131,0
62.8415,1
62.8478,0
62.8541,1
62.8604,0
62.8856,1
62.8919,0
62.9075,1
62.9138,0
62.9421,1
62.9484,0
62.9548,1
62.9737,0
62.9863,1
63.0018,0
63.0081,1
63.0239,0
63.0428,1
63.0491,0
63.068,1
63.0743,0
63.0961,1
63.1024,0
63.1182,1
63.1245,0
63.1434,1
63.1623,0
63.1686,1
63.1749,0
63.1968,1
63.2125,0
63.2188,1
63.2252,0
63.2567,1
63.263,0
63.2693,1
63.2848,0
63.3069,1
63.3132,0
63.3195,1
63.3258,0
63.3573,1
63.3636,0
63.3792,1
63.3855,0
63.4075,1
63.4138,0
63.4201,1
63.4264,0
63.458,1
63.4735,0
63.4798,1
63.4956,0
63.5082,1
63.5145,0
63.5208,1
63.5397,0
63.5678,1
63.5741,0
63.5899,1
63.5962,0
63.6088,1
63.6151,0
63.634,1
63.6403,0
63.6685,1
63.6842,0
63.6905,1
63.6968,0
63.7094,1
63.7284,0
63.7347,1
63.741,0
63.7786,1
63.7849,0
63.7912,1
63.7975,0
63.8227,1
63.829,0
63.8353,1
63.8508,0
63.8792,1
63.8855,0
63.8918,1
63.8981,0
63.9233,1
63.9296,0
63.9452,1
63.9515,0
63.9798,1
63.9861,0
63.9924,1
64.0114,0
64.024,1
64.0395,0
64.0458,1
64.0616,0
64.0805,1
64.0868,0
64.1057,1
64.112,0
64.1338,1
64.1401,0
64.1559,1
64.1622,0
64.1811,1
64.2,0
64.2063,1
64.2126,0
64.2345,1
64.2502,0
64.2565,1
64.2628,0
64.2944,1
64.3007,0
64.307,1
64.3225,0
64.3446,1
64.3509,0
64.3572,1
64.3635,0
64.395,1
64.4013,0
64.4168,1
64.4232,0
64.4452,1
64.4515,0
64.4578,1
64.4641,0
64.4956,1
64.5112,0
64.5175,1
64.5332,0
64.5459,1
64.5522,0
64.5585,1
64.5774,0
64.6055,1
64.6118,0
64.6276,1
64.6339,0
64.6465,1
64.6528,0
64.6717,1
64.678,0
64.6812,1
64.6875,0
64.7062,1
64.7219,0
64.7282,1
64.7345,0
64.7471,1
64.766,0
64.7724,1
64.7787,0
64.7818,1
64.7942,0
64.8163,1
64.8226,0
64.8289,1
64.8352,0
64.8604,1
64.8667,0
64.873,1
64.8793,0
64.8885,1
64.8948,0
64.9169,1
64.9232,0
64.9295,1
64.9358,0
64.961,1
64.9673,0
64.9736,1
64.9829,0
64.9892,1
65.0049,0
65.0175,1
65.0238,0
65.0301,1
65.0364,0
65.0491,1
65.0554,0
65.0617,1
65.068,0
65.0772,1
65.0835,0
65.0993,1
65.1056,0
65.1182,1
65.1245,0
65.1308,1
65.1434,0
65.1497,1
65.156,0
65.1623,1
65.1715,0
65.1778,1
65.1936,0
65.1999,1
65.2062,0
65.2188,1
65.2251,0
65.2377,1
65.244,0
65.2503,1
65.2566,0
65.2659,1
65.2722,0
65.2879,1
65.2942,0
65.3195,1
65.3321,0
65.3384,1
65.3447,0
65.351,1
65.3602,0
65.3665,1
65.3823,0
65.3886,1
65.3949,0
65.4264,1
65.4327,0
65.439,1
65.4453,0
65.4545,1
65.4608,0
65.4766,1
65.4829,0
65.527,1
65.5333,0
65.5396,1
65.5489,0
65.5552,1
65.5709,0
65.5772,1
65.5836,0
65.6277,1
65.634,0
65.6432,1
65.6495,0
65.6779,1
65.6842,0
65.7283,1
65.7376,0
65.7439,1
65.7596,0
65.7785,1
65.7848,0
65.788,1
65.7943,0
65.8319,1
65.8382,0
65.854,1
65.8603,0
65.8792,1
65.8855,0
65.8886,1
65.8981,0
65.9201,1
65.9264,0
65.9325,1
65.9483,0
65.9546,1
65.9609,0
65.9798,1
65.9861,0
65.9924,1
65.9987,0
66.0208,1
66.0271,0
66.0426,1
66.0489,0
66.0804,1
66.0868,0
66.0931,1
66.0994,0
66.1214,1
66.137,0
66.1433,1
66.1496,0
66.1527,1
66.159,0
66.1811,1
66.1874,0
66.1937,1
66.2,0
66.2313,1
66.2376,0
66.2439,1
66.2502,0
66.2849,1
66.2912,0
66.2943,1
66.3006,0
66.3319,1
66.3382,0
71.2588,1
71.2651,3
72.7379,4
73.5237,0
73.5268,1
73.5332,3
73.7538,0
73.7569,1
73.7632,0
73.861,1
73.8673,3
74.0721,0
74.1257,1
74.132,3
74.318,0
74.3338,1
74.3432,0
74.3527,1
74.359,0
74.3873,1
74.3936,3
74.567,0
74.5828,1
74.5891,0
74.5922,1
74.5985,0
74.6143,1
74.6206,3
74.7624,0
74.7908,1
74.7971,0
74.8129,1
74.8192,3
74.9452,0
74.9862,1
74.9925,3
75.1121,0
75.1468,1
75.1531,3
75.2663,0
75.3071,1
75.3197,3
75.414,0
75.4235,1
75.4361,0
75.4676,1
75.477,0
75.4865,1
75.4991,3
75.5934,0
75.6153,1
75.6247,0
75.65,1
75.6626,0
75.6878,1
75.6941,0
75.7884,1
75.7976,0
75.892,1
75.8983,0
75.9926,1
76.0021,0
76.0964,1
76.109,0
76.2034,1
76.216,0
76.3103,1
76.3229,0
76.4172,1
76.4299,0
76.5242,1
76.5368,0
76.6311,1
76.6374,0
76.7318,1
76.741,0
76.8353,1
76.8416,0
76.936,1
76.9454,0
77.0398,1
77.0524,0
77.1467,1
77.1593,0
77.2537,1
77.2663,0
77.3606,1
77.3732,0
77.4676,1
77.4802,0
77.5745,1
77.5808,0
77.6751,1
77.6844,0
77.7787,1
77.785,0
77.8793,1
77.8888,0
77.9831,1
77.9957,0
78.0901,1
78.1027,0
78.197,1
78.2096,0
78.304,1
78.3166,0
78.3386,1
78.3449,0
78.4109,1
78.4235,0
78.4393,1
78.4456,0
78.5179,1
78.5242,0
78.5399,1
78.5492,0
78.6185,1
78.6248,0
78.6435,1
78.6561,0
78.6939,1
78.7065,0
78.7191,1
78.7254,0
78.7504,1
78.763,0
78.8009,1
78.8072,0
78.8198,1
78.8261,0
78.8574,1
78.87,0
78.9015,1
78.9078,0
78.9204,1
78.9267,0
78.9391,1
78.9517,0
78.9643,1
78.9706,0
79.0021,1
79.0084,0
79.0211,1
79.0274,0
79.046,1
79.0587,0
79.065,1
79.0713,0
79.1028,1
79.1091,0
79.1217,1
79.128,0
79.1312,1
79.1404,0
79.153,1
79.1593,0
79.1656,1
79.1782,0
79.2034,1
79.2097,0
79.2223,1
79.2286,0
79.2347,1
79.2473,0
79.2536,1
79.2599,0
79.2725,1
79.2788,0
79.323,1
79.3293,0
79.3417,1
79.348,0
79.3543,1
79.3669,0
79.3732,1
79.3795,0
79.4236,1
79.436,0
79.4423,1
79.4486,0
79.4738,1
79.4801,0
79.5303,1
79.5366,0
79.5429,1
79.5556,0
79.5745,1
79.5808,0
79.5839,1
79.5902,0
79.631,1
79.6373,0
79.6499,1
79.6562,0
79.6751,1
79.6814,0
79.6846,1
79.6909,0
79.694,1
79.7003,0
79.7316,1
79.7442,0
79.7505,1
79.7568,0
79.7757,1
79.782,0
79.7852,1
79.7915,0
79.7947,1
79.801,0
79.8041,1
79.8104,0
79.8386,1
79.8449,0
79.8512,1
79.8575,0
79.8764,1
79.8827,0
79.8858,1
79.8921,0
79.8953,1
79.9016,0
79.9392,1
79.9455,0
79.9518,1
79.9581,0
79.977,1
79.9833,0
79.9865,1
79.9928,0
80.0401,1
80.0464,0
80.0524,1
80.0588,0
80.0777,1
80.084,0
84.9131,1
84.9194,3
86.389,4
87.1591,0
87.1623,1
87.1686,3
87.3892,0
87.3924,1
87.3987,0
87.4964,1
87.5027,3
87.7076,0
87.7611,1
87.7674,3
87.9534,0
87.9692,1
87.9786,0
88.0196,1
88.0259,3
88.1993,0
88.2276,1
88.2339,0
88.2497,1
88.256,3
88.3978,0
88.4514,1
88.4577,3
88.5838,0
88.6059,1
88.6122,0
88.6216,1
88.6279,3
88.7475,0
88.7822,1
88.7914,3
88.9017,0
88.9488,1
88.9645,0
88.9708,1
88.9834,3
89.0778,0
89.0967,1
89.1093,0
89.1124,1
89.1219,0
89.1311,1
89.1532,3
89.2475,0
89.2854,1
89.2917,0
89.298,1
89.3198,3
89.4141,0
89.4204,1
89.4425,0
89.4551,1
89.4614,0
89.4677,1
89.4866,3
89.581,0
89.5873,1
89.6091,0
89.6469,1
89.6564,0
89.6753,1
89.6816,0
89.7035,1
89.7098,0
89.7255,1
89.7318,0
89.7507,1
89.7696,0
89.776,1
89.7823,0
89.8041,1
89.8199,0
89.8262,1
89.8325,0
89.864,1
89.8703,0
89.8766,1
89.8921,0
89.9142,1
89.9205,0
89.9268,1
89.9331,0
89.9646,1
89.9709,0
89.9865,1
89.9928,0
90.0148,1
90.0211,0
90.0274,1
90.0337,0
90.0653,1
90.0808,0
90.0871,1
90.1029,0
90.1155,1
90.1218,0
90.1281,1
90.147,0
90.1751,1
90.1814,0
90.1972,1
90.2035,0
90.2161,1
90.2224,0
90.2413,1
90.2476,0
90.2758,1
90.2915,0
90.2978,1
90.3041,0
90.3168,1
90.3357,0
90.342,1
90.3483,0
90.3859,1
90.3922,0
90.3985,1
90.4048,0
90.43,1
90.4363,0
90.4426,1
90.4581,0
90.4865,1
90.4928,0
90.4991,1
90.5054,0
90.5306,1
90.5369,0
90.5525,1
90.5588,0
90.5872,1
90.5935,0
90.5998,1
90.6187,0
90.6313,1
90.6468,0
90.6531,1
90.6689,0
90.6878,1
90.6941,0
90.713,1
90.7193,0
90.7412,1
90.7475,0
90.7632,1
90.7695,0
90.7884,1
90.8073,0
90.8136,1
90.82,0
90.8418,1
90.8576,0
90.8639,1
90.8702,0
90.9017,1
90.908,0
90.9143,1
90.9298,0
90.9519,1
90.9582,0
90.9645,1
90.9708,0
91.0023,1
91.0086,0
91.0242,1
91.0305,0
91.0525,1
91.0588,0
91.0651,1
91.0714,0
91.103,1
91.1185,0
91.1248,1
91.1406,0
91.1532,1
91.1595,0
91.1658,1
91.1847,0
91.2128,1
91.2191,0
91.2349,1
91.2412,0
91.2538,1
91.2601,0
91.279,1
