Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
178,365,17924308,45727,18072484,45727
179,365,18046612,46039,18203804,46039
180,365,18170876,46356,18339044,46356
181,365,18295532,46674,18479772,46674
182,379,18419796,46991,18620892,46991
183,393,18544060,47308,18708700,47308
184,393,18643236,47561,18807092,47561
185,393,18767500,47878,18937628,47878
186,393,18878828,48162,19037196,48162
187,393,18949388,48342,19106972,48342
188,393,19019948,48522,19178708,48522
189,393,19092468,48707,19249268,48707
190,393,19175964,48920,19336292,48920
191,393,19271612,49164,19429588,49164
192,393,19371180,49418,19533076,49418
193,393,19495444,49735,19666748,49735
194,393,19619708,50052,19803948,50052
195,393,19743972,50369,19946244,50369
196,420,19868628,50687,20079916,50687
197,420,19978780,50968,20146556,50968
198,420,20091676,51256,20276308,51256
199,420,20216332,51574,20390772,51574
