Time,Window Size
0.0,0
0.231544,3400
0.790703,3740
0.916783,4420
1.02422,5100
1.1503,5780
1.27638,6460
1.40246,7140
1.52854,7480
1.59158,7820
1.71766,8160
1.84374,8500
1.96982,10200
3.3567,10540
3.9871,10880
4.49142,11220
4.74358,11560
4.99574,11900
5.12182,12240
5.37398,12580
5.50006,12920
5.62614,13260
5.75222,13600
5.8783,13940
6.00438,14280
6.13046,14620
6.25654,14960
6.38262,15300
6.5087,15640
6.63478,15980
6.76086,16320
6.88694,16660
7.01302,17000
7.1391,17340
7.26518,17680
7.39126,18020
7.51734,18360
7.64342,18700
7.7695,19040
7.89558,19380
8.02166,19720
8.14774,20060
8.27382,20400
8.3999,20740
8.52598,21080
8.65206,21420
8.77814,21760
8.90422,22100
9.0303,22440
9.15638,22780
9.28246,23120
9.40854,23460
9.53462,23800
9.6607,24140
9.78678,24480
9.91286,24820
10.0389,25160
10.165,25500
10.2911,25840
10.4172,26180
10.5433,26520
10.6693,26860
10.7954,27200
10.9215,27540
11.0476,27880
11.1737,28220
11.2997,28560
11.4258,28900
11.5519,29240
11.678,29580
11.8041,29920
11.9301,30260
12.0562,30600
12.1823,30940
12.3084,31280
12.4345,31620
12.5605,31960
12.6866,32300
12.8127,32640
12.9388,32980
13.0649,33320
13.1909,33660
13.317,34000
13.4431,34340
13.5692,34680
13.6953,35020
13.8213,35360
13.9474,35700
14.0735,36040
14.1996,36380
14.3257,36720
14.4517,37060
14.5778,37400
14.7039,37740
14.83,38080
14.9561,38420
15.0821,38760
15.2082,39100
15.3343,39440
15.4604,39780
15.5865,40120
15.7125,40460
15.8386,40800
15.9647,41140
16.0908,41480
16.2169,41820
16.3429,42160
16.469,42500
16.5951,42840
16.7212,43180
16.8473,43520
16.9733,43860
17.0994,44200
17.2255,44540
17.3516,44880
17.4777,45220
17.6037,45560
17.7298,45900
17.8559,46240
17.982,46580
18.1081,46920
18.2341,47260
18.3602,47600
18.4863,47940
18.6124,48280
18.7385,48620
18.8645,48960
18.9906,49300
19.1167,49640
19.2428,49980
19.3689,50320
19.4949,50660
19.621,51000
19.7471,51340
19.8732,51680
19.9993,52020
20.1253,52360
20.2514,52700
20.3775,53040
20.5036,53380
20.6297,53720
20.7557,54060
20.8818,54400
21.0079,54740
21.134,55080
21.2601,55420
21.3861,55760
21.5122,56100
21.6383,56440
21.7644,56780
21.8905,57120
22.0165,57460
22.1426,57800
22.2687,58140
22.3948,58480
22.5209,58820
22.6469,59160
22.8361,58820
30.0857,58140
30.1487,58480
36.3897,58140
36.4527,57800
36.5157,57460
36.5788,57120
36.6418,56780
36.7049,56440
36.7679,56100
36.8309,55760
36.894,55420
36.957,55080
37.0201,54740
37.0831,54400
37.1461,54060
37.2092,53720
37.2722,53380
37.3353,52360
37.3983,52700
37.5874,52360
37.6505,52020
37.7135,51680
37.7765,51340
37.8396,51000
37.9026,50660
37.9657,50320
38.0287,49980
38.0917,49640
38.1548,49300
38.2178,48960
38.2809,48620
38.3439,48280
38.4069,47940
38.4622,340
43.5762,1700
44.0353,2720
44.2245,3060
44.2875,4760
44.7466,5440
44.8727,6800
45.1248,7820
45.314,8500
45.44,9860
45.6922,10880
45.8813,11220
45.9444,12920
46.2596,13600
46.3856,14960
46.6378,15980
46.8269,16660
46.953,18020
47.2052,19040
47.3943,19380
47.4573,21080
47.7725,21760
47.8986,23120
48.1508,24140
48.3399,24820
48.466,26180
48.7181,27200
48.9072,27540
48.9703,29240
49.2855,29920
49.4116,31280
49.6637,32300
49.8528,32980
49.9789,34340
50.2311,34680
50.4202,35020
50.4832,35360
50.7984,35700
50.9245,36040
51.1767,36380
51.3658,36720
51.4919,37060
51.744,37400
51.9332,37740
51.9962,38080
52.3114,38420
52.4375,38760
52.6896,39100
52.8788,39440
53.0048,39780
53.257,40120
53.4461,40460
53.5092,40800
53.8244,41140
53.9504,41480
54.2026,41820
54.3917,42160
54.7069,41820
61.5152,41140
61.5783,41480
69.8918,340
72.4656,1020
76.9414,1700
77.0675,2040
77.3088,2720
77.4349,3060
77.498,3740
77.624,4420
77.7501,4760
77.8132,5440
77.9392,5780
