Time,Bytes
0.231545,340
0.231545,680
0.231545,1020
0.231545,1360
0.231545,1700
0.231545,2040
0.231545,2380
0.231545,2720
0.231545,3060
0.231545,3400
0.790703,3060
0.790703,3400
0.790703,3740
0.916783,3060
0.916783,3400
0.916783,3740
0.916783,4080
0.916783,4420
1.02422,3740
1.02422,4080
1.02422,4420
1.02422,4760
1.02422,5100
1.1503,4420
1.1503,4760
1.1503,5100
1.1503,5440
1.1503,5780
1.27638,5100
1.27638,5440
1.27638,5780
1.27638,6120
1.27638,6460
1.40246,5780
1.40246,6120
1.40246,6460
1.40246,6800
1.40246,7140
1.52854,6800
1.52854,7140
1.52854,7480
1.59158,7140
1.59158,7480
1.59158,7820
1.65462,7480
1.65462,7820
1.71766,7140
1.71766,7480
1.71766,7820
1.71766,8160
1.7807,7820
1.7807,8160
1.84374,7480
1.84374,7820
1.84374,8160
1.84374,8500
1.90678,8160
1.90678,8500
1.96982,7820
1.96982,8160
1.96982,8500
1.96982,8840
1.96982,9180
1.96982,9520
1.96982,9860
1.96982,10200
2.0959,9520
2.0959,9860
2.0959,10200
2.22198,9520
2.22198,9860
2.22198,10200
2.34806,9520
2.34806,9860
2.34806,10200
2.47414,9520
2.47414,9860
2.47414,10200
2.60022,9520
2.60022,9860
2.60022,10200
2.7263,9520
2.7263,9860
2.7263,10200
2.85238,9520
2.85238,9860
2.85238,10200
2.97846,9520
2.97846,9860
2.97846,10200
3.10454,9860
3.10454,10200
3.23062,9520
3.23062,9860
3.23062,10200
3.3567,9860
3.3567,10200
3.3567,10540
3.48278,9860
3.48278,10200
3.48278,10540
3.60886,9860
3.60886,10200
3.60886,10540
3.73494,9860
3.73494,10200
3.73494,10540
3.86102,9860
3.86102,10200
3.86102,10540
3.9871,9860
3.9871,10200
3.9871,10540
3.9871,10880
4.11318,10200
4.11318,10540
4.11318,10880
4.23926,10200
4.23926,10540
4.23926,10880
4.36534,10200
4.36534,10540
4.36534,10880
4.49142,10200
4.49142,10540
4.49142,10880
4.49142,11220
4.6175,10540
4.6175,10880
4.6175,11220
4.74358,10540
4.74358,10880
4.74358,11220
4.74358,11560
4.86966,10880
4.86966,11220
4.86966,11560
4.99574,10880
4.99574,11220
4.99574,11560
4.99574,11900
5.12182,11220
5.12182,11560
5.12182,11900
5.12182,12240
5.2479,11560
5.2479,11900
5.2479,12240
5.37398,11560
5.37398,11900
5.37398,12240
5.37398,12580
5.50006,11900
5.50006,12240
5.50006,12580
5.50006,12920
5.62614,12240
5.62614,12580
5.62614,12920
5.62614,13260
5.75222,12580
5.75222,12920
5.75222,13260
5.75222,13600
5.8783,12920
5.8783,13260
5.8783,13600
5.8783,13940
6.00438,13260
6.00438,13600
6.00438,13940
6.00438,14280
6.13046,13600
6.13046,13940
6.13046,14280
6.13046,14620
6.25654,13940
6.25654,14280
6.25654,14620
6.25654,14960
6.38262,14280
6.38262,14620
6.38262,14960
6.38262,15300
6.5087,14620
6.5087,14960
6.5087,15300
6.5087,15640
6.63478,14960
6.63478,15300
6.63478,15640
6.63478,15980
6.76086,15300
6.76086,15640
6.76086,15980
6.76086,16320
6.88694,15640
6.88694,15980
6.88694,16320
6.88694,16660
7.01302,15980
7.01302,16320
7.01302,16660
7.01302,17000
7.1391,16320
7.1391,16660
7.1391,17000
7.1391,17340
7.26518,16660
7.26518,17000
7.26518,17340
7.26518,17680
7.39126,17000
7.39126,17340
7.39126,17680
7.39126,18020
7.51734,17340
7.51734,17680
7.51734,18020
7.51734,18360
7.64342,17680
7.64342,18020
7.64342,18360
7.64342,18700
7.7695,18020
7.7695,18360
7.7695,18700
7.7695,19040
7.89558,18360
7.89558,18700
7.89558,19040
7.89558,19380
8.02166,18700
8.02166,19040
8.02166,19380
8.02166,19720
8.14774,19040
8.14774,19380
8.14774,19720
8.14774,20060
8.27382,19380
8.27382,19720
8.27382,20060
8.27382,20400
8.3999,19720
8.3999,20060
8.3999,20400
8.3999,20740
8.52598,20060
8.52598,20400
8.52598,20740
8.52598,21080
8.65206,20400
8.65206,20740
8.65206,21080
8.65206,21420
8.77814,20740
8.77814,21080
8.77814,21420
8.77814,21760
8.90422,21080
8.90422,21420
8.90422,21760
8.90422,22100
9.0303,21420
9.0303,21760
9.0303,22100
9.0303,22440
9.15638,21760
9.15638,22100
9.15638,22440
9.15638,22780
9.28246,22100
9.28246,22440
9.28246,22780
9.28246,23120
9.40854,22440
9.40854,22780
9.40854,23120
9.40854,23460
9.53462,22780
9.53462,23120
9.53462,23460
9.53462,23800
9.6607,23120
9.6607,23460
9.6607,23800
9.6607,24140
9.78678,23460
9.78678,23800
9.78678,24140
9.78678,24480
9.91286,23800
9.91286,24140
9.91286,24480
9.91286,24820
10.0389,24140
10.0389,24480
10.0389,24820
10.0389,25160
10.165,24480
10.165,24820
10.165,25160
10.165,25500
10.2911,24820
10.2911,25160
10.2911,25500
10.2911,25840
10.4172,25160
10.4172,25500
10.4172,25840
10.4172,26180
10.5433,25500
10.5433,25840
10.5433,26180
10.5433,26520
10.6693,25840
10.6693,26180
10.6693,26520
10.6693,26860
10.7954,26180
10.7954,26520
10.7954,26860
10.7954,27200
10.9215,26520
10.9215,26860
10.9215,27200
10.9215,27540
11.0476,26860
11.0476,27200
11.0476,27540
11.0476,27880
11.1737,27200
11.1737,27540
11.1737,27880
11.1737,28220
11.2997,27540
11.2997,27880
11.2997,28220
11.2997,28560
11.4258,27880
11.4258,28220
11.4258,28560
11.4258,28900
11.5519,28220
11.5519,28560
11.5519,28900
11.5519,29240
11.678,28560
11.678,28900
11.678,29240
11.678,29580
11.8041,28900
11.8041,29240
11.8041,29580
11.8041,29920
11.9301,29240
11.9301,29580
11.9301,29920
11.9301,30260
12.0562,29580
12.0562,29920
12.0562,30260
12.0562,30600
12.1823,29920
12.1823,30260
12.1823,30600
12.1823,30940
12.3084,30260
12.3084,30600
12.3084,30940
12.3084,31280
12.4345,30600
12.4345,30940
12.4345,31280
12.4345,31620
12.5605,30940
12.5605,31280
12.5605,31620
12.5605,31960
12.6866,31280
12.6866,31620
12.6866,31960
12.6866,32300
12.8127,31620
12.8127,31960
12.8127,32300
12.8127,32640
12.9388,31960
12.9388,32300
12.9388,32640
12.9388,32980
13.0649,32300
13.0649,32640
13.0649,32980
13.0649,33320
13.1909,32640
13.1909,32980
13.1909,33320
13.1909,33660
13.317,32980
13.317,33320
13.317,33660
13.317,34000
13.4431,33320
13.4431,33660
13.4431,34000
13.4431,34340
13.5692,33660
13.5692,34000
13.5692,34340
13.5692,34680
13.6953,34000
13.6953,34340
13.6953,34680
13.6953,35020
13.8213,34340
13.8213,34680
13.8213,35020
13.8213,35360
13.9474,34680
13.9474,35020
13.9474,35360
13.9474,35700
14.0735,35020
14.0735,35360
14.0735,35700
14.0735,36040
14.1996,35360
14.1996,35700
14.1996,36040
14.1996,36380
14.3257,35700
14.3257,36040
14.3257,36380
14.3257,36720
14.4517,36040
14.4517,36380
14.4517,36720
14.4517,37060
14.5778,36380
14.5778,36720
14.5778,37060
14.5778,37400
14.7039,36720
14.7039,37060
14.7039,37400
14.7039,37740
14.83,37060
14.83,37400
14.83,37740
14.83,38080
14.9561,37400
14.9561,37740
14.9561,38080
14.9561,38420
15.0821,37740
15.0821,38080
15.0821,38420
15.0821,38760
15.2082,38080
15.2082,38420
15.2082,38760
15.2082,39100
15.3343,38420
15.3343,38760
15.3343,39100
15.3343,39440
15.4604,38760
15.4604,39100
15.4604,39440
15.4604,39780
15.5865,39100
15.5865,39440
15.5865,39780
15.5865,40120
15.7125,39440
15.7125,39780
15.7125,40120
15.7125,40460
15.8386,39780
15.8386,40120
15.8386,40460
15.8386,40800
15.9647,40120
15.9647,40460
15.9647,40800
15.9647,41140
16.0908,40460
16.0908,40800
16.0908,41140
16.0908,41480
16.2169,40800
16.2169,41140
16.2169,41480
16.2169,41820
16.3429,41140
16.3429,41480
16.3429,41820
16.3429,42160
16.469,41480
16.469,41820
16.469,42160
16.469,42500
16.5951,41820
16.5951,42160
16.5951,42500
16.5951,42840
16.7212,42160
16.7212,42500
16.7212,42840
16.7212,43180
16.8473,42500
16.8473,42840
16.8473,43180
16.8473,43520
16.9733,42840
16.9733,43180
16.9733,43520
16.9733,43860
17.0994,43180
17.0994,43520
17.0994,43860
17.0994,44200
17.2255,43520
17.2255,43860
17.2255,44200
17.2255,44540
17.3516,43860
17.3516,44200
17.3516,44540
17.3516,44880
17.4777,44200
17.4777,44540
17.4777,44880
17.4777,45220
17.6037,44540
17.6037,44880
17.6037,45220
17.6037,45560
17.7298,44880
17.7298,45220
17.7298,45560
17.7298,45900
17.8559,45220
17.8559,45560
17.8559,45900
17.8559,46240
