Time,RTO
108.378,1.53007
108.504,1.52822
108.63,1.52653
108.756,1.525
108.882,1.52362
109.008,1.52238
109.134,1.52127
109.261,1.52029
109.387,1.51941
109.513,1.51864
109.639,1.51795
109.765,1.51735
109.891,1.51682
110.017,1.51635
110.143,1.51594
110.269,1.51558
110.395,1.51526
110.521,1.51498
110.647,1.51474
110.774,1.51452
110.9,1.51433
111.026,1.51417
111.152,1.51402
111.278,1.65565
111.404,1.74807
111.53,1.80531
111.656,1.83768
111.782,1.85271
111.908,1.8559
112.034,1.85121
112.16,1.8415
112.286,1.82881
112.413,1.81454
112.539,1.7997
112.665,1.78493
112.791,1.77068
112.917,1.75722
113.043,1.74468
113.169,1.73428
113.295,1.72338
113.421,1.71359
113.547,1.70484
113.673,1.69704
113.799,1.6901
113.926,1.68396
114.052,1.67852
114.178,1.67371
114.304,1.66948
114.43,1.66574
114.556,1.66246
114.682,1.65957
114.808,1.65703
114.934,1.6548
115.06,1.65284
115.186,1.65113
115.312,1.64962
115.438,1.6483
115.565,1.64715
115.691,1.64613
115.817,1.64524
115.943,1.64447
116.069,1.64379
116.195,1.64319
116.321,1.64379
116.447,1.64294
116.573,1.64226
116.699,1.64171
116.825,1.64127
116.951,1.64091
117.078,1.64061
117.204,1.64036
117.33,1.64016
117.456,1.63999
117.582,1.63989
117.708,1.6399
117.834,1.63992
117.96,1.63993
118.086,1.63993
118.212,1.78116
118.338,1.87363
118.464,1.93093
118.59,1.96334
118.717,1.97841
118.843,1.98164
118.969,1.97698
119.095,1.9673
119.221,1.95463
119.347,1.94039
119.473,1.92669
119.599,1.91267
119.725,1.89777
119.851,1.88384
119.977,1.87098
120.103,1.85923
120.23,1.84858
120.356,1.83898
120.482,1.83036
120.608,1.82266
120.734,1.81581
120.86,1.80973
120.986,1.80434
121.112,1.8007
121.238,1.7961
121.364,1.79211
121.49,1.78864
121.616,1.78563
121.742,1.78301
121.869,1.78072
121.995,1.77873
122.121,1.777
122.247,1.77549
122.373,1.77416
122.499,1.77301
122.625,1.77313
122.751,1.77298
122.877,1.77155
123.003,1.7704
123.129,1.76947
123.255,1.76873
123.382,1.76812
123.508,1.76763
123.634,1.76722
123.76,1.76688
123.886,1.7666
124.012,1.76637
124.138,1.76618
124.264,1.76713
124.39,1.7666
124.516,1.76621
124.642,1.76599
125.651,1.90685
125.777,2.00049
125.903,2.05854
126.029,2.09144
126.155,2.10567
126.281,2.1083
126.407,2.10324
126.534,2.09328
126.66,2.08043
126.786,2.06607
126.912,2.05118
127.019,2.01615
127.145,1.98869
127.271,1.96706
127.397,2.09167
161.187,4.10555
161.376,5.41508
161.817,6.22258
162.006,6.67317
162.196,6.87656
162.385,6.91135
162.574,6.83443
162.763,6.68659
163.204,6.49796
163.393,6.28735
163.582,6.06779
163.772,5.8503
164.213,5.64097
164.717,5.37379
164.843,5.07393
164.969,4.83089
165.095,4.63162
165.221,4.39752
165.348,4.1893
165.474,4.0852
165.6,4.05072
165.726,4.06104
165.852,4.09847
165.978,4.09542
166.104,4.06591
166.23,4.01995
166.356,4.01976
166.482,4.04764
166.608,4.0911
166.797,4.08634
167.05,4.1052
167.176,4.08189
167.302,4.03162
167.428,3.96524
167.554,4.00148
167.68,3.98884
167.806,4.05389
167.932,4.05462
168.058,4.0131
168.184,3.94517
168.31,3.86202
168.436,3.77148
168.563,3.67893
168.689,3.69819
168.815,3.67692
168.941,3.6288
169.067,3.56458
169.193,3.49178
169.319,3.35964
169.445,3.25069
169.571,3.2706
169.697,3.37052
169.823,3.40564
169.949,3.39714
170.076,3.36027
170.202,3.30682
170.328,3.24324
170.454,3.17502
170.58,3.10586
170.706,3.03827
170.832,2.9738
170.958,2.91254
171.084,2.85619
171.21,2.80483
171.336,2.75835
171.462,2.71652
171.588,2.67906
171.715,2.6465
171.841,2.61727
171.967,2.59114
172.093,2.56787
172.219,2.54719
172.345,2.52886
172.471,2.51178
172.597,2.49695
172.723,2.48406
172.849,2.47285
172.975,2.46309
173.101,2.45458
173.228,2.44717
173.354,2.44158
173.48,2.43646
173.606,2.4318
173.732,2.42759
173.858,2.42381
173.984,2.42043
174.11,2.41654
174.236,2.41334
174.362,2.41071
174.488,2.40851
174.614,2.40668
174.74,2.40515
174.867,2.40473
174.993,2.40415
175.119,2.40348
175.245,2.40277
175.371,2.40207
175.497,2.40138
175.623,2.40017
175.749,2.39925
175.875,2.39854
176.001,2.398
176.127,2.39758
176.253,2.39725
176.38,2.397
176.506,2.39755
176.632,2.39783
176.758,2.39793
176.884,2.3979
177.01,2.39779
177.136,2.39763
177.262,2.39773
177.388,2.39774
177.514,2.39769
177.64,2.39761
177.766,2.3975
177.892,2.39739
178.019,2.39762
178.145,2.39768
178.271,2.39764
178.397,2.39753
178.523,2.39738
178.649,2.39721
178.775,2.39749
178.901,2.39763
179.027,2.39767
179.153,2.39765
179.279,2.39758
179.405,2.39749
179.532,2.39738
179.658,2.39761
179.784,2.39767
179.91,2.39763
180.036,2.39752
180.162,2.39737
180.288,2.3972
180.414,2.39749
180.54,2.39763
180.666,2.39767
180.792,2.39765
180.918,2.53933
181.044,2.63177
181.171,2.689
181.297,2.72021
181.423,2.73447
181.549,2.73716
181.675,2.73217
181.801,2.7223
181.927,2.71065
182.053,2.69711
182.179,2.68276
182.305,2.66831
182.431,2.65426
182.557,2.6409
182.684,2.62842
182.81,2.61691
182.936,2.60526
183.062,2.59498
183.188,2.58593
183.314,2.57795
183.44,2.57094
183.566,2.56591
183.692,2.56123
183.818,2.55693
183.944,2.55302
184.07,2.54949
184.196,2.54631
184.323,2.54346
184.449,2.5398
184.575,2.53681
184.701,2.53435
184.827,2.53232
184.953,2.53064
185.079,2.53036
185.205,2.52991
185.331,2.52937
185.457,2.52879
185.583,2.52819
185.709,2.52761
185.836,2.52705
185.962,2.52652
186.088,2.52543
186.214,2.52457
186.34,2.5239
186.466,2.52337
186.592,2.52294
186.718,2.52347
186.844,2.52377
186.97,2.52391
187.096,2.52394
187.222,2.5239
187.348,2.52381
187.475,2.5237
187.601,2.52376
187.727,2.52371
187.853,2.5236
187.979,2.52344
188.105,2.52326
188.231,2.52352
188.357,2.52365
188.483,2.52368
188.609,2.52365
188.735,2.52357
188.861,2.52348
188.988,2.52337
189.114,2.52326
189.24,2.52356
189.366,2.52367
189.492,2.52366
189.618,2.52357
189.744,2.52343
189.87,2.5236
189.996,2.52367
190.104,2.53935
190.23,2.54851
190.356,2.66646
256.107,5.33292
256.151,2.66646
262.062,5.33292
262.106,2.66646
267.735,5.33292
268.158,2.66646
273.85,5.33292
274.21,2.66646
279.902,5.33292
280.262,2.66646
285.954,5.33292
286.313,2.66646
292.006,5.33292
292.365,2.66646
298.058,5.33292
298.417,2.66646
304.109,5.33292
304.469,2.66646
310.161,5.33292
310.521,2.66646
316.213,5.33292
316.573,2.66646
322.265,5.33292
322.624,2.66646
328.317,5.33292
328.676,2.66646
334.369,5.33292
334.728,2.66646
340.42,5.33292
340.78,2.66646
346.472,5.33292
346.832,2.66646
352.524,5.33292
352.884,2.66646
358.576,5.33292
358.935,2.66646
364.628,5.33292
364.987,2.66646
370.68,5.33292
371.039,2.66646
376.731,5.33292
377.091,2.66646
