Time,Window Size
78.8122,4372
78.9383,4398
79.1274,4424
79.3166,4450
79.4426,4475
79.5687,4500
79.7578,4525
79.947,4550
80.1361,4575
80.2622,4600
80.3882,4625
80.5143,4649
80.7034,4673
80.8295,4697
80.9556,4721
81.0817,4745
81.2078,4769
81.3969,4793
81.586,4817
81.7751,4840
81.9012,4863
82.0273,4886
82.1534,4909
82.3425,4932
82.4686,4955
82.5946,4978
82.7207,5001
82.8468,5024
82.9729,5047
83.099,5069
83.2881,5091
83.4772,5113
83.6033,5135
83.7294,5157
83.8554,5179
84.0446,5201
84.1706,5223
84.2967,5245
84.4228,5267
84.5489,5288
84.675,5309
84.801,5330
84.9271,5351
85.0532,5372
85.2423,5393
85.3684,5414
85.4945,5435
85.6206,5456
85.7466,5477
85.8727,5498
85.9988,5519
86.1249,5539
86.251,5559
86.377,5579
86.5031,5599
86.6922,5619
86.8183,5639
86.9444,5659
87.0705,5679
87.1966,5699
87.3226,5719
87.4487,5739
87.5748,5759
87.7009,5779
87.827,5799
87.953,5818
88.0791,5837
88.2052,5856
88.3313,5875
88.4574,5894
88.5834,5913
88.7095,5932
88.8356,5951
88.9617,5970
89.0878,5989
89.2138,6008
89.3399,6027
89.466,6046
89.5921,6065
89.7182,6084
89.8442,6103
89.9703,6121
90.0964,6139
90.2225,6157
90.3486,6175
90.4746,6193
90.6007,6211
90.7268,6229
90.8529,6247
90.979,6265
91.105,6283
91.2311,6301
91.3572,6319
91.4833,6337
91.6094,6355
91.7354,6373
91.8615,6391
91.9876,6409
92.1137,6427
92.2398,6444
92.3658,6461
92.4919,6478
92.618,6495
92.7441,6512
92.8702,6529
92.9962,6546
93.1223,6563
93.2484,6580
93.3745,6597
93.5006,6614
93.6266,6631
93.7527,6648
93.8788,6665
94.0049,6682
94.131,6699
94.257,6716
94.3831,6733
94.5092,6750
94.6353,6767
94.7614,6784
94.8874,6801
95.0135,6817
95.1396,6833
95.2657,6849
95.3918,6865
95.5178,6881
95.6439,6897
95.77,6913
95.8961,6929
96.0222,6945
96.1482,6961
96.2743,6977
96.4004,6993
