Time,RTT
162.355,1.00566
162.481,1.00595
162.607,1.00621
162.733,1.00643
162.859,1.00663
162.985,1.00692
163.111,1.02293
163.237,1.03694
163.363,1.0492
163.489,1.05992
163.615,1.06931
163.742,1.07752
163.868,1.0847
163.994,1.09099
164.12,1.09637
164.246,1.10107
164.372,1.10519
164.498,1.10891
164.624,1.11217
164.75,1.11502
164.876,1.11752
165.002,1.1197
165.128,1.12162
165.254,1.12329
165.381,1.12475
165.507,1.12603
165.633,1.12703
165.759,1.1279
165.885,1.12866
166.011,1.12933
166.137,1.13004
166.263,1.13066
166.389,1.1312
166.515,1.13167
166.641,1.13209
166.767,1.13245
166.894,1.13277
167.02,1.13305
167.146,1.13329
167.272,1.13338
167.398,1.13346
167.524,1.13352
167.65,1.13371
167.776,1.13387
167.902,1.14976
168.028,1.16366
168.154,1.17583
168.28,1.18648
168.406,1.19579
168.533,1.20394
168.659,1.21107
168.785,1.21731
168.911,1.22265
169.037,1.22732
169.163,1.2314
169.289,1.2351
169.415,1.23834
169.541,1.24117
169.667,1.24365
169.793,1.24582
169.919,1.24771
170.046,1.24937
170.172,1.25083
170.298,1.2521
170.424,1.25321
170.55,1.25406
170.676,1.2548
170.802,1.25558
170.928,1.25625
171.054,1.25685
171.18,1.25737
171.306,1.25782
171.432,1.25822
171.558,1.25856
171.685,1.25887
171.811,1.25913
171.937,1.25937
172.063,1.25945
172.189,1.25951
172.315,1.25957
172.441,1.25975
172.567,1.25991
172.693,1.26004
172.819,1.26016
172.945,1.26027
173.071,1.26036
173.198,1.27619
173.324,1.29004
173.45,1.30216
173.576,1.31276
173.702,1.32204
173.828,1.33004
173.954,1.33716
174.08,1.34339
174.206,1.34884
174.332,1.35361
174.458,1.35778
174.584,1.36143
174.71,1.36463
174.837,1.36742
174.963,1.36987
175.089,1.37201
175.215,1.37389
175.341,1.3754
175.467,1.37672
175.593,1.37801
175.719,1.37913
175.845,1.38011
175.971,1.38098
176.097,1.38173
176.223,1.38239
176.35,1.38296
176.476,1.38347
176.602,1.38391
176.728,1.38429
176.854,1.38463
176.98,1.3848
177.106,1.38508
177.232,1.38532
177.358,1.38553
177.484,1.38571
177.61,1.38587
177.736,1.38601
177.862,1.38614
177.989,1.38624
178.115,1.38634
178.241,1.38642
178.367,1.38649
178.493,1.38643
178.619,1.38638
178.745,1.38645
178.871,1.38652
178.997,1.38658
179.123,1.40238
179.249,1.41621
179.375,1.42831
179.502,1.43889
179.628,1.44816
179.754,1.45626
179.88,1.46335
180.006,1.46956
180.132,1.47499
180.258,1.47974
180.384,1.4839
180.51,1.48753
180.636,1.49072
180.762,1.4935
180.888,1.49594
181.014,1.49807
181.141,1.49994
181.267,1.50157
181.393,1.503
181.519,1.50425
181.645,1.50534
181.771,1.50617
181.897,1.50703
182.023,1.50777
182.149,1.50842
182.275,1.509
182.401,1.5095
182.527,1.50993
182.654,1.51032
182.78,1.51065
182.906,1.51094
183.032,1.5112
183.158,1.51143
183.284,1.51162
183.41,1.51179
183.536,1.51194
183.662,1.51208
183.788,1.51219
183.914,1.51229
184.04,1.51238
184.166,1.51246
184.293,1.51252
184.419,1.51258
184.545,1.51263
184.671,1.51268
184.797,1.51272
184.923,1.51263
185.049,1.51268
185.175,1.51272
185.301,1.51275
185.427,1.51278
185.553,1.52856
185.679,1.54236
185.806,1.55444
185.932,1.56501
186.058,1.57426
186.184,1.58235
186.31,1.58943
186.436,1.59563
186.562,1.60117
186.688,1.6059
186.814,1.61004
186.94,1.61366
187.066,1.61683
187.192,1.6196
187.318,1.62202
187.445,1.62414
187.571,1.626
187.697,1.62763
187.823,1.62905
187.949,1.63029
188.075,1.63138
188.201,1.63233
188.327,1.63316
188.453,1.63389
188.579,1.63453
188.705,1.63509
188.831,1.63558
188.958,1.636
189.084,1.63638
189.21,1.63671
189.336,1.63699
189.462,1.63724
189.588,1.63746
189.714,1.63778
189.84,1.63793
189.966,1.63806
190.247,1.65743
192.075,1.64725
192.201,1.63834
192.327,1.63055
192.453,1.62373
192.579,1.61776
192.706,1.61254
192.832,1.60798
192.958,1.60398
193.084,1.60048
193.21,1.59742
193.336,1.59474
193.462,1.5924
193.588,1.50372
193.714,1.42613
193.84,1.35824
193.966,1.29883
194.092,1.24686
194.218,1.20137
194.345,1.16145
194.471,1.12652
194.597,1.09595
194.723,1.06921
194.849,1.04581
194.975,1.02533
195.101,1.00754
195.227,0.991971
195.353,0.978349
195.479,0.96643
195.605,0.956001
195.731,0.946875
195.858,0.93889
195.984,0.931778
196.11,0.925555
196.236,0.92011
196.362,0.915346
196.488,0.911177
196.614,0.907654
196.74,0.904572
196.866,0.901875
196.992,0.899515
197.118,0.89745
197.244,0.911393
197.37,0.923593
197.497,0.934268
197.623,0.943484
197.749,0.951548
197.875,0.958604
198.001,0.964778
198.127,0.97018
198.253,0.975032
198.379,0.979278
198.505,0.982993
198.631,0.986243
198.757,0.989087
198.883,0.991576
199.01,0.993754
199.136,0.995659
199.262,0.997201
199.388,0.99855
199.514,0.999731
199.64,1.00076
199.766,1.00179
199.892,1.00269
200.018,1.00348
200.144,1.00417
200.27,1.00477
200.396,1.0053
200.522,1.00576
200.649,1.00617
200.775,1.0064
200.901,1.0066
201.027,1.00677
201.153,1.00692
201.279,1.00706
201.405,1.0073
201.531,1.02326
201.657,1.03723
201.783,1.04945
201.909,1.06014
202.035,1.0695
202.162,1.07769
202.288,1.08485
202.414,1.09112
202.54,1.09648
202.666,1.10117
202.792,1.10527
202.918,1.10899
203.044,1.11224
203.17,1.11508
203.296,1.11757
203.422,1.11975
203.548,1.12166
203.674,1.12332
203.801,1.12478
203.927,1.12606
204.053,1.12705
204.179,1.12792
204.305,1.12868
204.431,1.12935
204.557,1.13005
204.683,1.13067
204.809,1.13121
204.935,1.13168
205.061,1.1321
205.187,1.13246
205.314,1.13278
205.44,1.13305
205.566,1.1333
205.692,1.13338
205.818,1.13346
205.944,1.13353
206.07,1.13371
206.196,1.13387
206.322,1.14976
206.448,1.16367
206.574,1.17583
206.7,1.18648
206.826,1.19579
206.953,1.20394
207.079,1.21107
207.205,1.21731
207.331,1.22265
207.457,1.22732
207.583,1.2314
207.709,1.2351
207.835,1.23834
207.961,1.24117
208.087,1.24365
208.213,1.24582
208.339,1.24771
208.466,1.24937
208.592,1.25083
208.718,1.2521
208.844,1.25321
208.97,1.25406
209.096,1.2548
209.222,1.25558
209.348,1.25625
209.474,1.25685
209.6,1.25737
209.726,1.25782
209.852,1.25822
209.978,1.25856
210.105,1.25887
210.231,1.25913
210.357,1.25937
210.483,1.25945
210.609,1.25951
210.735,1.25957
210.861,1.25975
210.987,1.25991
211.113,1.26004
211.239,1.26016
211.365,1.26027
211.491,1.26036
211.618,1.27619
211.744,1.29004
211.87,1.30216
211.996,1.31276
212.122,1.32204
212.248,1.33004
212.374,1.33716
212.5,1.34339
212.626,1.34884
212.752,1.35361
212.878,1.35778
213.004,1.36143
213.13,1.36463
213.257,1.36742
213.383,1.36987
213.509,1.37201
213.635,1.37389
213.761,1.3754
213.887,1.37672
214.013,1.37801
214.139,1.37913
214.265,1.38011
214.391,1.38098
214.517,1.38173
214.643,1.38239
214.77,1.38296
214.896,1.38347
215.022,1.38391
215.148,1.38429
215.274,1.38463
215.4,1.3848
215.526,1.38508
215.652,1.38532
215.778,1.38553
215.904,1.38571
216.03,1.38587
216.156,1.38601
216.282,1.38614
216.409,1.38624
216.535,1.38634
216.661,1.38642
216.787,1.38649
216.913,1.38643
217.039,1.38638
217.165,1.38645
217.291,1.38652
217.417,1.38658
217.543,1.40238
217.669,1.41621
217.795,1.42831
217.922,1.43889
218.048,1.44816
218.174,1.45626
218.3,1.46335
218.426,1.46956
218.552,1.47499
218.678,1.47974
218.804,1.4839
218.93,1.48753
219.056,1.49072
219.182,1.4935
219.308,1.49594
219.434,1.49807
219.561,1.49994
219.687,1.50157
219.813,1.503
219.939,1.50425
220.065,1.50534
220.191,1.50617
220.317,1.50703
220.443,1.50777
220.569,1.50842
220.695,1.509
220.821,1.5095
220.947,1.50993
221.074,1.51032
221.2,1.51065
221.326,1.51094
221.452,1.5112
221.578,1.51143
221.704,1.51162
221.83,1.51179
221.956,1.51194
222.082,1.51208
222.208,1.51219
222.334,1.51229
222.46,1.51238
222.586,1.51246
222.713,1.51252
222.839,1.51258
222.965,1.51263
223.091,1.51268
223.217,1.51272
223.343,1.51263
223.469,1.51268
223.595,1.51272
223.721,1.51275
223.847,1.51278
223.973,1.52856
224.099,1.54236
224.226,1.55444
224.352,1.56501
224.478,1.57426
224.604,1.58235
224.73,1.58943
224.856,1.59563
224.982,1.60117
225.108,1.6059
225.234,1.61004
225.36,1.61366
225.486,1.61683
225.612,1.6196
225.738,1.62202
225.865,1.62414
225.991,1.626
226.117,1.62763
226.243,1.62905
226.369,1.63029
226.495,1.63138
226.621,1.63233
226.747,1.63316
226.873,1.63389
226.999,1.63453
227.125,1.63509
227.251,1.63558
227.378,1.636
227.504,1.63638
227.63,1.63671
227.756,1.63699
227.882,1.63724
228.008,1.63746
228.134,1.63778
228.26,1.63793
228.386,1.63806
228.512,1.63818
228.638,1.63828
228.764,1.63837
228.89,1.63845
229.017,1.63852
229.143,1.63858
229.269,1.63863
229.395,1.63868
229.521,1.63871
229.647,1.63875
229.773,1.63878
229.899,1.63881
230.025,1.63883
230.151,1.63885
230.277,1.63887
230.403,1.63889
230.53,1.6389
230.656,1.63891
230.782,1.63892
230.908,1.65468
231.034,1.66847
231.16,1.68054
231.286,1.69122
231.412,1.70057
231.538,1.70862
231.664,1.71567
231.79,1.72183
231.916,1.72723
232.042,1.73195
232.169,1.73608
232.295,1.73969
232.421,1.74286
232.547,1.74562
232.673,1.74805
232.799,1.75016
232.925,1.75214
233.051,1.75375
233.177,1.75516
233.303,1.75639
233.429,1.75746
233.555,1.7584
233.682,1.75923
233.808,1.75995
233.934,1.76058
234.06,1.76113
234.186,1.76162
234.312,1.76204
234.438,1.76253
234.564,1.76297
234.69,1.76322
234.816,1.76344
234.942,1.76364
235.068,1.76381
235.194,1.76396
235.321,1.76409
235.447,1.7642
235.573,1.7643
235.699,1.76439
235.825,1.76446
235.951,1.76453
236.077,1.76471
236.203,1.76475
236.329,1.76478
236.455,1.76481
236.581,1.76483
236.707,1.76485
236.834,1.76487
236.96,1.76489
237.086,1.7649
237.212,1.76491
237.338,1.76492
237.464,1.76493
237.59,1.76506
237.716,1.76518
237.842,1.76516
237.968,1.76514
238.094,1.76512
238.22,1.7651
238.346,1.78084
238.473,1.79461
238.599,1.80666
238.725,1.8172
238.851,1.82642
238.977,1.8345
239.103,1.84156
239.229,1.84786
239.355,1.85338
239.481,1.85808
239.607,1.8622
239.733,1.8658
239.859,1.86895
239.986,1.8717
240.112,1.87411
240.238,1.87623
240.364,1.87807
240.49,1.87969
240.616,1.8811
240.742,1.88246
240.868,1.88366
240.994,1.8847
241.12,1.88549
241.246,1.88617
241.372,1.88678
241.498,1.8873
241.625,1.88777
241.751,1.88817
241.877,1.88852
242.003,1.88883
242.129,1.8891
242.255,1.88934
242.381,1.88967
242.507,1.88996
242.633,1.89009
242.759,1.8902
242.885,1.8903
243.011,1.89039
243.138,1.89047
243.264,1.89053
243.39,1.89059
243.516,1.89064
243.642,1.89069
243.768,1.89072
243.894,1.89088
244.02,1.89102
244.146,1.89115
244.272,1.89113
244.398,1.89111
244.524,1.8911
244.65,1.89108
244.777,1.89107
244.903,1.89106
245.029,1.89105
245.155,1.89105
245.281,1.89104
245.407,1.89104
245.533,1.89116
245.659,1.89126
245.785,1.89123
245.911,1.8912
246.037,1.89117
246.163,1.89115
246.29,1.90688
246.416,1.92065
246.542,1.93269
246.668,1.94323
246.794,1.95245
246.92,1.96052
247.046,1.9677
247.172,1.97399
247.298,1.97949
247.424,1.9843
247.55,1.98839
247.676,1.99197
247.802,1.9951
247.929,1.99783
248.055,2.00023
248.181,2.00232
248.307,2.00416
248.433,2.00576
248.559,2.00717
248.685,2.00852
248.811,2.00971
248.937,2.01074
249.063,2.01152
249.189,2.01221
249.315,2.01281
249.442,2.01333
249.568,2.01379
249.694,2.01419
249.82,2.01454
249.946,2.01485
250.072,2.01512
250.198,2.01548
250.324,2.01579
250.45,2.01607
250.576,2.01631
250.702,2.0164
250.828,2.01647
250.954,2.01654
251.081,2.01659
251.207,2.01664
251.333,2.01669
251.459,2.01673
251.585,2.01676
251.711,2.01679
251.837,2.01694
251.963,2.01707
252.089,2.01719
252.215,2.01716
252.341,2.01714
252.467,2.01713
252.594,2.01711
252.72,2.01709
252.846,2.01708
252.972,2.01707
253.253,2.03644
255.522,2.03413
255.648,2.03212
255.774,2.03035
255.9,2.02881
256.026,2.02733
256.152,2.02604
256.278,2.02491
256.405,2.02392
256.531,2.02305
256.657,2.0223
256.783,2.02163
256.909,2.02106
257.035,2.02055
257.161,2.02023
257.287,2.01995
257.413,1.89358
257.539,1.78301
257.665,1.68626
257.791,1.6016
257.918,1.52752
258.044,1.46271
258.17,1.40587
258.296,1.35614
258.422,1.31262
258.548,1.29029
258.674,1.27088
258.8,1.25389
258.926,1.23903
259.052,1.22603
259.178,1.21465
259.304,1.20469
259.43,1.19598
259.557,1.18836
259.683,1.18169
259.809,1.17573
259.935,1.17051
260.061,1.16595
260.187,1.16195
260.313,1.15858
260.439,1.15563
260.565,1.15305
260.691,1.1508
260.817,1.14882
260.943,1.14709
261.07,1.14558
261.196,1.14426
261.322,1.1431
261.448,1.14196
261.574,1.14097
261.7,1.1401
261.826,1.13946
261.952,1.1389
262.078,1.13841
262.204,1.13799
262.33,1.13761
262.456,1.13729
262.582,1.137
262.709,1.13675
262.835,1.13653
262.961,1.13621
263.087,1.13594
263.213,1.13569
263.339,1.15123
263.465,1.16495
263.591,1.17696
263.717,1.18746
263.843,1.19666
263.969,1.2047
264.095,1.21174
264.222,1.21789
264.348,1.22328
264.474,1.22799
264.6,1.23212
264.726,1.23561
264.852,1.23865
264.978,1.24145
265.104,1.24389
265.23,1.24603
265.356,1.2479
265.482,1.24954
265.608,1.25097
265.734,1.25222
265.861,1.25332
265.987,1.25428
266.113,1.25512
266.239,1.25573
266.365,1.25626
266.491,1.25673
266.617,1.25726
266.743,1.25773
266.869,1.25814
266.995,1.25849
267.121,1.25881
267.247,1.25908
267.374,1.25932
267.5,1.25953
267.626,1.25971
267.752,1.25987
267.878,1.25989
268.004,1.2599
268.13,1.26004
268.256,1.26016
268.382,1.26026
268.508,1.26036
268.634,1.27619
268.76,1.29004
268.886,1.30216
269.013,1.31276
269.139,1.32204
269.265,1.33016
269.391,1.33726
269.517,1.34336
269.643,1.34869
269.769,1.35347
269.895,1.35766
270.021,1.36133
270.147,1.36454
270.273,1.36735
270.399,1.3698
270.526,1.37195
270.652,1.37383
270.778,1.37548
270.904,1.37692
