Time,RTO
163.111,1.15989
163.237,1.25173
163.363,1.30835
163.489,1.34009
163.615,1.35451
163.742,1.35711
163.868,1.35188
163.994,1.34167
164.12,1.32739
164.246,1.31197
164.372,1.29629
164.498,1.28205
164.624,1.26812
164.75,1.25481
164.876,1.24233
165.002,1.23079
165.128,1.22022
165.254,1.21063
165.381,1.20197
165.507,1.19419
165.633,1.18611
165.759,1.17918
165.885,1.17322
166.011,1.16809
166.137,1.16478
166.263,1.16167
166.389,1.1588
166.515,1.15618
166.641,1.15379
166.767,1.15164
166.894,1.14971
167.02,1.14798
167.146,1.14644
167.272,1.14395
167.398,1.142
167.524,1.14047
167.65,1.14039
167.776,1.14017
167.902,1.28162
168.028,1.3738
168.154,1.43076
168.28,1.46284
168.406,1.47759
168.533,1.48049
168.659,1.47554
168.785,1.46559
168.911,1.45154
169.037,1.43633
169.163,1.42085
169.289,1.40678
169.415,1.39299
169.541,1.37982
169.667,1.36746
169.793,1.35603
169.919,1.34555
170.046,1.33604
170.172,1.32745
170.298,1.31974
170.424,1.31284
170.55,1.30557
170.676,1.29938
170.802,1.29521
170.928,1.2914
171.054,1.28795
171.18,1.28485
171.306,1.28207
171.432,1.27958
171.558,1.27737
171.685,1.2754
171.811,1.27367
171.937,1.27213
172.063,1.26965
172.189,1.26772
172.315,1.26621
172.441,1.26615
172.567,1.26595
172.693,1.26567
172.819,1.26534
172.945,1.26498
173.071,1.26463
173.198,1.40603
173.324,1.49823
173.45,1.55526
173.576,1.58743
173.702,1.60228
173.828,1.60417
173.954,1.59972
174.08,1.59015
174.206,1.57752
174.332,1.56328
174.458,1.54843
174.584,1.53363
174.71,1.51934
174.837,1.50583
174.963,1.49325
175.089,1.48168
175.215,1.47112
175.341,1.46044
175.467,1.4511
175.593,1.44407
175.719,1.43767
175.845,1.43188
175.971,1.42668
176.097,1.42203
176.223,1.41789
176.35,1.4142
176.476,1.41093
176.602,1.40804
176.728,1.40548
176.854,1.40323
176.98,1.40011
177.106,1.39876
177.232,1.3975
177.358,1.39634
177.484,1.39529
177.61,1.39435
177.736,1.3935
177.862,1.39274
177.989,1.39206
178.115,1.39145
178.241,1.39092
178.367,1.39044
178.493,1.38989
178.619,1.3894
178.745,1.38934
178.871,1.38923
178.997,1.38909
179.123,1.53068
179.249,1.62305
179.375,1.68023
179.502,1.71253
179.628,1.72748
179.754,1.7306
179.88,1.72584
180.006,1.71607
180.132,1.70331
180.258,1.68899
180.384,1.67409
180.51,1.65928
180.636,1.64499
180.762,1.63149
180.888,1.61893
181.014,1.60737
181.141,1.59684
181.267,1.58731
181.393,1.57873
181.519,1.57105
181.645,1.5642
181.771,1.55697
181.897,1.55195
182.023,1.54744
182.149,1.5434
182.275,1.5398
182.401,1.5366
182.527,1.53377
182.654,1.53126
182.78,1.52904
182.906,1.52708
183.032,1.52536
183.158,1.52384
183.284,1.5225
183.41,1.52133
183.536,1.5203
183.662,1.5194
183.788,1.51861
183.914,1.51791
184.04,1.5173
184.166,1.51677
184.293,1.5163
184.419,1.51589
184.545,1.51553
184.671,1.51522
184.797,1.51494
184.923,1.51501
185.049,1.51483
185.175,1.51466
185.301,1.51449
185.427,1.51433
185.553,1.65593
185.679,1.74834
185.806,1.80556
185.932,1.8379
186.058,1.85291
186.184,1.85608
186.31,1.85138
186.436,1.84165
186.562,1.83006
186.688,1.81539
186.814,1.80025
186.94,1.78528
187.066,1.77088
187.192,1.75731
187.318,1.74471
187.445,1.73314
187.571,1.7226
187.697,1.71307
187.823,1.70451
187.949,1.69684
188.075,1.69
188.201,1.68391
188.327,1.67852
188.453,1.67374
188.579,1.66953
188.705,1.6658
188.831,1.66253
188.958,1.65964
189.084,1.6571
189.21,1.65487
189.336,1.6529
189.462,1.65118
189.588,1.64967
189.714,1.64947
189.84,1.64792
189.966,1.64663
190.247,1.81879
192.075,1.8497
192.201,1.86143
192.327,1.86021
192.453,1.85052
192.579,1.83559
192.706,1.81768
192.832,1.79837
192.958,1.77875
193.084,1.75953
193.21,1.74119
193.336,1.72399
193.462,1.70807
193.588,2.29988
193.714,2.64397
193.84,2.81475
193.966,2.86646
194.092,2.8384
194.218,2.75889
194.345,2.64896
194.471,2.5216
194.597,2.38678
194.723,2.25128
194.849,2.11957
194.975,1.99446
195.101,1.87671
195.227,1.76839
195.353,1.66963
195.479,1.58024
195.605,1.49978
195.731,1.42771
195.858,1.36339
195.984,1.30704
196.11,1.25678
196.236,1.21208
196.362,1.17243
196.488,1.13734
196.614,1.10545
196.74,1.07757
196.866,1.0532
196.992,1.03188
197.118,1.01324
197.244,1.10978
197.37,1.16999
197.497,1.20447
197.623,1.21987
197.749,1.22335
197.875,1.21891
198.001,1.2094
198.127,1.19687
198.253,1.18387
198.379,1.16987
198.505,1.15566
198.631,1.14175
198.757,1.12847
198.883,1.11602
199.01,1.10451
199.136,1.09397
199.262,1.08328
199.388,1.07391
199.514,1.0657
199.64,1.0585
199.766,1.05333
199.892,1.04855
200.018,1.04418
200.144,1.04021
200.27,1.03663
200.396,1.03342
200.522,1.03055
200.649,1.02799
200.775,1.0246
200.901,1.02185
201.027,1.01961
201.153,1.01778
201.279,1.01628
201.405,1.01616
201.531,1.1576
201.657,1.24972
201.783,1.30659
201.909,1.33855
202.035,1.35316
202.162,1.35593
202.288,1.35085
202.414,1.34076
202.54,1.32659
202.666,1.31127
202.792,1.29568
202.918,1.28152
203.044,1.26765
203.17,1.2544
203.296,1.24197
203.422,1.23047
203.548,1.21995
203.674,1.21038
203.801,1.20175
203.927,1.194
204.053,1.18594
204.179,1.17904
204.305,1.1731
204.431,1.16798
204.557,1.16468
204.683,1.16159
204.809,1.15873
204.935,1.15611
205.061,1.15373
205.187,1.15159
205.314,1.14966
205.44,1.14794
205.566,1.1464
205.692,1.14392
205.818,1.14197
205.944,1.14045
206.07,1.14037
206.196,1.14015
206.322,1.2816
206.448,1.37378
206.574,1.43075
206.7,1.46283
206.826,1.47758
206.953,1.48049
207.079,1.47554
207.205,1.46559
207.331,1.45154
207.457,1.43633
207.583,1.42085
207.709,1.40678
207.835,1.39299
207.961,1.37982
208.087,1.36746
208.213,1.35603
208.339,1.34555
208.466,1.33604
208.592,1.32745
208.718,1.31974
208.844,1.31284
208.97,1.30557
209.096,1.29938
209.222,1.29521
209.348,1.2914
209.474,1.28795
209.6,1.28485
209.726,1.28207
209.852,1.27958
209.978,1.27737
210.105,1.2754
210.231,1.27367
210.357,1.27213
210.483,1.26965
210.609,1.26772
210.735,1.26621
210.861,1.26615
210.987,1.26595
211.113,1.26567
211.239,1.26534
211.365,1.26498
211.491,1.26463
211.618,1.40603
211.744,1.49823
211.87,1.55526
211.996,1.58743
212.122,1.60228
212.248,1.60417
212.374,1.59972
212.5,1.59015
212.626,1.57752
212.752,1.56328
212.878,1.54843
213.004,1.53363
213.13,1.51934
213.257,1.50583
213.383,1.49325
213.509,1.48168
213.635,1.47112
213.761,1.46044
213.887,1.4511
214.013,1.44407
214.139,1.43767
214.265,1.43188
214.391,1.42668
214.517,1.42203
214.643,1.41789
214.77,1.4142
214.896,1.41093
215.022,1.40804
215.148,1.40548
215.274,1.40323
215.4,1.40011
215.526,1.39876
215.652,1.3975
215.778,1.39634
215.904,1.39529
216.03,1.39435
216.156,1.3935
216.282,1.39274
216.409,1.39206
216.535,1.39145
216.661,1.39092
216.787,1.39044
216.913,1.38989
217.039,1.3894
217.165,1.38934
217.291,1.38923
217.417,1.38909
217.543,1.53068
217.669,1.62305
217.795,1.68023
217.922,1.71253
218.048,1.72748
218.174,1.7306
218.3,1.72584
218.426,1.71607
218.552,1.70331
218.678,1.68899
218.804,1.67409
218.93,1.65928
219.056,1.64499
219.182,1.63149
219.308,1.61893
219.434,1.60737
219.561,1.59684
219.687,1.58731
219.813,1.57873
219.939,1.57105
220.065,1.5642
220.191,1.55697
220.317,1.55195
220.443,1.54744
220.569,1.5434
220.695,1.5398
220.821,1.5366
220.947,1.53377
221.074,1.53126
221.2,1.52904
221.326,1.52708
221.452,1.52536
221.578,1.52384
221.704,1.5225
221.83,1.52133
221.956,1.5203
222.082,1.5194
222.208,1.51861
222.334,1.51791
222.46,1.5173
222.586,1.51677
222.713,1.5163
222.839,1.51589
222.965,1.51553
223.091,1.51522
223.217,1.51494
223.343,1.51501
223.469,1.51483
223.595,1.51466
223.721,1.51449
223.847,1.51433
223.973,1.65593
224.099,1.74834
224.226,1.80556
224.352,1.8379
224.478,1.85291
224.604,1.85608
224.73,1.85138
224.856,1.84165
224.982,1.83006
225.108,1.81539
225.234,1.80025
225.36,1.78528
225.486,1.77088
225.612,1.75731
225.738,1.74471
225.865,1.73314
225.991,1.7226
226.117,1.71307
226.243,1.70451
226.369,1.69684
226.495,1.69
226.621,1.68391
226.747,1.67852
226.873,1.67374
226.999,1.66953
227.125,1.6658
227.251,1.66253
227.378,1.65964
227.504,1.6571
227.63,1.65487
227.756,1.6529
227.882,1.65118
228.008,1.64967
228.134,1.64947
228.26,1.64792
228.386,1.64663
228.512,1.64554
228.638,1.64462
228.764,1.64384
228.89,1.64318
229.017,1.64262
229.143,1.64213
229.269,1.64172
229.395,1.64136
229.521,1.64105
229.647,1.64079
229.773,1.64056
229.899,1.64036
230.025,1.64018
230.151,1.64003
230.277,1.6399
230.403,1.63989
230.53,1.6399
230.656,1.63991
230.782,1.63992
230.908,1.78121
231.034,1.87368
231.16,1.93097
231.286,1.9645
231.412,1.98031
231.538,1.98286
231.664,1.97773
231.79,1.96771
231.916,1.9548
232.042,1.9404
232.169,1.92546
232.295,1.91065
232.421,1.89638
232.547,1.88291
232.673,1.87038
232.799,1.85886
232.925,1.8495
233.051,1.83963
233.177,1.83081
233.303,1.82297
233.429,1.81601
233.555,1.80985
233.682,1.80441
233.808,1.79961
233.934,1.79537
234.06,1.79164
234.186,1.78836
234.312,1.78548
234.438,1.78408
234.564,1.78259
234.69,1.77997
234.816,1.77778
234.942,1.77595
235.068,1.7744
235.194,1.7731
235.321,1.77198
235.447,1.77104
235.573,1.77022
235.699,1.76953
235.825,1.76893
235.951,1.76842
236.077,1.7691
236.203,1.76832
236.329,1.76771
236.455,1.76722
236.581,1.76683
236.707,1.76652
236.834,1.76627
236.96,1.76606
237.086,1.7659
237.212,1.76591
237.338,1.76592
237.464,1.76593
237.59,1.7666
237.716,1.76727
237.842,1.7669
237.968,1.7666
238.094,1.76636
238.22,1.76615
238.346,1.90752
238.473,1.99977
238.599,2.05692
238.725,2.08924
238.851,2.10425
238.977,2.10744
239.103,2.10277
239.229,2.09421
239.355,2.08227
239.481,2.06737
239.607,2.05208
239.733,2.03701
239.859,2.02256
239.986,2.00896
240.112,1.99636
240.238,1.98479
240.364,1.97427
240.49,1.96476
240.616,1.95622
240.742,1.9497
240.868,1.94362
240.994,1.93801
241.12,1.93177
241.246,1.9264
241.372,1.92177
241.498,1.91777
241.625,1.91431
241.751,1.91131
241.877,1.90871
242.003,1.90644
242.129,1.90448
242.255,1.90277
242.381,1.9024
242.507,1.90183
242.633,1.90003
242.759,1.89857
242.885,1.89737
243.011,1.89638
243.138,1.89557
243.264,1.89489
243.39,1.89432
243.516,1.89385
243.642,1.89345
243.768,1.89311
243.894,1.89394
244.02,1.89443
244.146,1.89468
244.272,1.89392
244.398,1.89333
244.524,1.89287
244.65,1.89251
244.777,1.89223
244.903,1.89206
245.029,1.89206
245.155,1.89205
245.281,1.89204
245.407,1.89204
245.533,1.89244
245.659,1.89306
245.785,1.89284
245.911,1.89264
246.037,1.89245
246.163,1.89228
246.29,2.03357
246.416,2.12578
246.542,2.18289
246.668,2.21519
246.794,2.23019
246.92,2.23337
247.046,2.22982
247.172,2.22087
247.298,2.20866
247.424,2.19469
247.55,2.17888
247.676,2.16344
247.802,2.14873
247.929,2.13496
248.055,2.12224
248.181,2.11061
248.307,2.10004
248.433,2.09052
248.559,2.08197
248.685,2.07545
248.811,2.06938
248.937,2.06379
249.063,2.05757
249.189,2.05222
249.315,2.0476
249.442,2.04362
249.568,2.04017
249.694,2.03719
249.82,2.0346
249.946,2.03235
250.072,2.03039
250.198,2.02982
250.324,2.02907
250.45,2.02823
250.576,2.02736
250.702,2.02537
250.828,2.02381
250.954,2.02257
251.081,2.02158
251.207,2.02079
251.333,2.02015
251.459,2.01964
251.585,2.01921
251.711,2.01887
251.837,2.01971
251.963,2.0202
252.089,2.02046
252.215,2.01981
252.341,2.01929
252.467,2.01887
252.594,2.01855
252.72,2.01828
252.846,2.01808
252.972,2.01807
253.253,2.19198
255.522,2.16922
255.648,2.14957
255.774,2.13255
255.9,2.11781
256.026,2.10589
256.152,2.09529
256.278,2.08588
256.405,2.07756
256.531,2.0702
256.657,2.06371
256.783,2.05799
256.909,2.05295
257.035,2.04853
257.161,2.04376
257.287,2.03983
257.413,2.91944
257.539,3.43698
257.665,3.70074
257.791,3.78972
257.918,3.76121
258.044,3.6565
258.17,3.50592
258.296,3.32904
258.422,3.14043
258.548,2.83977
258.674,2.58827
258.8,2.37782
258.926,2.20087
259.052,2.05144
259.178,1.92473
259.304,1.8169
259.43,1.72483
259.557,1.64597
259.683,1.57825
259.809,1.52084
259.935,1.47107
260.061,1.42787
260.187,1.39034
260.313,1.35683
260.439,1.3279
260.565,1.30289
260.691,1.28123
260.817,1.26244
260.943,1.24613
261.07,1.23195
261.196,1.21962
261.322,1.20888
261.448,1.2004
261.574,1.19276
261.7,1.1859
261.826,1.17891
261.952,1.17295
262.078,1.16785
262.204,1.16347
262.33,1.15971
262.456,1.15647
262.582,1.15367
262.709,1.15125
262.835,1.14915
262.961,1.14821
263.087,1.14714
263.213,1.14603
263.339,1.28329
263.465,1.37376
263.591,1.42961
263.717,1.461
263.843,1.47534
263.969,1.47805
264.095,1.47305
264.222,1.46314
264.348,1.45033
264.474,1.43599
264.6,1.42112
264.726,1.40524
264.852,1.39027
264.978,1.3775
265.104,1.36548
265.23,1.35433
265.356,1.3441
265.482,1.33478
265.608,1.32637
265.734,1.3188
265.861,1.31203
265.987,1.30599
266.113,1.30062
266.239,1.29474
266.365,1.28979
266.491,1.28561
266.617,1.28319
266.743,1.28091
266.869,1.27879
266.995,1.27685
267.121,1.27507
267.247,1.27347
267.374,1.27203
267.5,1.27074
267.626,1.26959
267.752,1.26856
267.878,1.26653
268.004,1.26499
268.13,1.26496
268.256,1.26481
268.382,1.26459
268.508,1.26433
268.634,1.40581
268.76,1.49807
268.886,1.55514
269.013,1.58734
269.139,1.60221
269.265,1.60525
269.391,1.60042
269.517,1.58946
269.643,1.5759
269.769,1.5622
269.895,1.54773
270.021,1.53321
270.147,1.51912
270.273,1.50574
270.399,1.49325
270.526,1.48174
270.652,1.47122
270.778,1.46168
270.904,1.45309
271.03,1.44539
271.156,1.43738
271.282,1.43165
271.408,1.42649
271.534,1.42188
271.66,1.41776
271.786,1.41409
271.912,1.41084
272.038,1.40796
272.165,1.40542
272.291,1.40317
272.417,1.40119
272.543,1.39945
272.669,1.39679
272.795,1.39471
272.921,1.3942
273.047,1.39364
273.173,1.39306
273.299,1.39249
273.425,1.39195
273.551,1.39144
273.678,1.39096
273.804,1.39053
273.93,1.39013
274.056,1.38978
274.182,1.38945
274.308,1.38929
274.434,1.38911
274.56,1.53068
274.686,1.62303
274.812,1.6802
274.938,1.71249
275.064,1.72745
275.19,1.73057
275.317,1.72581
275.443,1.71604
275.569,1.70329
275.695,1.68897
275.821,1.67407
275.947,1.65814
276.073,1.64424
276.199,1.63102
276.325,1.61866
276.451,1.60724
276.577,1.5968
276.703,1.58733
276.83,1.5788
276.956,1.57114
277.082,1.5643
277.208,1.55821
277.334,1.55279
277.46,1.548
277.586,1.54376
277.712,1.54001
277.838,1.53672
277.964,1.53381
278.09,1.53125
278.216,1.529
278.342,1.52703
278.469,1.52529
278.595,1.52377
278.721,1.52243
278.847,1.52126
278.973,1.52023
279.099,1.51821
279.225,1.51781
279.351,1.5174
279.477,1.517
279.603,1.5166
279.729,1.51623
279.855,1.51589
279.982,1.51557
280.108,1.51529
280.234,1.51503
280.36,1.51479
280.486,1.51458
280.612,1.5144
280.738,1.51423
280.864,1.51408
280.99,1.6557
281.116,1.74812
281.242,1.80535
281.368,1.83772
281.494,1.85275
281.621,1.85593
281.747,1.85124
281.873,1.84153
281.999,1.82883
282.125,1.81456
282.251,1.79972
282.377,1.78495
282.503,1.7707
282.629,1.75723
282.755,1.7447
282.881,1.73317
283.007,1.72266
283.134,1.71315
283.26,1.70459
283.386,1.69693
283.512,1.69009
