Time,Window Size
72.873,38080
73.0621,38420
73.1882,38760
73.3143,39100
73.4403,39440
73.5664,39780
73.6925,40120
73.8186,40460
73.9447,40800
74.0707,41140
74.1968,41480
74.3229,41820
74.449,42160
74.5751,42500
79.3031,42840
87.0524,340
87.2365,1360
87.4205,1700
87.4836,3400
87.7988,4080
87.9249,5440
88.177,6460
88.3661,7140
88.4922,8500
88.7444,9520
88.9335,9860
88.9965,11560
89.3117,12240
89.4378,13600
89.69,14620
89.8791,15300
90.0052,15980
90.1313,16660
90.2573,17000
90.3204,17680
90.4465,18020
90.5095,18700
90.6356,19380
90.7617,19720
90.8247,20400
90.9508,20740
91.0138,21080
91.0769,21760
91.2029,22100
91.266,22780
91.3921,23120
91.4551,23460
91.5181,24140
91.6442,24480
91.7073,24820
91.7703,25500
91.8964,25840
91.9594,26180
92.0225,26860
92.1485,27200
92.2116,27540
92.2746,28220
92.4007,28560
92.4637,28900
92.5268,29580
92.6529,29920
92.7159,30260
92.7789,30600
92.842,30940
92.9681,31280
93.0311,31620
93.0941,31960
93.1572,32300
93.2833,32640
93.3463,32980
93.4093,33320
93.4724,33660
93.5985,34000
93.6615,34340
93.7245,34680
93.7876,35020
93.9137,35360
93.9767,35700
94.0397,36040
94.1028,36380
94.2289,36720
94.2919,37060
94.3549,37400
94.418,37740
94.481,38080
94.6071,38420
94.6701,38760
94.9223,38420
95.2375,37740
95.3636,37400
95.4897,37060
95.6157,36720
95.7418,36380
95.994,35700
96.1201,35020
96.2461,34428
96.3722,33872
96.4983,33315
96.6244,32758
96.7505,32201
96.8765,31644
97.0026,31087
97.1287,30530
97.2548,29973
97.3809,29416
97.5069,28859
97.633,28303
97.7591,27746
97.8852,26860
100.155,26180
100.281,26520
100.407,25840
100.533,25160
100.659,25500
102.987,340
107.152,1360
109.737,2040
109.863,2720
109.989,3400
110.115,3740
110.178,5100
110.43,5780
110.556,6460
110.682,6800
110.745,7480
110.871,8160
110.998,8500
111.061,8840
111.313,8500
112.826,7820
112.952,7480
113.078,7140
113.204,6800
113.33,6460
113.456,6120
113.582,5780
113.708,5440
113.834,5100
113.96,4760
114.086,4420
114.213,4080
114.339,3740
114.465,6120
114.465,6460
114.654,6800
114.78,7140
114.906,7480
115.032,7820
115.158,8160
115.284,8500
115.41,8840
115.536,9180
115.662,9520
115.789,9860
115.915,10200
116.104,9860
116.923,9180
117.049,8840
117.175,8500
117.302,8160
117.428,7820
117.554,7480
117.617,7820
117.743,7140
117.806,7480
117.932,6800
117.995,7140
118.121,6460
118.184,6800
118.31,6120
118.373,6460
118.499,5780
118.562,6120
118.688,5440
118.751,5780
118.878,5100
118.941,5440
119.067,4760
119.13,5100
119.256,4420
119.319,4760
119.445,4080
119.571,7140
119.571,7480
119.76,7820
119.886,8160
120.012,8500
120.138,8840
120.264,9180
120.39,9520
120.58,9180
120.832,8500
120.958,8160
121.084,7820
121.21,7480
121.336,7140
121.462,6800
121.588,6460
121.714,6120
121.84,5780
121.966,5440
122.03,5780
122.156,5100
122.282,4760
122.408,5440
122.534,4760
122.66,5440
122.786,4760
122.912,4420
122.975,4760
123.101,4080
123.164,4420
123.29,3740
123.353,4080
123.479,3400
123.542,3740
123.669,3060
123.732,3400
123.858,2720
123.984,6460
123.984,6800
124.173,7140
124.362,6800
124.929,6120
124.992,6460
125.182,5780
125.245,6120
125.434,5440
125.497,5780
125.686,5100
125.812,4760
125.938,4420
126.064,4080
126.19,3740
126.253,4080
126.379,3400
126.505,3060
126.631,2720
126.758,2380
126.884,2040
127.227,1700
127.29,2040
129.308,4760
129.308,5100
129.434,5440
129.56,5780
129.686,6120
129.812,6460
129.938,6800
130.064,7140
130.19,7480
130.316,7820
130.442,8160
130.569,8500
130.695,8840
130.821,9180
130.947,9520
131.073,9860
131.199,10200
131.325,10540
131.514,10880
131.64,11220
131.766,11560
131.892,11900
132.018,12240
132.208,12580
132.397,12920
132.586,13260
132.775,13600
132.964,13940
133.153,14280
133.342,14620
133.531,14960
133.721,15300
133.91,15640
134.099,15980
134.288,16320
134.477,16660
134.666,17000
134.855,17340
135.044,17680
135.17,18020
135.297,18360
135.486,18700
135.675,19040
135.864,19380
136.053,19720
136.179,20060
136.305,20400
136.431,20740
136.557,21080
136.683,21420
136.81,21760
136.936,22100
137.062,22440
137.188,22780
137.314,23120
137.44,23460
137.566,23800
137.692,24140
137.818,24480
137.944,24820
138.07,25160
138.196,25500
138.322,25840
138.449,26180
138.575,26520
138.701,26860
138.827,27200
138.953,27540
139.079,27880
139.205,28220
139.331,28560
139.457,28900
139.583,29240
139.709,29580
139.835,29920
139.962,30260
140.088,30600
140.277,30940
140.466,31280
140.592,31620
140.718,31960
140.844,32300
140.97,32640
141.096,32980
141.222,33320
141.348,33660
141.474,34000
141.664,34340
141.853,34680
142.042,35020
142.231,35360
142.42,35700
142.609,36040
142.798,36380
142.987,36720
143.177,37060
143.366,37400
143.555,37740
143.681,38080
143.807,38420
143.933,38760
144.059,39100
144.185,39440
144.311,39780
144.437,40120
144.563,40460
144.69,40800
144.816,41140
144.942,41480
145.068,41820
145.194,42160
145.32,42500
145.446,42840
145.572,43180
145.698,43520
145.824,43860
145.95,44200
146.076,44540
146.202,44880
146.329,45220
146.455,45560
146.581,45900
146.707,46240
146.833,46580
146.959,46920
147.085,47260
147.211,47600
147.337,47940
147.463,48280
147.589,48620
147.715,48960
147.842,49300
147.968,49640
148.157,49300
154.965,48620
155.028,48960
161.773,48280
161.836,48620
162.358,340
168.582,1360
169.275,2040
169.401,3400
169.677,4420
169.866,4760
169.929,6460
170.244,7140
170.37,8500
170.623,9520
170.812,10200
170.938,11560
171.19,12580
171.379,12920
171.442,14620
171.757,15300
171.883,16660
172.135,17680
172.325,18360
172.451,19720
172.703,20740
172.892,21080
172.955,22780
173.27,23460
173.396,24820
173.648,25840
173.838,26520
173.964,27880
174.216,28900
174.405,29240
174.468,30940
174.783,31620
174.909,32980
175.161,34000
175.351,34340
175.666,34000
181.907,33320
182.033,32980
182.159,32640
182.222,32980
188.778,32300
188.841,32640
189.3,340
195.489,1020
196.119,1700
196.245,2380
196.55,2720
196.613,3400
196.739,3740
196.802,4420
196.928,5100
197.054,5440
197.117,6120
197.243,6460
197.306,6800
197.369,7480
197.495,7820
197.558,8500
197.685,8840
197.748,9180
197.811,9860
197.937,10200
198,10540
198.063,11220
198.189,11560
198.252,11900
198.315,12580
198.441,12920
198.504,13260
198.567,13940
198.693,14280
198.756,14620
198.819,15300
198.945,15640
199.008,15980
199.071,16320
199.134,17000
199.261,17340
199.324,17680
199.387,18020
199.45,18700
199.576,19040
199.639,19380
199.702,19720
199.765,20400
199.891,20740
199.954,21080
200.017,21420
200.08,22100
200.206,22440
200.269,22780
200.332,23120
200.395,23460
200.521,23800
200.584,24140
200.647,24480
200.71,24820
200.773,25160
200.9,25500
200.963,25840
201.026,26180
201.089,26520
201.152,26860
201.278,27200
201.341,27540
201.404,27880
201.467,28220
201.53,28560
201.656,28900
201.719,29240
201.782,29580
201.845,29920
201.908,30260
202.034,30600
202.097,30940
202.16,31280
202.223,31620
202.349,31960
202.413,32300
202.476,32640
202.539,32980
202.602,33320
202.665,33660
202.791,34000
202.854,34340
202.917,34680
202.98,35020
203.043,35360
203.106,35700
203.232,36040
203.295,36380
203.358,36720
203.421,37060
203.484,37400
209.662,37060
216.866,340
216.975,680
223.846,1020
223.909,1360
224.214,2040
224.34,2380
224.403,2720
224.581,3060
224.644,3400
224.707,4080
224.833,4420
224.896,4760
224.959,29580
225.842,29920
226.031,30260
226.157,30600
226.283,30940
226.409,31280
226.472,31620
226.598,31960
226.661,32300
226.787,32640
226.913,32980
226.977,33320
227.103,33660
227.166,34000
227.229,34340
227.355,34680
227.418,35020
227.481,35360
227.544,35700
227.607,36040
227.733,36380
227.796,36720
227.859,37060
228.174,36720
234.73,36040
234.793,36380
241.539,35700
241.602,36040
242.123,340
248.347,1020
249.041,1700
249.167,2380
249.471,2720
249.534,3400
249.66,3740
249.723,4420
249.849,5100
249.975,5440
250.038,6120
250.164,6460
250.227,6800
250.29,7480
250.417,7820
250.48,8500
250.606,8840
250.669,9180
250.732,9860
250.858,10200
250.921,10540
250.984,11220
251.11,11560
251.173,11900
251.236,12580
251.362,12920
251.425,13260
251.488,13940
251.614,14280
251.677,14620
251.74,15300
251.866,15640
251.93,15980
251.993,16320
252.056,17000
252.182,17340
252.245,17680
252.308,18020
252.371,18700
252.497,19040
252.56,19380
252.623,19720
252.686,20400
252.812,20740
252.875,21080
252.938,21420
253.083,22100
260.476,340
260.935,22440
261.394,22780
261.646,22440
265.744,21760
265.87,21420
265.996,21080
266.122,20740
266.248,20400
266.374,20060
266.5,19720
266.626,19380
266.753,19040
266.879,18700
267.005,18360
267.131,18020
267.257,17680
267.383,17340
267.509,17000
267.635,16660
267.761,16320
267.887,15980
268.013,15640
268.139,15300
268.266,14960
268.392,14620
268.455,14960
273.137,340
274.002,1360
278.856,2040
278.982,2720
279.315,3400
279.441,3740
279.504,4420
279.631,4760
279.694,5440
279.82,6120
279.946,6460
280.009,7140
280.135,7480
280.198,7820
280.261,8500
280.387,8840
280.45,9180
280.513,9520
280.576,9860
280.639,10540
280.765,10880
280.828,11220
281.08,10880
283.035,10200
283.161,9860
283.287,9520
283.413,9180
283.539,8840
283.665,8500
283.791,8160
283.917,7820
284.043,7480
284.169,7140
284.295,6800
284.422,6460
284.548,6120
284.674,5780
284.8,5440
284.926,5100
285.052,4760
285.178,7820
285.178,8160
285.304,8500
285.43,8840
285.556,9180
285.682,9520
285.808,9860
285.935,10200
286.061,10540
286.187,10880
286.313,11220
286.439,11560
286.565,11900
286.691,12240
286.817,12580
286.943,12920
287.069,13260
287.258,12920
288.267,12240
288.393,11900
288.519,11560
288.645,11220
288.771,10880
288.834,11220
288.96,10540
289.023,10880
289.15,10200
289.213,10540
289.339,9860
289.402,10200
289.528,9520
289.591,9860
289.717,9180
289.78,9520
289.906,8840
289.969,9180
290.095,8500
290.158,8840
290.284,8160
290.347,8500
290.473,7820
290.536,8160
290.663,7480
290.726,7820
290.852,7140
290.915,7480
291.041,6800
291.104,7140
291.23,6460
291.293,6800
291.419,6120
291.482,6460
291.608,5780
291.734,9180
291.734,9520
291.923,9860
292.049,10200
292.175,10540
292.302,10880
292.428,11220
292.554,11560
292.68,11900
292.869,11560
293.121,10880
293.247,10540
293.373,10200
293.499,9860
293.625,9520
293.751,9180
293.878,8840
294.004,8500
294.13,8160
294.256,7820
294.382,7480
294.508,7140
294.634,6800
294.76,6460
294.886,6120
294.949,6460
295.075,5780
295.201,5440
295.327,6120
295.454,5440
295.58,6120
295.706,5440
295.769,5780
295.895,5100
295.958,5440
296.084,4760
296.147,5100
296.273,4420
296.336,4760
296.462,4080
296.525,4420
296.651,3740
296.714,4080
296.84,3400
296.903,3740
297.03,3060
297.156,8160
297.156,8500
297.345,8840
297.534,8500
298.416,7820
298.479,8160
298.669,7480
298.732,7820
298.921,7140
298.984,7480
299.11,6800
299.236,6460
299.362,6120
299.488,5780
299.614,5440
299.74,5100
299.866,4760
299.929,5100
300.055,4420
300.182,4080
300.308,3740
300.434,3400
300.56,3060
300.686,2720
300.812,2380
300.938,2040
301.064,1700
301.19,1360
301.316,6120
301.316,6460
301.505,6800
301.631,7140
301.758,7480
301.884,7820
302.01,8160
302.136,8500
302.325,8840
302.514,9180
302.703,9520
302.892,9180
303.207,8500
303.271,8840
303.964,8160
304.09,7820
304.216,7480
304.342,7140
304.468,6800
304.594,6460
304.72,6120
304.847,5780
304.91,6120
305.036,5440
305.099,5780
305.225,5100
305.288,5440
305.414,4760
305.477,5100
305.603,4420
305.666,4760
305.792,4080
305.855,4420
305.981,3740
306.107,3400
306.233,3060
306.359,2720
306.486,2380
306.612,2040
306.738,1700
306.864,6460
306.864,6800
307.053,7140
307.179,7480
307.305,7820
307.431,8160
307.557,8500
307.683,8840
307.809,9180
307.999,8840
308.44,8160
308.566,7820
308.692,7480
308.818,7140
308.944,6800
309.07,6460
309.133,6800
309.638,6120
309.764,5780
309.89,5440
310.016,5100
310.142,4760
310.268,4420
310.394,4080
310.52,3740
310.583,4080
310.709,3400
310.772,3740
310.898,3060
310.961,3400
311.087,2720
311.151,3060
311.277,2380
311.34,2720
311.466,2040
311.529,2380
311.655,1700
311.718,2040
311.844,1360
311.97,6120
311.97,6460
312.159,6800
312.285,7140
312.411,7480
312.6,7140
312.853,6460
312.979,6120
313.105,5780
313.231,5440
313.294,5780
313.798,5100
313.924,4760
314.05,4420
314.176,4080
314.303,3740
314.429,3400
314.555,3060
314.618,3400
314.744,2720
314.87,2380
314.996,2040
315.122,1700
315.248,1360
315.374,1020
315.5,1700
315.626,1020
315.689,1360
315.815,680
315.879,1020
316.086,340
316.285,680
318.681,5100
318.681,5440
318.807,5780
318.933,6120
319.059,6460
319.185,6800
319.311,7140
319.437,7480
319.563,7820
319.69,8160
319.816,8500
319.942,8840
320.068,9180
320.194,9520
320.32,9860
320.446,10200
320.572,10540
320.698,10880
320.824,11220
320.95,11560
321.076,11900
321.266,12240
321.392,12580
321.518,12920
321.644,13260
321.77,13600
321.896,13940
322.022,14280
322.148,14620
322.274,14960
322.463,15300
322.652,15640
322.842,15980
323.031,16320
323.22,16660
323.409,17000
323.598,17340
323.787,17680
323.976,18020
324.165,18360
324.355,18700
324.544,19040
324.733,19380
324.922,19720
325.111,20060
325.3,20400
325.489,20740
325.678,21080
325.804,21420
325.931,21760
326.12,22100
326.309,22440
326.498,22780
326.687,23120
326.876,23460
327.065,23800
327.254,24140
327.443,24480
327.57,24820
327.696,25160
327.822,25500
327.948,25840
328.074,26180
328.2,26520
328.326,26860
328.452,27200
328.578,27540
328.704,27880
328.83,28220
328.956,28560
329.083,28900
329.209,29240
329.335,29580
329.461,29920
329.587,30260
329.713,30600
329.839,30940
329.965,31280
330.091,31620
330.217,31960
330.343,32300
330.469,32640
330.595,32980
330.722,33320
330.848,33660
330.974,34000
331.1,34340
331.226,34680
331.352,35020
331.478,35360
331.604,35700
331.73,36040
331.856,36380
331.982,36720
332.171,37060
332.361,37400
332.487,37740
332.613,38080
332.739,38420
332.865,38760
332.991,39100
333.117,39440
333.243,39780
333.369,40120
333.495,40460
333.621,40800
333.747,41140
333.874,41480
334,41820
334.126,42160
334.252,42500
334.378,42840
334.567,43180
334.756,43520
334.945,43860
335.134,43520
341.943,42840
342.006,43180
349.003,42500
349.066,42840
349.877,340
356.064,1360
357.009,2040
357.135,3400
357.686,3740
357.749,4760
357.938,5440
358.064,5780
358.127,6800
358.317,7480
358.443,8840
358.695,9180
358.758,11560
359.199,13260
359.514,14960
359.829,16660
360.145,18360
360.46,20060
360.775,21760
361.09,23460
361.405,27200
362.099,28900
362.414,30600
362.729,30940
363.045,31280
363.36,31620
363.675,31960
363.99,32300
364.305,32640
364.936,32980
365.251,32640
371.24,31960
371.366,31620
371.492,31280
371.618,30940
371.744,30600
371.87,30260
371.996,29920
372.059,30260
