Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
177,659,1094180,2793,1394060,2793
178,659,1100452,2809,1400332,2809
179,659,1106724,2825,1406212,2825
180,659,1112996,2841,1412484,2841
181,659,1118876,2856,1418756,2856
182,659,1125148,2872,1425028,2872
183,659,1131420,2888,1425812,2888
184,659,1137692,2904,1425812,2904
185,659,1143964,2920,1425812,2920
186,659,1150236,2936,1425812,2936
187,659,1156508,2952,1425812,2952
188,659,1162388,2967,1426988,2967
189,659,1168660,2983,1428556,2983
190,659,1173756,2996,1438748,2996
191,659,1180028,3012,1451292,3012
192,659,1186300,3028,1463836,3028
193,659,1192572,3044,1476380,3044
194,659,1198844,3060,1486572,3060
195,659,1205116,3076,1495196,3076
196,659,1211388,3092,1504604,3092
197,662,1217268,3107,1550076,3107
198,706,1223540,3123,1556348,3123
199,741,1229812,3139,1562620,3139
200,741,1236084,3155,1568892,3155
201,741,1242356,3171,1575164,3171
202,741,1248628,3187,1581436,3187
203,741,1254900,3203,1586140,3203
204,741,1260780,3218,1591236,3218
205,741,1267052,3234,1597508,3234
206,741,1273324,3250,1603780,3250
207,741,1279596,3266,1610052,3266
208,741,1285868,3282,1616324,3282
209,741,1292140,3298,1622596,3298
210,741,1298412,3314,1628476,3314
211,741,1304292,3329,1633572,3329
212,741,1310564,3345,1633572,3345
213,741,1316836,3361,1633572,3361
214,741,1323108,3377,1633572,3377
215,741,1329380,3393,1633572,3393
216,741,1335652,3409,1633572,3409
217,741,1341924,3425,1634748,3425
218,741,1347020,3438,1641020,3438
219,741,1353292,3454,1653564,3454
220,741,1359172,3469,1666108,3469
221,741,1365444,3485,1679436,3485
222,741,1371716,3501,1689236,3501
223,741,1377988,3517,1697860,3517
224,741,1384260,3533,1739020,3533
225,772,1390532,3549,1745292,3549
226,797,1396804,3565,1751172,3565
227,797,1402684,3580,1757444,3580
228,797,1408956,3596,1763716,3596
229,797,1415228,3612,1769988,3612
230,797,1421500,3628,1773124,3628
231,797,1427772,3644,1777436,3644
232,797,1434044,3660,1783708,3660
233,797,1440316,3676,1789588,3676
234,797,1446196,3691,1795860,3691
235,797,1452468,3707,1802132,3707
236,797,1458740,3723,1808404,3723
237,797,1465012,3739,1814676,3739
238,797,1471284,3755,1815852,3755
239,797,1477556,3771,1815852,3771
240,797,1483828,3787,1815852,3787
241,797,1490100,3803,1815852,3803
242,797,1495980,3818,1815852,3818
243,797,1502252,3834,1817028,3834
244,797,1507348,3847,1824868,3847
245,797,1513620,3863,1837412,3863
246,797,1519892,3879,1849956,3879
247,797,1526164,3895,1858972,3895
248,797,1532436,3911,1891116,3911
249,807,1538708,3927,1896996,3927
250,807,1544588,3942,1903268,3942
251,807,1550860,3958,1909540,3958
252,807,1557132,3974,1914636,3974
253,807,1563404,3990,1917772,3990
254,807,1569676,4006,1920908,4006
255,807,1575948,4022,1925220,4022
256,807,1582220,4038,1931100,4038
257,807,1588492,4054,1937372,4054
258,807,1594372,4069,1943644,4069
259,807,1600644,4085,1949916,4085
260,807,1606916,4101,1956188,4101
261,807,1613188,4117,1956188,4117
262,807,1619460,4133,1956188,4133
263,807,1625732,4149,1956188,4149
264,807,1632004,4165,1956188,4165
265,807,1637884,4180,1956188,4180
266,807,1643372,4194,1966380,4194
267,807,1649644,4210,1978532,4210
268,807,1655916,4226,1982060,4226
269,807,1662188,4242,1991076,4242
270,807,1668460,4258,1997348,4258
271,807,1674732,4274,2001268,4274
272,807,1681004,4290,2009108,4290
273,807,1687276,4306,2013812,4306
274,807,1693156,4321,2019300,4321
275,807,1699428,4337,2027140,4337
276,807,1705700,4353,2030668,4353
277,807,1711972,4369,2039292,4369
278,807,1718244,4385,2044780,4385
279,807,1724516,4401,2049092,4401
280,807,1730788,4417,2058500,4417
281,807,1736668,4432,2063204,4432
282,807,1742940,4448,2070260,4448
283,807,1749212,4464,2074572,4464
284,807,1755484,4480,2080844,4480
285,807,1761756,4496,2087900,4496
286,807,1768028,4512,2091820,4512
287,807,1774300,4528,2100444,4528
288,807,1780180,4543,2105540,4543
289,807,1786452,4559,2112204,4559
290,807,1792724,4575,2119652,4575
291,807,1798996,4591,2124748,4591
292,807,1805268,4607,2132588,4607
293,807,1811540,4623,2140428,4623
294,807,1817812,4639,2147876,4639
295,807,1823692,4654,2157284,4654
296,807,1829964,4670,2165908,4670
297,807,1836236,4686,2173748,4686
298,807,1842508,4702,2182764,4702
299,807,1848780,4718,2189820,4718
300,807,1855052,4734,2196092,4734
301,807,1861324,4750,2201972,4750
302,807,1867596,4766,2209028,4766
303,807,1873476,4781,2217260,4781
304,807,1879748,4797,2226276,4797
305,807,1886020,4813,2235684,4813
306,807,1892292,4829,2245092,4829
307,807,1898564,4845,2254500,4845
308,807,1904836,4861,2263908,4861
309,813,1911108,4877,2272140,4877
310,821,1916988,4892,2281548,4892
311,829,1923260,4908,2290956,4908
312,837,1929532,4924,2300364,4924
313,845,1935804,4940,2309772,4940
314,853,1942076,4956,2319180,4956
315,861,1948348,4972,2328196,4972
316,861,1954620,4988,2334076,4988
317,861,1960500,5003,2340348,5003
318,861,1966772,5019,2346620,5019
319,861,1973044,5035,2352892,5035
320,861,1979316,5051,2359164,5051
321,861,1985588,5067,2365436,5067
322,861,1991860,5083,2371708,5083
323,861,1998132,5099,2377588,5099
324,861,2004404,5115,2383860,5115
325,861,2010284,5130,2390132,5130
326,861,2016556,5146,2396404,5146
327,861,2022828,5162,2402676,5162
328,861,2029100,5178,2408948,5178
329,861,2035372,5194,2415220,5194
330,861,2041644,5210,2417964,5210
331,861,2047916,5226,2417964,5226
332,861,2053796,5241,2417964,5241
333,861,2060068,5257,2417964,5257
334,861,2066340,5273,2417964,5273
335,861,2072612,5289,2417964,5289
336,861,2078884,5305,2419924,5305
337,861,2084764,5320,2428548,5320
338,861,2091036,5336,2441092,5336
339,861,2097308,5352,2452852,5352
340,861,2103580,5368,2464612,5368
341,861,2109460,5383,2478724,5383
342,861,2115732,5399,2490484,5399
343,862,2122004,5415,2502244,5415
344,867,2128276,5431,2511652,5431
