Time,RTT
76.263,1.06916
76.3891,1.07739
76.5152,1.08459
76.6413,1.09089
76.7674,1.0964
76.8934,1.10123
77.0195,1.10545
77.1456,1.10914
77.2717,1.11237
77.3978,1.11508
77.5238,1.11744
77.6499,1.11951
77.776,1.12145
77.9021,1.12314
78.0282,1.12462
78.1542,1.12592
78.2803,1.12705
78.4064,1.12805
78.5325,1.12892
78.6586,1.12968
78.7846,1.13034
78.9107,1.1308
79.0368,1.1312
79.1629,1.13155
79.289,1.13185
79.415,1.13225
79.5411,1.13259
79.6672,1.13289
79.7933,1.13315
79.9194,1.13339
80.0454,1.13359
80.1715,1.13376
80.2976,1.13392
80.4237,1.13405
80.5498,1.14992
80.6758,1.16368
80.8019,1.17572
80.928,1.18638
81.0541,1.19571
81.1802,1.20387
81.3062,1.21101
81.4323,1.21726
81.5584,1.22272
81.6845,1.22751
81.8106,1.23169
81.9366,1.23536
82.0627,1.23856
82.1888,1.24124
82.3149,1.24358
82.441,1.24564
82.567,1.24756
82.6931,1.24924
82.8192,1.25071
82.9453,1.25199
83.0714,1.25312
83.1974,1.2541
83.3235,1.25497
83.4496,1.25572
83.5757,1.25638
83.7018,1.25696
83.8278,1.25734
83.9539,1.25767
84.08,1.25808
84.2061,1.25845
84.3322,1.25877
84.4582,1.25905
84.5843,1.25929
84.7104,1.2595
84.8365,1.25969
84.9626,1.25985
85.0886,1.26
85.2147,1.26012
85.3408,1.26011
85.4669,1.26009
85.593,1.26008
85.719,1.26019
85.8451,1.27604
85.9712,1.28991
86.0973,1.30205
86.2234,1.31267
86.3494,1.32196
86.4755,1.33009
86.6016,1.3372
86.7277,1.34343
86.8538,1.34887
86.9798,1.35364
87.1059,1.35768
87.232,1.36135
87.3581,1.36455
87.4842,1.36736
87.6102,1.36981
87.7363,1.37196
87.8624,1.37384
87.9885,1.37549
88.1146,1.37692
88.2406,1.37818
88.3667,1.37929
88.4928,1.38025
88.6189,1.38097
88.745,1.3816
88.871,1.38227
88.9971,1.38286
89.1232,1.38338
89.2493,1.38383
89.3754,1.38423
89.5014,1.38457
89.6275,1.38488
89.7536,1.38514
89.8797,1.38537
90.0058,1.38558
90.1318,1.38575
90.2579,1.38578
90.384,1.38594
90.5101,1.38607
90.6362,1.38619
90.7622,1.38629
90.8883,1.38637
91.0144,1.38645
91.1405,1.38652
91.2666,1.38658
91.3926,1.38663
91.5187,1.38668
91.6448,1.38672
91.7709,1.4025
91.897,1.41619
92.023,1.42829
92.1491,1.43888
92.2752,1.44814
92.4013,1.45625
92.5274,1.46334
92.6534,1.46955
92.7795,1.47498
92.9056,1.47973
93.0317,1.48389
93.1578,1.48753
93.2838,1.49071
93.4099,1.4935
93.536,1.49594
93.6621,1.49807
93.7882,1.49993
93.9142,1.50157
94.0403,1.503
94.1664,1.50425
94.2925,1.50534
94.4186,1.5063
94.5446,1.50713
94.6707,1.50787
94.7968,1.50851
94.9229,1.50907
95.049,1.50944
95.175,1.50988
95.3011,1.51027
95.4272,1.51061
95.5533,1.51091
95.6794,1.51117
95.8054,1.5114
95.9315,1.5116
96.0576,1.51177
96.1837,1.51193
96.3098,1.51206
96.4358,1.51218
96.5619,1.51228
96.688,1.51237
96.8141,1.51245
96.9402,1.51252
97.0662,1.51258
97.1923,1.51263
97.3184,1.51267
97.4445,1.51272
97.5706,1.51275
97.6966,1.51278
97.8227,1.51281
97.9488,1.51283
98.0749,1.5286
98.201,1.5424
98.327,1.55448
98.4531,1.56504
98.5792,1.57428
98.7053,1.58237
98.8314,1.58945
98.9574,1.59564
99.0835,1.60106
99.2096,1.60581
99.3357,1.60996
99.4618,1.61359
99.5878,1.61676
99.7139,1.61954
99.84,1.6221
99.9661,1.62421
100.092,1.62606
100.218,1.62767
100.344,1.62909
100.47,1.63033
100.596,1.63141
100.723,1.63236
100.849,1.63319
100.975,1.63392
101.101,1.63455
101.227,1.63511
101.353,1.63559
101.479,1.63602
101.605,1.63639
101.731,1.63672
101.857,1.637
101.983,1.63725
102.109,1.63747
102.236,1.63766
102.362,1.63783
102.488,1.63797
102.614,1.6381
102.74,1.63821
102.866,1.63831
102.992,1.63852
103.118,1.63858
103.244,1.63863
103.37,1.63868
103.496,1.63872
103.622,1.63875
103.748,1.63878
103.875,1.63881
104.001,1.63883
104.127,1.63885
104.253,1.63887
104.379,1.63889
104.505,1.6389
104.631,1.63891
104.757,1.63892
104.883,1.63893
105.009,1.65469
105.135,1.66848
105.261,1.68054
105.388,1.6911
105.514,1.70034
105.64,1.70842
105.766,1.71549
105.892,1.72168
106.018,1.72709
106.144,1.73196
106.27,1.73621
106.396,1.73981
106.522,1.74296
106.648,1.74571
106.774,1.74812
106.9,1.75023
107.027,1.75208
107.153,1.75369
107.279,1.75511
107.405,1.75634
107.531,1.75742
107.657,1.75837
107.783,1.75932
107.909,1.76003
108.035,1.76065
108.161,1.7612
108.287,1.76167
108.413,1.76209
108.54,1.76245
108.666,1.76277
108.792,1.76305
108.918,1.76329
109.044,1.7635
109.17,1.76369
109.296,1.76398
109.422,1.76423
109.548,1.76433
109.674,1.76441
109.8,1.76448
109.926,1.76455
110.052,1.7646
110.179,1.76465
110.305,1.7647
110.431,1.76473
110.557,1.76477
110.683,1.7648
110.809,1.76482
110.935,1.76497
111.061,1.76497
111.187,1.76497
111.313,1.76498
111.439,1.76498
111.565,1.76498
111.692,1.76498
111.818,1.76499
111.944,1.76499
112.07,1.76499
112.196,1.76499
112.322,1.76499
112.448,1.76512
112.574,1.78098
112.7,1.79485
112.826,1.80687
112.952,1.81739
113.078,1.82659
113.204,1.83464
113.331,1.84169
113.457,1.84785
113.583,1.85324
113.709,1.85796
113.835,1.86209
113.961,1.8657
114.087,1.86899
114.213,1.87187
114.339,1.87426
114.465,1.87635
114.591,1.87818
114.717,1.87978
114.844,1.88118
114.97,1.88241
115.096,1.88348
115.222,1.88442
115.348,1.88525
115.474,1.88596
115.6,1.88672
115.726,1.88738
115.852,1.88796
115.978,1.88834
116.104,1.88867
116.23,1.88896
116.356,1.88921
116.483,1.88944
116.609,1.88963
116.735,1.8898
116.861,1.88995
116.987,1.89008
117.113,1.8902
117.239,1.89042
117.365,1.89062
117.491,1.89067
117.617,1.89071
117.743,1.89074
117.869,1.89078
117.996,1.8908
118.122,1.89083
118.248,1.89085
118.374,1.89087
