Time,RTO
35.0054,15.998
40.7491,7.999
59.3053,12.7537
59.9357,15.502
60.1248,16.8467
60.6291,17.3376
60.7552,17.0846
60.8813,16.4083
61.0704,15.4202
61.3226,14.4267
61.4486,13.3455
61.5747,12.2406
61.7638,11.1546
61.8899,10.115
62.016,9.13748
62.1421,8.2321
62.2682,7.40239
62.3942,6.70337
62.5203,6.05488
62.6464,5.46069
62.7725,4.91979
62.8986,4.43077
63.0246,3.99107
63.1507,3.59749
63.2768,3.24647
63.4029,2.93434
63.529,2.6575
63.655,2.41158
63.7811,2.19456
63.9072,2.00328
64.0333,1.83486
64.1594,1.68672
64.2854,1.55738
64.4115,1.44352
64.5376,1.3016
64.6637,1.1914
64.7898,1.10548
64.9158,1.03818
65.0419,1
68.0678,1.05199
68.1939,1.08368
68.32,1.0993
68.4461,1.1028
68.5722,1.09822
68.6982,1.08849
68.8243,1.07569
68.9504,1.06126
69.0765,1.04622
69.2026,1.03013
69.3286,1.01494
69.4547,1.00082
69.5808,1
71.472,1.03985
71.5981,1.13111
71.7242,1.18718
71.8502,1.21841
71.9763,1.23237
72.1024,1.23454
72.2285,1.22892
72.3546,1.21836
72.4806,1.20376
72.6067,1.18806
72.7328,1.17213
72.8589,1.15655
72.985,1.14169
73.111,1.12888
73.2371,1.11672
73.3632,1.10538
73.4893,1.09493
73.6154,1.08538
73.7414,1.07673
73.8675,1.06893
73.9936,1.06195
74.1197,1.05458
74.2458,1.0483
74.3718,1.04291
74.4979,1.03828
74.624,1.03543
74.7501,1.03272
74.8762,1.03021
75.0022,1.0279
75.1283,1.02579
75.2544,1.02388
75.3805,1.02217
75.5066,1.02063
75.6326,1.01813
75.7587,1.15793
75.8848,1.24892
76.0109,1.30504
76.137,1.33653
76.263,1.35198
76.3891,1.35535
76.5152,1.35067
76.6413,1.34086
76.7674,1.32799
76.8934,1.31351
77.0195,1.29844
77.1456,1.28343
77.2717,1.26895
77.3978,1.25413
77.5238,1.24066
77.6499,1.22848
77.776,1.21866
77.9021,1.2096
78.0282,1.20133
78.1542,1.19383
78.2803,1.18707
78.4064,1.181
78.5325,1.17558
78.6586,1.17076
78.7846,1.16647
78.9107,1.16155
79.0368,1.15747
79.1629,1.15405
79.289,1.15118
79.415,1.14988
79.5411,1.14857
79.6672,1.14728
79.7933,1.14606
79.9194,1.14491
80.0454,1.14384
80.1715,1.14286
80.2976,1.14198
80.4237,1.14118
80.5498,1.28221
80.6758,1.37298
80.8019,1.42901
80.928,1.46163
81.0541,1.47677
81.1802,1.47995
81.3062,1.4752
81.4323,1.46539
81.5584,1.45257
81.6845,1.43816
81.8106,1.42318
81.9366,1.40827
82.0627,1.39389
82.1888,1.37917
82.3149,1.36579
82.441,1.3537
82.567,1.34397
82.6931,1.33499
82.8192,1.32678
82.9453,1.31934
83.0714,1.31263
83.1974,1.30662
83.3235,1.30125
83.4496,1.29647
83.5757,1.29222
83.7018,1.28846
83.8278,1.284
83.9539,1.28033
84.08,1.27841
84.2061,1.27661
84.3322,1.27493
84.4582,1.2734
84.5843,1.27201
84.7104,1.27075
84.8365,1.26962
84.9626,1.26861
85.0886,1.26771
85.2147,1.26691
85.3408,1.26532
85.4669,1.2641
85.593,1.26318
85.719,1.26344
85.8451,1.40528
85.9712,1.49779
86.0973,1.55504
86.2234,1.58736
86.3494,1.60231
86.4755,1.60539
86.6016,1.60059
86.7277,1.59076
86.8538,1.57795
86.9798,1.56357
87.1059,1.54749
87.232,1.53302
87.3581,1.51896
87.4842,1.50561
87.6102,1.49314
87.7363,1.48164
87.8624,1.47114
87.9885,1.46162
88.1146,1.45304
88.2406,1.44534
88.3667,1.43847
88.4928,1.43235
88.6189,1.42579
88.745,1.42024
88.871,1.41666
88.9971,1.41338
89.1232,1.41041
89.2493,1.40772
89.3754,1.40532
89.5014,1.40316
89.6275,1.40124
89.7536,1.39954
89.8797,1.39803
90.0058,1.39669
90.1318,1.39551
90.2579,1.39335
90.384,1.39282
90.5101,1.3923
90.6362,1.39179
90.7622,1.3913
90.8883,1.39085
91.0144,1.39043
91.1405,1.39005
91.2666,1.3897
91.3926,1.38939
91.5187,1.38911
91.6448,1.38887
91.7709,1.53039
91.897,1.62161
92.023,1.67916
92.1491,1.71174
92.2752,1.72691
92.4013,1.73018
92.5274,1.72554
92.6534,1.71585
92.7795,1.70315
92.9056,1.68888
93.0317,1.67402
93.1578,1.65923
93.2838,1.64496
93.4099,1.63147
93.536,1.61891
93.6621,1.60736
93.7882,1.59684
93.9142,1.58731
94.0403,1.57874
94.1664,1.57105
94.2925,1.5642
94.4186,1.5581
94.5446,1.55269
94.6707,1.5479
94.7968,1.54366
94.9229,1.53992
95.049,1.53551
95.175,1.533
95.3011,1.53073
95.4272,1.52868
95.5533,1.52685
95.6794,1.52521
95.8054,1.52376
95.9315,1.52247
96.0576,1.52133
96.1837,1.52032
96.3098,1.51943
96.4358,1.51864
96.5619,1.51795
96.688,1.51734
96.8141,1.51681
96.9402,1.51634
97.0662,1.51592
97.1923,1.51556
97.3184,1.51524
97.4445,1.51496
97.5706,1.51472
97.6966,1.5145
97.8227,1.51432
97.9488,1.51416
98.0749,1.65576
98.201,1.74817
98.327,1.8054
98.4531,1.83775
98.5792,1.85278
98.7053,1.85596
98.8314,1.85126
98.9574,1.84155
99.0835,1.82884
99.2096,1.81457
99.3357,1.79972
99.4618,1.78495
99.5878,1.7707
99.7139,1.75723
99.84,1.74582
99.9661,1.73391
100.092,1.72312
100.218,1.71341
100.344,1.70472
100.47,1.69696
100.596,1.69006
100.723,1.68393
100.849,1.67851
100.975,1.67372
101.101,1.66948
101.227,1.66575
101.353,1.66247
101.479,1.65959
101.605,1.65705
101.731,1.65482
101.857,1.65286
101.983,1.65114
102.109,1.64963
102.236,1.64831
102.362,1.64715
102.488,1.64614
102.614,1.64525
102.74,1.64448
102.866,1.64379
102.992,1.64432
103.118,1.64341
103.244,1.64267
103.37,1.64207
103.496,1.64159
103.622,1.64118
103.748,1.64085
103.875,1.64058
104.001,1.64035
104.127,1.64016
104.253,1.64
104.379,1.63989
104.505,1.6399
104.631,1.63991
104.757,1.63992
104.883,1.63993
105.009,1.78117
105.135,1.87364
105.261,1.93094
105.388,1.96335
105.514,1.97842
105.64,1.98164
105.766,1.97699
105.892,1.96731
106.018,1.95463
106.144,1.94152
106.27,1.92742
106.396,1.91201
106.522,1.89729
106.648,1.8835
106.774,1.87075
106.9,1.85908
107.027,1.84848
107.153,1.83892
107.279,1.83033
107.405,1.82265
107.531,1.81582
107.657,1.80974
107.783,1.80548
107.909,1.80032
108.035,1.79583
108.161,1.79193
108.287,1.78852
108.413,1.78556
108.54,1.78296
108.666,1.7807
108.792,1.77873
108.918,1.777
109.044,1.7755
109.17,1.77418
109.296,1.77415
109.422,1.77388
109.548,1.77233
109.674,1.77109
109.8,1.77008
109.926,1.76926
110.052,1.76859
110.179,1.76804
110.305,1.76758
110.431,1.7672
110.557,1.76688
110.683,1.76661
110.809,1.76639
110.935,1.76732
111.061,1.76677
111.187,1.76635
111.313,1.76603
111.439,1.76598
111.565,1.76598
111.692,1.76598
111.818,1.76599
111.944,1.76599
112.07,1.76599
112.196,1.76599
112.322,1.76599
112.448,1.76624
112.574,1.9087
112.7,2.00167
112.826,2.05813
112.952,2.08996
113.078,2.10462
113.204,2.10758
113.331,2.10275
113.457,2.09296
113.583,2.08022
113.709,2.06595
113.835,2.05112
113.961,2.03639
114.087,2.0233
114.213,2.01061
114.339,1.99744
114.465,1.98548
114.591,1.97468
114.717,1.96497
114.844,1.9563
114.97,1.94856
115.096,1.94168
115.222,1.93559
115.348,1.93019
115.474,1.92543
115.6,1.92235
115.726,1.91938
115.852,1.91658
115.978,1.91285
116.104,1.90972
116.23,1.90708
116.356,1.90484
116.483,1.90294
116.609,1.90132
116.735,1.89993
116.861,1.89875
116.987,1.89773
117.113,1.89684
117.239,1.89721
117.365,1.89729
117.491,1.89605
117.617,1.89508
117.743,1.89431
117.869,1.89371
117.996,1.89323
118.122,1.89284
118.248,1.89253
118.374,1.89228
118.5,1.89207
118.626,1.8919
118.752,1.89289
118.878,1.89351
119.004,1.89387
119.13,1.89344
119.256,1.89308
119.382,1.89278
119.508,1.89253
119.635,1.89231
119.761,1.89213
119.887,1.8921
120.013,1.89209
120.139,1.89207
120.265,1.89207
120.391,1.89254
120.517,2.03487
120.643,2.12775
120.769,2.18414
120.895,2.21593
121.021,2.23057
121.148,2.23351
121.274,2.22867
121.4,2.21888
121.526,2.20614
121.652,2.19188
121.778,2.17705
121.904,2.16344
122.03,2.14997
122.156,2.137
122.282,2.12477
122.408,2.11229
122.534,2.10112
122.66,2.09116
122.787,2.08231
122.913,2.07446
123.039,2.06751
123.165,2.06137
123.291,2.05596
123.417,2.05119
123.543,2.04812
123.669,2.04516
123.795,2.04237
123.921,2.03865
124.047,2.03553
124.173,2.03291
124.3,2.03069
124.426,2.0288
124.552,2.0272
124.678,2.02583
124.804,2.02465
124.93,2.02364
125.056,2.02389
125.182,2.02388
125.308,2.02368
125.434,2.02338
125.56,2.02189
125.686,2.02075
125.812,2.01989
125.939,2.01924
126.065,2.01874
126.191,2.01836
126.317,2.01806
126.443,2.01796
126.569,2.01796
126.695,2.01865
126.821,2.01928
126.947,2.01966
127.073,2.01933
127.199,2.01904
127.325,2.01879
127.452,2.01857
127.578,2.01837
127.704,2.0182
127.83,2.01812
127.956,2.0181
128.082,2.01809
128.208,2.01865
128.334,2.01918
128.46,2.0195
128.586,2.01966
128.712,2.01951
128.838,2.01934
128.964,2.01915
129.091,2.01896
129.217,2.15998
129.343,2.25199
129.469,2.30897
129.595,2.34118
129.721,2.35612
129.847,2.36039
129.973,2.35643
130.099,2.3472
130.225,2.33479
130.351,2.31955
130.477,2.30404
130.604,2.28883
130.73,2.27428
130.856,2.26064
130.982,2.24801
131.108,2.23644
131.234,2.22593
131.36,2.21756
131.486,2.20978
131.612,2.20261
131.738,2.19608
131.864,2.19016
131.99,2.18371
132.116,2.17821
132.243,2.17349
132.369,2.16945
132.495,2.16597
132.621,2.16297
132.747,2.16037
132.873,2.15813
132.999,2.15731
133.125,2.15635
133.251,2.15534
133.377,2.15432
133.503,2.15221
133.629,2.15053
133.756,2.1492
133.882,2.14813
134.008,2.14727
134.134,2.14657
134.26,2.146
134.386,2.14553
134.512,2.14627
134.638,2.14668
134.764,2.14687
134.89,2.14691
135.016,2.14684
135.142,2.14626
135.268,2.14577
135.395,2.14537
135.521,2.14503
135.647,2.14474
135.773,2.1445
135.899,2.14429
136.025,2.14411
136.151,2.14486
136.277,2.14532
136.403,2.14558
136.529,2.1457
136.655,2.14556
136.781,2.14539
136.908,2.1452
137.034,2.14501
137.16,2.14482
137.286,2.14464
137.412,2.14447
137.538,2.14431
137.664,2.14496
137.79,2.14536
137.916,2.14558
138.042,2.14567
138.168,2.14568
138.294,2.14565
138.42,2.2863
138.547,2.37806
138.673,2.43487
138.799,2.46697
138.925,2.48185
139.051,2.48496
139.177,2.48025
139.303,2.47169
139.429,2.45977
139.555,2.44601
139.681,2.43148
139.807,2.4169
139.933,2.40162
140.06,2.38745
140.186,2.37445
140.312,2.36262
140.438,2.35193
140.564,2.34233
140.69,2.33373
140.816,2.3272
140.942,2.32112
141.068,2.31553
141.194,2.31044
141.32,2.30584
141.446,2.3017
141.572,2.29687
141.699,2.29283
141.825,2.28943
141.951,2.28656
142.077,2.28413
142.203,2.28206
142.329,2.2803
142.455,2.27991
142.581,2.27935
142.707,2.27868
142.833,2.27798
142.959,2.27727
143.085,2.27545
143.212,2.27406
143.338,2.27299
143.464,2.27216
143.59,2.27151
143.716,2.27101
143.842,2.27062
143.968,2.27144
144.094,2.27193
144.22,2.2722
144.346,2.2723
144.472,2.2723
144.598,2.27223
144.724,2.27197
144.851,2.27171
144.977,2.27146
145.103,2.27121
145.229,2.27098
145.355,2.27077
145.481,2.27057
145.607,2.27113
145.733,2.27147
145.859,2.27164
145.985,2.2717
146.111,2.27169
146.237,2.27167
146.364,2.27157
146.49,2.27143
146.616,2.27126
146.742,2.27108
146.868,2.27089
146.994,2.27071
147.12,2.27121
147.246,2.2715
147.372,2.27164
147.498,2.27168
147.624,2.27165
147.75,2.27159
147.876,2.27167
148.003,2.41225
148.129,2.50397
148.255,2.56075
148.381,2.59284
148.507,2.60771
148.633,2.61083
148.759,2.60725
148.885,2.5983
149.011,2.58611
149.137,2.57217
149.263,2.55751
149.389,2.54285
149.516,2.52751
149.642,2.5133
149.768,2.50028
149.894,2.48845
150.02,2.47777
150.146,2.46816
150.272,2.4607
150.398,2.45379
150.524,2.44744
150.65,2.44167
150.776,2.43646
150.902,2.43177
151.028,2.42758
151.155,2.42271
151.281,2.41866
151.407,2.41525
151.533,2.41239
151.659,2.40996
151.785,2.4079
151.911,2.40727
152.037,2.40651
152.163,2.40568
152.289,2.40483
152.415,2.404
152.541,2.4032
152.668,2.40133
152.794,2.39991
152.92,2.39882
153.046,2.39798
153.172,2.39734
153.298,2.39685
153.424,2.39759
153.55,2.39803
153.676,2.39826
153.802,2.39833
153.928,2.39831
154.054,2.39823
154.18,2.3981
154.307,2.39796
154.433,2.39778
154.559,2.39757
154.685,2.39735
154.811,2.39713
154.937,2.39692
155.063,2.39735
155.189,2.39758
155.315,2.39769
155.441,2.3977
155.567,2.39766
155.693,2.39758
155.82,2.39768
155.946,2.39766
156.072,2.39756
156.198,2.39742
156.324,2.39724
156.45,2.39706
156.576,2.39741
156.702,2.3976
156.828,2.39767
156.954,2.39766
157.08,2.39761
157.206,2.39752
157.332,2.39742
157.459,2.39762
157.585,2.39768
157.711,2.39763
157.837,2.39751
157.963,2.39735
158.089,2.39718
158.215,2.39747
158.341,2.53937
158.467,2.63195
158.593,2.68927
158.719,2.72166
158.845,2.73668
158.972,2.73982
159.098,2.73395
159.224,2.72344
159.35,2.71023
159.476,2.69564
159.602,2.68061
159.728,2.66688
159.854,2.65334
159.98,2.64036
160.106,2.62814
160.232,2.6168
160.358,2.6064
160.484,2.59693
160.611,2.58838
160.737,2.57957
160.863,2.57196
160.989,2.56537
161.115,2.55966
161.241,2.5547
161.367,2.55152
161.493,2.54851
161.619,2.54571
161.745,2.54313
161.871,2.54078
161.997,2.53865
162.124,2.53673
162.25,2.53388
162.376,2.53161
162.502,2.52979
162.628,2.52832
162.754,2.52713
162.88,2.52728
163.006,2.52722
163.132,2.52701
163.258,2.52672
163.384,2.52638
163.51,2.52602
163.636,2.52566
163.763,2.52531
163.889,2.52472
164.015,2.52421
164.141,2.52378
164.267,2.52341
164.393,2.52309
164.519,2.5235
164.645,2.52372
164.771,2.52381
164.897,2.52381
165.023,2.52376
165.149,2.52367
165.276,2.52356
165.402,2.52369
165.528,2.5237
165.654,2.52361
165.78,2.52348
165.906,2.52331
166.032,2.52355
166.158,2.52366
166.284,2.52367
166.41,2.52364
166.536,2.52356
166.662,2.52346
166.788,2.52335
166.915,2.52324
167.041,2.52355
167.167,2.52367
167.293,2.52367
167.419,2.52358
167.545,2.52344
167.671,2.52361
167.797,2.52367
167.923,2.52365
168.049,2.52359
168.175,2.5235
168.301,2.5234
168.428,2.52329
168.554,2.52357
168.68,2.52367
168.806,2.52366
168.932,2.52356
169.058,2.52342
169.184,2.66535
169.31,2.75795
169.436,2.81528
169.562,2.84768
169.688,2.8627
169.814,2.86585
169.94,2.86111
170.067,2.85133
170.193,2.83857
170.319,2.82311
170.445,2.80746
170.571,2.79218
170.697,2.77761
170.823,2.7651
170.949,2.75322
171.075,2.74214
171.201,2.73193
171.327,2.72261
171.453,2.71416
171.58,2.70654
171.706,2.69972
171.832,2.6925
171.958,2.68634
172.084,2.68107
172.21,2.67654
172.336,2.67377
172.462,2.67115
172.588,2.66871
172.714,2.66646
172.84,2.6644
172.966,2.66255
173.092,2.66087
173.219,2.65937
173.345,2.65802
173.471,2.65571
173.597,2.65391
173.723,2.65252
173.849,2.65144
173.975,2.65171
174.101,2.65177
174.227,2.6517
174.353,2.65153
174.479,2.65131
174.605,2.65107
174.732,2.65081
174.858,2.65055
174.984,2.65028
175.11,2.65
175.236,2.64973
175.362,2.64946
175.488,2.64969
175.614,2.64978
175.74,2.64979
175.866,2.64974
175.992,2.64965
176.118,2.64954
176.244,2.64943
176.371,2.6493
176.497,2.64918
176.623,2.64953
176.749,2.64967
176.875,2.64968
177.001,2.64961
177.127,2.64967
177.253,2.64966
177.379,2.64961
177.505,2.64952
177.631,2.64941
177.757,2.6493
177.884,2.64919
178.01,2.64907
178.136,2.64947
178.262,2.64965
178.388,2.64968
178.514,2.64962
178.64,2.64967
178.766,2.64965
178.892,2.64959
179.018,2.6495
179.144,2.64939
179.27,2.64928
179.396,2.64916
179.523,2.64905
179.649,2.64895
179.775,2.6494
179.901,2.64963
180.027,2.64969
180.153,2.64965
180.279,2.64968
180.405,2.7914
180.531,2.88386
180.657,2.9411
180.783,2.97345
180.909,2.98844
181.036,2.99158
181.162,2.98684
181.288,2.97708
181.414,2.9632
181.54,2.94815
181.666,2.9328
181.792,2.91886
181.918,2.90518
182.044,2.8921
182.17,2.87983
182.296,2.86848
182.422,2.85807
182.548,2.84861
182.675,2.84007
182.801,2.83241
182.927,2.82555
183.053,2.81832
183.179,2.81215
183.305,2.80688
183.431,2.80349
183.557,2.80034
183.683,2.79746
183.809,2.79483
183.935,2.79245
184.061,2.79032
184.188,2.78841
184.314,2.7867
184.44,2.78519
184.566,2.78272
184.692,2.78079
184.818,2.77929
184.944,2.77923
185.07,2.77902
185.196,2.77874
185.322,2.7784
185.448,2.77804
185.574,2.77767
185.7,2.77732
185.827,2.77699
185.953,2.77668
186.079,2.77639
186.205,2.77623
186.331,2.77603
186.457,2.7758
186.583,2.77586
186.709,2.77585
186.835,2.77578
186.961,2.77568
187.087,2.77556
187.213,2.77543
187.34,2.7753
187.466,2.77518
187.592,2.77506
187.718,2.77547
187.844,2.77566
187.97,2.7757
188.096,2.77567
188.222,2.7756
188.348,2.7755
188.474,2.77539
188.6,2.77527
188.726,2.77516
188.852,2.77504
188.979,2.77494
189.105,2.77486
189.231,2.77488
189.357,2.7753
189.483,2.77559
189.609,2.7757
189.735,2.77563
189.861,2.77554
189.987,2.77543
190.113,2.77531
190.239,2.77519
190.365,2.77508
190.492,2.77497
190.618,2.77487
190.744,2.77487
190.87,2.77531
190.996,2.77559
191.122,2.77569
191.248,2.77563
191.374,2.77554
191.5,2.77543
191.626,2.77532
191.752,2.7752
191.878,2.77509
192.004,2.77498
192.131,2.77488
192.257,2.77487
192.383,2.77489
192.509,2.77527
192.635,2.77557
192.761,2.91608
192.887,3.00888
193.013,3.06638
193.139,3.09892
193.265,3.11405
193.391,3.11729
193.517,3.11263
193.644,3.10293
193.77,3.09022
193.896,3.07593
194.022,3.06106
194.148,3.04514
194.274,3.03013
194.4,3.0173
194.526,3.00522
194.652,2.994
194.778,2.98371
194.904,2.97433
195.03,2.96586
195.156,2.95824
195.283,2.95142
195.409,2.94534
195.535,2.93993
195.661,2.93513
195.787,2.92976
195.913,2.92528
196.039,2.92264
196.165,2.9202
196.291,2.91796
196.417,2.91594
196.543,2.91411
196.669,2.91247
196.796,2.91101
196.922,2.9097
197.048,2.90854
197.174,2.90751
197.3,2.90548
197.426,2.90394
197.552,2.9039
197.678,2.90376
197.804,2.90354
197.93,2.90329
198.056,2.90303
198.182,2.90275
198.308,2.90249
198.435,2.90224
198.561,2.90201
198.687,2.90179
198.813,2.9016
198.939,2.90179
199.065,2.90182
199.191,2.90174
199.317,2.90163
199.443,2.90151
199.569,2.90138
199.695,2.90125
199.821,2.90113
199.948,2.90102
200.074,2.90091
200.2,2.90087
200.326,2.90089
200.452,2.90129
200.578,2.90158
200.704,2.90147
200.83,2.90135
200.956,2.90123
201.082,2.90111
201.208,2.901
201.334,2.90089
201.46,2.90087
201.587,2.90089
201.713,2.9009
201.839,2.90091
201.965,2.90092
202.091,2.90116
202.217,2.90152
202.343,2.9014
202.469,2.90127
202.595,2.90115
202.721,2.90103
202.847,2.90093
202.973,2.90087
203.1,2.90088
203.226,2.9009
203.352,2.90091
203.478,2.90092
203.604,2.90117
203.73,2.90153
203.856,2.90141
203.982,2.90128
204.108,2.90115
204.234,2.90104
204.36,2.90093
204.486,2.90087
204.612,2.90088
204.739,2.90089
204.865,2.90091
204.991,2.90092
205.117,2.90093
205.243,3.04215
205.369,3.13351
205.495,3.1912
205.621,3.2239
205.747,3.23917
205.873,3.24253
205.999,3.23797
206.125,3.22835
206.252,3.21572
206.378,3.2015
206.504,3.18668
206.63,3.17193
206.756,3.1577
206.882,3.14312
207.008,3.13098
207.134,3.11974
207.26,3.10943
207.386,3.10006
207.512,3.09159
207.638,3.08399
207.764,3.07719
207.891,3.07112
208.017,3.06573
208.143,3.06095
208.269,3.05673
208.395,3.05299
208.521,3.04857
208.647,3.04606
208.773,3.04379
208.899,3.04174
209.025,3.0399
209.151,3.03826
209.277,3.03681
209.404,3.03551
209.53,3.03436
209.656,3.03335
209.782,3.03246
209.908,3.03166
210.034,3.03019
210.16,3.02989
210.286,3.02956
210.412,3.02924
210.538,3.02893
210.664,3.02863
210.79,3.02835
210.916,3.0281
211.043,3.02787
211.169,3.02765
211.295,3.02747
211.421,3.02729
211.547,3.02714
211.673,3.02753
211.799,3.02739
211.925,3.02725
212.051,3.02712
212.177,3.02701
212.303,3.0269
212.429,3.02687
212.556,3.02689
212.682,3.0269
212.808,3.02691
212.934,3.02692
213.06,3.02693
213.186,3.02712
213.312,3.027
213.438,3.02689
213.564,3.02688
213.69,3.02689
213.816,3.0269
213.942,3.02692
214.068,3.02693
214.195,3.02693
214.321,3.02694
214.447,3.02695
214.573,3.02696
214.699,3.02696
214.825,3.02702
214.951,3.0269
215.077,3.02688
215.203,3.02689
215.329,3.02691
215.455,3.02692
215.581,3.02693
215.708,3.02693
215.834,3.02694
215.96,3.02695
216.086,3.02696
216.212,3.02696
216.338,3.02702
216.464,3.0269
216.59,3.02688
216.716,3.02689
216.842,3.02691
216.968,3.02692
217.094,3.02693
217.22,3.02693
217.347,3.02694
217.473,3.02695
217.599,3.02696
217.725,3.02696
217.851,3.02697
217.977,3.16794
218.103,3.26045
218.229,3.31777
218.355,3.3502
218.481,3.3653
218.607,3.36854
218.733,3.36389
218.86,3.35423
218.986,3.34156
219.112,3.32733
219.238,3.31251
219.364,3.29777
219.49,3.28354
219.616,3.27009
219.742,3.25758
219.868,3.24606
219.994,3.23557
220.12,3.22607
220.246,3.21752
220.372,3.20987
220.499,3.20303
220.625,3.19695
220.751,3.19156
220.877,3.18678
221.003,3.18256
221.129,3.17884
221.255,3.17555
221.381,3.17267
221.507,3.17013
221.633,3.16789
221.759,3.16593
221.885,3.1642
222.012,3.16269
222.138,3.16136
222.264,3.1602
222.39,3.15918
222.516,3.15829
222.642,3.15751
222.768,3.15682
222.894,3.15622
223.02,3.1557
223.146,3.15523
223.272,3.15483
223.398,3.15448
223.524,3.15417
223.651,3.1539
223.777,3.15366
223.903,3.15346
224.029,3.15328
224.155,3.15312
224.281,3.15298
224.407,3.15288
224.533,3.15289
224.659,3.1529
224.785,3.15292
224.911,3.15293
225.037,3.15293
225.164,3.15294
225.29,3.15295
225.416,3.15296
225.542,3.15296
225.668,3.15297
225.794,3.15297
225.92,3.15297
226.046,3.15298
226.172,3.15298
226.298,3.15298
226.424,3.15298
226.55,3.15298
226.676,3.15299
226.803,3.15299
226.929,3.15299
227.055,3.15299
227.181,3.15299
227.307,3.15299
227.433,3.15299
227.559,3.15299
232.35,3.29377
232.476,3.3863
232.602,3.44364
232.728,3.47609
232.854,3.4912
232.98,3.49445
233.107,3.48982
233.233,3.48016
233.359,3.4675
233.485,3.45328
233.611,3.43846
233.737,3.42373
233.863,3.41063
233.989,3.3968
234.115,3.384
234.241,3.37229
234.367,3.36167
234.493,3.35208
234.62,3.34347
234.746,3.33578
234.872,3.32892
234.998,3.32283
235.124,3.31743
235.25,3.31266
235.376,3.30957
235.502,3.30546
235.628,3.30191
235.754,3.29883
235.88,3.29616
236.006,3.29384
236.132,3.29182
236.259,3.29006
236.385,3.28853
236.511,3.2872
236.637,3.28604
236.763,3.28503
236.889,3.28414
237.015,3.2845
237.141,3.28343
237.267,3.28256
237.393,3.28185
237.519,3.28126
237.645,3.28077
237.772,3.28037
237.898,3.28003
238.024,3.27974
238.15,3.2795
238.276,3.27929
238.402,3.27912
238.528,3.28009
238.654,3.27957
238.78,3.27919
238.906,3.27899
240.167,3.27919
240.293,3.2791
240.419,3.27909
240.545,3.27908
240.671,3.27907
240.797,3.27906
240.924,3.27905
241.05,3.27904
241.176,3.27904
241.302,3.27903
241.428,3.27903
241.554,3.27902
241.68,3.27928
241.806,3.27913
241.932,3.27911
