Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
1752,65,10884772,27769,10951020,27769
1753,65,10891044,27785,10956508,27785
1754,65,10897316,27801,10962780,27801
1755,65,10903196,27816,10969052,27816
1756,65,10909468,27832,10975324,27832
1757,65,10915740,27848,10981596,27848
1758,65,10922012,27864,10987868,27864
1759,65,10928284,27880,10994140,27880
1760,65,10934556,27896,11000412,27896
1761,65,10940828,27912,11006684,27912
1762,65,10946708,27927,11012956,27927
1763,65,10952980,27943,11019228,27943
1764,65,10959252,27959,11025500,27959
1765,65,10965524,27975,11031772,27975
1766,65,10971796,27991,11038044,27991
1767,65,10978068,28007,11044708,28007
1768,65,10984340,28023,11050196,28023
1769,65,10990220,28038,11056468,28038
1770,65,10996492,28054,11062740,28054
1771,65,11002764,28070,11069012,28070
1772,65,11009036,28086,11075284,28086
1773,65,11015308,28102,11081556,28102
1774,65,11021580,28118,11087828,28118
1775,65,11027852,28134,11094100,28134
1776,65,11034124,28150,11100372,28150
1777,65,11040004,28165,11106644,28165
1778,65,11046276,28181,11112916,28181
1779,65,11052548,28197,11119188,28197
1780,65,11058820,28213,11125460,28213
1781,65,11065092,28229,11132124,28229
1782,65,11071364,28245,11138396,28245
1783,65,11077636,28261,11143884,28261
1784,65,11083516,28276,11150156,28276
1785,65,11089788,28292,11156428,28292
1786,65,11096060,28308,11162700,28308
1787,65,11102332,28324,11168972,28324
1788,65,11108604,28340,11175244,28340
1789,65,11114876,28356,11181516,28356
1790,65,11121148,28372,11187788,28372
1791,65,11127028,28387,11194060,28387
1792,65,11133300,28403,11200332,28403
1793,65,11139572,28419,11206604,28419
1794,65,11145844,28435,11212876,28435
1795,65,11152116,28451,11219540,28451
1796,65,11158388,28467,11225812,28467
1797,65,11164660,28483,11231300,28483
1798,65,11170540,28498,11237572,28498
1799,65,11176812,28514,11243844,28514
1800,65,11183084,28530,11250116,28530
1801,65,11189356,28546,11256388,28546
1802,65,11195628,28562,11262660,28562
1803,65,11201900,28578,11268932,28578
1804,65,11208172,28594,11275204,28594
1805,65,11214444,28610,11281476,28610
1806,65,11220324,28625,11287748,28625
1807,65,11226596,28641,11294020,28641
1808,65,11232868,28657,11300292,28657
1809,65,11239140,28673,11306564,28673
1810,65,11245412,28689,11313228,28689
1811,65,11251684,28705,11319500,28705
1812,65,11257956,28721,11324988,28721
1813,65,11263836,28736,11331260,28736
1814,65,11270108,28752,11337532,28752
1815,65,11276380,28768,11343804,28768
1816,65,11282652,28784,11350076,28784
1817,65,11288924,28800,11356348,28800
1818,65,11295196,28816,11362620,28816
1819,65,11301468,28832,11368892,28832
1820,65,11307348,28847,11375164,28847
1821,65,11313620,28863,11381436,28863
1822,65,11319892,28879,11387708,28879
1823,65,11326164,28895,11393980,28895
1824,65,11332436,28911,11400644,28911
1825,65,11338708,28927,11406916,28927
1826,65,11344980,28943,11412404,28943
1827,65,11351252,28959,11418676,28959
1828,65,11357132,28974,11424948,28974
1829,65,11363404,28990,11431220,28990
1830,65,11369676,29006,11437492,29006
1831,65,11375948,29022,11443764,29022
1832,65,11382220,29038,11450036,29038
1833,65,11388492,29054,11456308,29054
1834,65,11394764,29070,11462580,29070
1835,65,11400644,29085,11468852,29085
1836,65,11406916,29101,11475124,29101
1837,65,11413188,29117,11481396,29117
1838,66,11419460,29133,11488060,29133
1839,66,11425732,29149,11494332,29149
1840,66,11432004,29165,11500604,29165
1841,66,11438276,29181,11506092,29181
1842,66,11444156,29196,11512364,29196
1843,66,11450428,29212,11518636,29212
1844,66,11456700,29228,11524908,29228
1845,66,11462972,29244,11531180,29244
1846,66,11469244,29260,11537452,29260
1847,66,11475516,29276,11543724,29276
1848,66,11481788,29292,11549604,29292
1849,66,11488060,29308,11555876,29308
1850,66,11493940,29323,11562148,29323
1851,66,11500212,29339,11568420,29339
1852,67,11506484,29355,11575476,29355
1853,69,11512756,29371,11582532,29371
1854,70,11519028,29387,11589196,29387
1855,71,11525300,29403,11595860,29403
1856,72,11531572,29419,11601740,29419
1857,73,11537452,29434,11608404,29434
1858,74,11543724,29450,11615068,29450
1859,74,11549996,29466,11621340,29466
1860,74,11556268,29482,11627612,29482
1861,74,11562540,29498,11633884,29498
1862,74,11568812,29514,11640156,29514
1863,74,11575084,29530,11646036,29530
1864,74,11580964,29545,11652308,29545
1865,74,11587236,29561,11657404,29561
1866,74,11593508,29577,11662892,29577
1867,74,11599780,29593,11669556,29593
1868,74,11606052,29609,11676612,29609
1869,74,11612324,29625,11683276,29625
1870,74,11618596,29641,11688764,29641
1871,74,11624476,29656,11695428,29656
1872,75,11630748,29672,11702484,29672
1873,75,11637020,29688,11706012,29688
1874,75,11643292,29704,11708756,29704
1875,75,11649564,29720,11711500,29720
1876,75,11655836,29736,11715420,29736
1877,75,11662108,29752,11718164,29752
1878,75,11668380,29768,11721300,29768
1879,75,11674260,29783,11727180,29783
1880,75,11680532,29799,11727964,29799
1881,75,11686804,29815,11727964,29815
1882,75,11693076,29831,11728748,29831
1883,75,11699348,29847,11735804,29847
1884,75,11705620,29863,11741292,29863
1885,75,11711892,29879,11747564,29879
1886,75,11717772,29894,11753052,29894
1887,75,11724044,29910,11758540,29910
1888,75,11730316,29926,11763244,29926
1889,75,11736588,29942,11769516,29942
1890,75,11742860,29958,11776572,29958
1891,75,11749132,29974,11783236,29974
1892,75,11755404,29990,11789116,29990
1893,75,11761284,30005,11796172,30005
1894,75,11767556,30021,11802836,30021
1895,75,11773828,30037,11808716,30037
1896,75,11780100,30053,11815380,30053
1897,75,11786372,30069,11820868,30069
1898,75,11792644,30085,11826748,30085
1899,75,11798916,30101,11831844,30101
1900,75,11805188,30117,11838116,30117
1901,75,11811068,30132,11844780,30132
1902,75,11817340,30148,11851052,30148
1903,75,11823612,30164,11857716,30164
1904,75,11829884,30180,11863988,30180
1905,75,11836156,30196,11870652,30196
1906,75,11842428,30212,11877316,30212
1907,75,11848700,30228,11883588,30228
1908,75,11854580,30243,11889860,30243
1909,75,11860852,30259,11896524,30259
1910,75,11867124,30275,11902796,30275
1911,75,11873396,30291,11909460,30291
1912,75,11879668,30307,11915732,30307
1913,75,11885940,30323,11922396,30323
1914,75,11892212,30339,11927884,30339
1915,75,11898092,30354,11934156,30354
1916,75,11904364,30370,11940820,30370
1917,75,11910636,30386,11947092,30386
1918,75,11916908,30402,11953756,30402
1919,75,11923180,30418,11960028,30418
1920,75,11929452,30434,11966300,30434
1921,75,11935724,30450,11972964,30450
1922,75,11941996,30466,11979236,30466
1923,75,11947876,30481,11985508,30481
1924,75,11954148,30497,11992172,30497
1925,75,11960420,30513,11998444,30513
1926,75,11966692,30529,12004716,30529
1927,75,11972964,30545,12011380,30545
1928,75,11979236,30561,12016868,30561
1929,75,11985508,30577,12023140,30577
1930,75,11991388,30592,12029412,30592
1931,75,11997660,30608,12036076,30608
1932,75,12003932,30624,12042348,30624
1933,75,12010204,30640,12048620,30640
1934,75,12016476,30656,12055284,30656
1935,75,12022748,30672,12061556,30672
1936,75,12029020,30688,12067828,30688
1937,75,12034900,30703,12074492,30703
1938,75,12041172,30719,12080764,30719
1939,75,12047444,30735,12087036,30735
1940,75,12053716,30751,12093308,30751
1941,75,12059988,30767,12099972,30767
1942,75,12066260,30783,12106244,30783
1943,75,12072532,30799,12111732,30799
1944,75,12078412,30814,12118004,30814
1945,75,12084684,30830,12124668,30830
1946,75,12090956,30846,12130940,30846
1947,75,12097228,30862,12137212,30862
1948,75,12103500,30878,12143484,30878
1949,75,12109772,30894,12150148,30894
1950,75,12116044,30910,12156420,30910
1951,75,12122316,30926,12162692,30926
1952,75,12128196,30941,12169356,30941
1953,75,12134468,30957,12175628,30957
1954,75,12140740,30973,12181900,30973
1955,75,12147012,30989,12188172,30989
1956,75,12153284,31005,12194444,31005
1957,75,12159556,31021,12201108,31021
1958,75,12165828,31037,12206596,31037
1959,75,12171708,31052,12212868,31052
1960,75,12177980,31068,12219140,31068
1961,75,12184252,31084,12225804,31084
1962,75,12190524,31100,12232076,31100
1963,75,12196796,31116,12238348,31116
1964,75,12203068,31132,12244620,31132
1965,75,12209340,31148,12251284,31148
1966,75,12215220,31163,12257556,31163
1967,75,12221492,31179,12263828,31179
1968,75,12227764,31195,12270100,31195
1969,75,12234036,31211,12276372,31211
1970,75,12240308,31227,12283036,31227
1971,75,12246580,31243,12289308,31243
1972,75,12252852,31259,12294796,31259
1973,75,12259124,31275,12301068,31275
1974,75,12265004,31290,12307340,31290
1975,75,12271276,31306,12314004,31306
1976,75,12277548,31322,12320276,31322
1977,75,12283820,31338,12326548,31338
1978,75,12290092,31354,12332820,31354
1979,75,12296364,31370,12339092,31370
1980,75,12302636,31386,12345756,31386
1981,75,12308516,31401,12352028,31401
1982,75,12314788,31417,12358300,31417
1983,75,12321060,31433,12364572,31433
1984,75,12327332,31449,12371236,31449
1985,75,12333604,31465,12377508,31465
1986,75,12339876,31481,12383780,31481
1987,75,12346148,31497,12389268,31497
1988,75,12352028,31512,12395540,31512
1989,75,12358300,31528,12401812,31528
1990,75,12364572,31544,12408476,31544
1991,75,12370844,31560,12414748,31560
1992,75,12377116,31576,12421020,31576
1993,75,12383388,31592,12427292,31592
1994,75,12389660,31608,12433564,31608
1995,75,12395540,31623,12440228,31623
1996,75,12401812,31639,12446500,31639
1997,75,12408084,31655,12452772,31655
1998,75,12414356,31671,12459044,31671
1999,75,12420628,31687,12465316,31687
