Time,RTO
143.483,1.52055
143.61,1.51966
143.736,1.51886
143.862,1.51815
143.988,1.51753
144.114,1.51698
144.24,1.51649
144.366,1.51606
144.492,1.51569
144.618,1.51536
144.744,1.51507
144.87,1.51481
144.996,1.51459
145.122,1.51439
145.249,1.51422
145.375,1.51407
145.501,1.51394
145.627,1.51388
145.753,1.51389
145.879,1.5143
146.005,1.51416
146.131,1.65579
146.257,1.74821
146.383,1.80544
146.509,1.8378
146.635,1.85282
146.762,1.856
146.888,1.8513
147.014,1.84159
147.14,1.82888
147.266,1.81461
147.392,1.79975
147.518,1.78611
147.644,1.77146
147.77,1.75771
147.896,1.74498
148.022,1.73331
148.148,1.72271
148.274,1.71313
148.401,1.70453
148.527,1.69684
148.653,1.68999
148.779,1.68389
148.905,1.6785
149.031,1.67372
149.157,1.6695
149.283,1.66577
149.409,1.66249
149.535,1.65961
149.661,1.65707
149.787,1.65484
149.914,1.65288
150.04,1.65116
150.166,1.64965
150.292,1.64833
150.418,1.64717
150.544,1.64616
150.67,1.64639
150.796,1.64522
150.922,1.64425
151.048,1.64346
151.174,1.6428
151.3,1.64225
151.426,1.64178
151.553,1.64139
151.679,1.64106
151.805,1.64078
151.931,1.64054
152.057,1.64033
152.183,1.64016
152.309,1.64
152.435,1.63988
152.561,1.63989
152.687,1.6399
152.813,1.63992
152.939,1.63993
153.066,1.78119
153.192,1.87367
153.318,1.93096
153.444,1.96337
153.57,1.97844
153.696,1.98166
153.822,1.97813
153.948,1.96918
154.074,1.95584
154.2,1.94111
154.326,1.92595
154.452,1.91097
154.578,1.89658
154.705,1.88302
154.831,1.87044
154.957,1.85888
155.083,1.84837
155.209,1.83886
155.335,1.83031
155.461,1.82379
155.587,1.81658
155.713,1.81023
155.839,1.80465
155.965,1.79975
156.091,1.79545
156.218,1.79168
156.344,1.78837
156.47,1.78547
156.596,1.78292
156.722,1.78069
156.848,1.77874
156.974,1.77815
157.1,1.77739
157.226,1.77541
157.352,1.77378
157.478,1.77244
157.604,1.77133
157.73,1.7704
157.857,1.76963
157.983,1.76897
158.109,1.76842
158.235,1.76795
158.361,1.76755
158.487,1.7672
158.613,1.76803
158.739,1.76739
158.865,1.76689
158.991,1.76651
159.117,1.76621
159.243,1.76597
159.37,1.76594
159.496,1.76595
159.622,1.76595
159.748,1.76596
159.874,1.76596
160,1.76597
160.126,1.76638
160.252,1.76708
160.378,1.76679
160.504,1.90793
160.63,2.00003
160.756,2.05706
160.882,2.08929
161.009,2.10425
161.135,2.1074
161.261,2.10271
161.387,2.09301
161.513,2.08034
161.639,2.0661
161.765,2.05241
161.891,2.03842
162.017,2.02353
162.143,2.00962
162.269,1.99679
162.395,1.98506
162.522,1.97442
162.648,1.96484
162.774,1.95624
162.9,1.94856
163.026,1.94172
163.152,1.93565
163.278,1.93139
163.404,1.92737
163.53,1.92362
163.656,1.91905
163.782,1.91517
163.908,1.91187
164.034,1.90906
164.161,1.90664
164.287,1.90457
164.413,1.90279
164.539,1.90125
164.665,1.89992
164.791,1.89877
164.917,1.8989
165.043,1.89876
165.169,1.89734
165.295,1.89621
165.421,1.8953
165.547,1.89457
165.674,1.89399
165.8,1.89351
165.926,1.89311
166.052,1.89279
166.178,1.89252
166.304,1.8923
166.43,1.89324
166.556,1.89382
166.682,1.89414
166.808,1.8936
166.934,1.89317
167.06,1.89281
167.186,1.89252
167.313,1.89228
167.439,1.8921
167.565,1.89209
167.691,1.89207
167.817,1.89206
167.943,1.89206
168.069,1.89251
168.195,1.8931
168.321,1.89289
168.447,2.03395
168.573,2.126
168.699,2.18299
168.826,2.21521
168.952,2.23016
169.078,2.23331
169.204,2.22862
169.33,2.21893
169.456,2.20626
169.582,2.19315
169.708,2.17908
169.834,2.16481
169.96,2.15086
170.086,2.13643
170.212,2.12322
170.338,2.11124
170.465,2.10043
170.591,2.09073
170.717,2.08206
170.843,2.07434
170.969,2.06747
171.095,2.0614
171.221,2.05715
171.347,2.05314
171.473,2.04941
171.599,2.04485
171.725,2.04099
171.851,2.03771
171.978,2.03491
172.104,2.03251
172.23,2.03045
172.356,2.02868
172.482,2.02715
172.608,2.02583
172.734,2.02582
172.86,2.02556
172.986,2.02516
173.112,2.02467
173.238,2.02301
173.364,2.02174
173.49,2.02076
173.617,2.02
173.743,2.0194
173.869,2.01894
173.995,2.01857
174.121,2.01828
174.247,2.01805
174.373,2.01899
174.499,2.01958
174.625,2.01991
174.751,2.01948
174.877,2.01912
175.003,2.01882
175.13,2.01856
175.256,2.01834
175.382,2.01815
175.508,2.0181
175.634,2.01809
175.76,2.01808
175.886,2.01861
176.012,2.01917
176.138,2.01949
176.264,2.01966
176.39,2.01951
176.516,2.01933
176.642,2.01914
176.769,2.01895
176.895,2.01876
177.021,2.01858
177.147,2.15976
177.273,2.25188
177.399,2.30893
177.525,2.34231
177.651,2.35802
177.777,2.36164
177.903,2.35722
178.029,2.34652
178.155,2.33315
178.282,2.31843
178.408,2.30328
178.534,2.28834
178.66,2.27399
178.786,2.26048
178.912,2.24794
179.038,2.23756
179.164,2.22782
179.29,2.21881
179.416,2.21056
179.542,2.20307
179.668,2.19518
179.794,2.18837
179.921,2.18249
180.047,2.17739
180.173,2.17297
180.299,2.16913
180.425,2.1658
180.551,2.1629
180.677,2.1615
180.803,2.16003
180.929,2.15857
181.055,2.15716
181.181,2.15469
181.307,2.15271
181.434,2.15111
181.56,2.1498
181.686,2.14873
181.812,2.14785
181.938,2.14712
182.064,2.14651
182.19,2.14713
182.316,2.14744
182.442,2.14753
182.568,2.14748
182.694,2.14734
182.82,2.14656
182.946,2.14593
183.073,2.14542
183.199,2.14501
183.325,2.14468
183.451,2.14441
183.577,2.14419
183.703,2.14409
183.829,2.14479
183.955,2.14529
184.081,2.14558
184.207,2.14572
184.333,2.14556
184.459,2.14538
184.586,2.14518
184.712,2.14498
184.838,2.14479
184.964,2.14461
185.09,2.14444
185.216,2.14428
185.342,2.14494
185.468,2.14535
185.594,2.14558
185.72,2.14567
185.846,2.14569
185.972,2.14565
186.098,2.14554
186.225,2.14539
186.351,2.28621
186.477,2.37809
186.603,2.43497
186.729,2.46711
186.855,2.48202
186.981,2.48627
187.107,2.4823
187.233,2.47306
187.359,2.46065
187.485,2.44655
187.611,2.43065
187.738,2.41517
187.864,2.40044
187.99,2.38667
188.116,2.37396
188.242,2.36233
188.368,2.35179
188.494,2.3434
188.62,2.33561
188.746,2.32844
188.872,2.32191
188.998,2.31601
189.124,2.31069
189.25,2.30481
189.377,2.29983
189.503,2.2956
189.629,2.29199
189.755,2.28891
189.881,2.28626
190.007,2.28398
190.114,2.29369
190.24,2.29872
190.304,2.34697
190.43,2.51936
242.312,5.06226
242.753,6.71665
242.942,7.73514
243.131,8.30671
243.32,8.56602
243.509,8.61233
244.203,8.51739
244.392,8.33273
244.581,8.09384
245.022,7.82904
245.211,7.55442
245.4,7.28194
245.842,7.01937
246.031,6.77152
246.472,6.54107
246.724,6.25837
246.85,6.01912
246.976,5.81585
247.103,5.57168
247.229,5.30633
247.355,5.11076
247.481,5.01464
247.607,4.98391
247.733,4.93997
247.859,4.88785
247.985,4.83291
248.111,4.77782
248.237,4.77948
248.363,4.81637
248.489,4.87325
248.616,4.88439
248.742,4.86602
248.868,4.8831
248.994,4.8658
249.12,4.88161
249.309,4.86155
249.561,4.87284
249.687,4.90329
249.813,4.88826
249.939,4.84386
250.065,4.83756
250.192,4.79848
250.318,4.84935
250.444,4.95371
250.57,4.97574
250.696,4.94305
250.822,4.87547
250.948,4.78623
251.074,4.68647
251.2,4.69405
251.326,4.76699
251.452,4.76636
251.578,4.71746
251.704,4.63842
251.831,4.65232
251.957,4.61258
252.083,4.5389
252.209,4.44523
252.335,4.28625
252.461,4.14648
252.587,4.13392
252.713,4.09106
252.839,4.1399
252.965,4.1332
253.073,4.10689
253.165,4.08019
253.199,3.99528
253.262,3.84962
