Time,Bytes
17.6668,48280
17.6668,48620
17.6668,48960
17.6668,49300
17.7929,48620
17.7929,48960
17.7929,49300
17.7929,49640
17.9189,48960
17.9189,49300
17.9189,49640
17.9189,49980
18.045,49300
18.045,49640
18.045,49980
18.045,50320
18.1711,49640
18.1711,49980
18.1711,50320
18.1711,50660
18.2972,49980
18.2972,50320
18.2972,50660
18.2972,51000
18.4233,50320
18.4233,50660
18.4233,51000
18.4233,51340
18.5493,50660
18.5493,51000
18.5493,51340
18.5493,51680
18.6754,51000
18.6754,51340
18.6754,51680
18.6754,52020
18.8015,51340
18.8015,51680
18.8015,52020
18.8015,52360
18.9276,51680
18.9276,52020
18.9276,52360
18.9276,52700
19.0537,52020
19.0537,52360
19.0537,52700
19.0537,53040
19.1797,52360
19.1797,52700
19.1797,53040
19.1797,53380
19.3058,52700
19.3058,53040
19.3058,53380
19.3058,53720
19.4319,53040
19.4319,53380
19.4319,53720
19.4319,54060
19.558,53380
19.558,53720
19.558,54060
19.558,54400
19.6841,53720
19.6841,54060
19.6841,54400
19.6841,54740
19.8101,54060
19.8101,54400
19.8101,54740
19.8101,55080
19.9362,54400
19.9362,54740
19.9362,55080
19.9362,55420
20.0623,54740
20.0623,55080
20.0623,55420
20.0623,55760
20.1884,55080
20.1884,55420
20.1884,55760
20.1884,56100
20.3145,55420
20.3145,55760
20.3145,56100
20.3145,56440
20.4405,55760
20.4405,56100
20.4405,56440
20.4405,56780
20.5666,56100
20.5666,56440
20.5666,56780
20.5666,57120
20.6927,56440
20.6927,56780
20.6927,57120
20.6927,57460
20.8188,56780
20.8188,57120
20.8188,57460
20.8188,57800
20.9449,57120
20.9449,57460
20.9449,57800
20.9449,58140
21.0709,57460
21.0709,57800
21.0709,58140
21.0709,58480
21.197,58140
21.197,58480
21.197,58820
21.2601,58480
21.2601,58820
21.3231,58480
21.3231,58820
21.3861,58140
21.3861,58480
21.4492,58140
21.4492,58480
21.5122,58140
21.5122,58480
21.5753,58140
21.5753,58480
21.6383,58140
21.6383,58480
21.7013,58140
21.7013,58480
21.7644,58140
21.7644,58480
21.8274,58140
21.8274,58480
21.8905,58140
21.8905,58480
21.9535,58140
21.9535,58480
22.0165,58140
22.0165,58480
22.0796,58140
22.0796,58480
22.1426,58140
22.1426,58480
22.2057,58140
22.2057,58480
22.2687,58140
22.2687,58480
22.3317,58140
22.3317,58480
22.3948,58140
22.3948,58480
22.4578,58140
22.4578,58480
22.5209,58140
22.5209,58480
22.5839,58140
22.5839,58480
22.6469,58140
22.6469,58480
22.71,58140
22.71,58480
22.773,58140
22.773,58480
22.8361,58140
22.8361,58480
22.8991,58140
22.8991,58480
22.9621,58140
22.9621,58480
23.0252,58140
23.0252,58480
23.0882,58140
23.0882,58480
23.1513,58140
23.1513,58480
23.2143,58140
23.2143,58480
23.2773,58140
23.2773,58480
23.3404,58140
23.3404,58480
23.4034,58140
23.4034,58480
23.4665,58140
23.4665,58480
23.5295,58140
23.5295,58480
23.5925,58140
23.5925,58480
23.6556,58140
23.6556,58480
23.7186,58140
23.7186,58480
23.7817,58140
23.7817,58480
23.8447,58140
23.8447,58480
23.9077,58140
23.9077,58480
23.9708,58140
23.9708,58480
24.0338,58140
24.0338,58480
24.0969,58140
24.0969,58480
24.1599,58140
24.1599,58480
24.2229,58140
24.2229,58480
24.286,58140
24.286,58480
24.349,58140
24.349,58480
24.4121,58140
24.4121,58480
24.4751,58140
24.4751,58480
24.5381,58140
24.5381,58480
24.6012,58140
24.6012,58480
24.6642,58140
24.6642,58480
24.7273,58140
24.7273,58480
24.7903,58140
24.7903,58480
24.8533,58140
24.8533,58480
24.9164,58140
24.9164,58480
24.9794,58140
24.9794,58480
25.0425,58140
25.0425,58480
25.1055,58140
25.1055,58480
25.1685,58140
25.1685,58480
25.2316,58140
25.2316,58480
25.2946,58140
25.2946,58480
25.3577,58140
25.3577,58480
25.4207,58140
25.4207,58480
25.4837,58140
25.4837,58480
25.5468,58140
25.5468,58480
25.6098,58140
25.6098,58480
25.6729,58140
25.6729,58480
25.7359,58140
25.7359,58480
25.7989,58140
25.7989,58480
25.862,58140
25.862,58480
25.925,58140
25.925,58480
25.9881,58140
25.9881,58480
26.0511,58140
26.0511,58480
26.1141,58140
26.1141,58480
26.1772,58140
26.1772,58480
26.2402,58140
26.2402,58480
26.3033,58140
26.3033,58480
26.3663,58140
26.3663,58480
26.4293,58140
26.4293,58480
26.4924,58140
26.4924,58480
26.5554,58140
26.5554,58480
26.6185,58140
26.6185,58480
26.6815,58140
26.6815,58480
26.7445,58140
26.7445,58480
26.8076,58140
26.8076,58480
26.8706,58140
26.8706,58480
26.9337,58140
26.9337,58480
26.9967,58140
26.9967,58480
27.0597,58140
27.0597,58480
27.1228,58140
27.1228,58480
27.1858,58140
27.1858,58480
27.2489,58140
27.2489,58480
27.3119,58140
27.3119,58480
27.3749,58140
27.3749,58480
27.438,58140
27.438,58480
27.501,58140
27.501,58480
27.5641,58140
27.5641,58480
27.6271,58140
27.6271,58480
27.6901,58140
27.6901,58480
27.7532,58140
27.7532,58480
27.8162,58140
27.8162,58480
27.8793,58140
27.8793,58480
27.9423,58140
27.9423,58480
28.0053,58140
28.0053,58480
28.0684,58140
28.0684,58480
28.1314,58140
28.1314,58480
28.1945,58140
28.1945,58480
28.2575,58140
28.2575,58480
28.3205,58140
28.3205,58480
28.3836,58140
28.3836,58480
28.4466,58140
28.4466,58480
28.5097,58140
28.5097,58480
28.5727,57800
28.5727,58140
28.6357,57800
28.6357,58140
28.6988,57800
28.6988,58140
28.7618,57800
28.7618,58140
28.8249,57800
28.8249,58140
28.8879,57800
28.8879,58140
28.9509,57800
28.9509,58140
29.014,57800
29.014,58140
29.077,57800
29.077,58140
29.1401,57800
29.1401,58140
29.2031,57800
29.2031,58140
29.2661,57800
29.2661,58140
29.3292,57800
29.3292,58140
29.3922,57800
29.3922,58140
29.4553,57800
29.4553,58140
29.5183,57800
29.5183,58140
29.5813,57800
29.5813,58140
29.6444,57800
29.6444,58140
29.7074,57800
29.7074,58140
29.7705,57800
29.7705,58140
29.8335,57800
29.8335,58140
29.8965,57800
29.8965,58140
29.9596,57800
29.9596,58140
30.0226,57800
30.0226,58140
30.0857,57800
30.0857,58140
30.1487,57800
30.1487,58140
30.2117,57800
30.2117,58140
30.2748,57800
30.2748,58140
30.3378,57800
30.3378,58140
30.4009,57800
30.4009,58140
30.4639,57800
30.4639,58140
30.5269,57800
30.5269,58140
30.59,57800
30.59,58140
30.653,57800
30.653,58140
30.7161,57800
30.7161,58140
30.7791,57800
30.7791,58140
30.8421,57800
30.8421,58140
30.9052,57800
30.9052,58140
30.9682,57800
30.9682,58140
31.0313,57800
31.0313,58140
31.0943,57800
31.0943,58140
31.1573,57800
31.1573,58140
31.2204,57800
31.2204,58140
31.2834,57800
31.2834,58140
31.3465,57800
31.3465,58140
31.4095,57800
31.4095,58140
31.4725,57800
31.4725,58140
31.5356,57800
31.5356,58140
31.5986,57800
31.5986,58140
31.6617,57800
31.6617,58140
31.7247,57800
31.7247,58140
31.7877,57800
31.7877,58140
31.8508,57800
31.8508,58140
31.9138,57800
31.9138,58140
31.9769,57800
31.9769,58140
32.0399,57800
32.0399,58140
32.1029,57800
32.1029,58140
32.166,57800
32.166,58140
32.229,57800
32.229,58140
32.2921,57800
32.2921,58140
32.3551,57800
32.3551,58140
32.4181,57800
32.4181,58140
32.4812,57800
32.4812,58140
32.5442,57800
32.5442,58140
32.6073,57800
32.6073,58140
32.6703,57800
32.6703,58140
32.7333,57800
32.7333,58140
32.7964,57800
32.7964,58140
32.8594,57800
32.8594,58140
32.9225,57800
32.9225,58140
32.9855,57800
32.9855,58140
33.0485,57800
33.0485,58140
33.1116,57800
33.1116,58140
33.1746,57800
33.1746,58140
33.2377,57800
33.2377,58140
33.3007,57800
33.3007,58140
33.3637,57800
33.3637,58140
33.4268,57800
33.4268,58140
33.4898,57800
33.4898,58140
33.5529,57800
33.5529,58140
33.6159,57800
33.6159,58140
33.6789,57800
33.6789,58140
33.742,57800
33.742,58140
33.805,57800
33.805,58140
33.8681,57800
33.8681,58140
33.9311,57800
33.9311,58140
33.9941,57800
33.9941,58140
34.0572,57800
34.0572,58140
34.1202,57800
34.1202,58140
34.1833,57800
34.1833,58140
34.2463,57800
34.2463,58140
34.3093,57800
34.3093,58140
34.3724,57800
34.3724,58140
34.4354,57800
34.4354,58140
34.4985,57800
34.4985,58140
34.5615,57800
34.5615,58140
34.6245,57800
34.6245,58140
34.6876,57800
34.6876,58140
34.7506,57800
34.7506,58140
34.8137,57800
34.8137,58140
34.8767,57800
34.8767,58140
34.9397,57800
35.0028,57460
35.0658,57120
35.1289,56780
35.1919,56440
35.2549,56100
35.318,55760
35.381,55420
35.4441,55080
35.5071,54740
35.5701,54400
35.6332,54060
35.6962,53720
35.7593,53040
35.7593,53380
35.8223,53040
35.8223,53380
35.8853,53040
35.8853,53380
35.9484,53040
36.0114,52700
36.0745,52360
36.1375,52020
36.2005,51680
36.2636,51340
36.3266,51000
36.3897,50660
36.4527,50320
36.5157,49980
36.5788,49640
36.6418,49300
36.7049,48960
36.7679,48620
36.8309,48280
36.894,47940
36.9157,0
36.9157,340
42.1263,0
42.1263,340
42.1263,680
42.5854,0
42.5854,340
42.5854,680
42.5854,1020
43.0445,680
43.0445,1020
43.0445,1360
43.1076,0
43.1076,340
43.1076,680
43.1076,1020
43.1076,1360
43.1076,1700
43.6297,1020
43.6297,1360
43.6297,1700
43.6297,2040
43.7558,680
43.7558,1020
43.7558,1360
43.7558,1700
43.7558,2040
43.7558,2380
44.1519,1360
44.1519,1700
44.1519,2040
44.1519,2380
44.1519,2720
44.341,2040
44.341,2380
44.341,2720
44.341,3060
44.4671,1700
44.4671,2040
44.4671,2380
44.4671,2720
44.4671,3060
44.4671,3400
44.7371,2380
44.7371,2720
44.7371,3060
44.7371,3400
44.7371,3740
44.9262,3400
44.9262,3740
44.9262,4080
44.9892,2380
44.9892,2720
44.9892,3060
44.9892,3400
44.9892,3740
44.9892,4080
44.9892,4420
45.3044,3740
45.3044,4080
45.3044,4420
45.3044,4760
45.4305,3400
45.4305,3740
45.4305,4080
45.4305,4420
45.4305,4760
45.4305,5100
45.6827,4080
45.6827,4420
45.6827,4760
45.6827,5100
45.6827,5440
45.8718,4760
45.8718,5100
45.8718,5440
45.8718,5780
45.9979,4420
45.9979,4760
45.9979,5100
45.9979,5440
45.9979,5780
45.9979,6120
46.25,5100
46.25,5440
46.25,5780
46.25,6120
46.25,6460
46.4391,6120
46.4391,6460
46.4391,6800
46.5022,5100
46.5022,5440
46.5022,5780
46.5022,6120
46.5022,6460
46.5022,6800
46.5022,7140
46.8174,6460
46.8174,6800
46.8174,7140
46.8174,7480
46.9435,6120
46.9435,6460
46.9435,6800
46.9435,7140
46.9435,7480
46.9435,7820
47.1956,6800
47.1956,7140
47.1956,7480
47.1956,7820
47.1956,8160
47.3847,7480
47.3847,7820
47.3847,8160
47.3847,8500
47.5108,7140
47.5108,7480
47.5108,7820
47.5108,8160
47.5108,8500
47.5108,8840
47.763,7820
47.763,8160
47.763,8500
47.763,8840
47.763,9180
47.9521,8840
47.9521,9180
47.9521,9520
48.0151,7820
48.0151,8160
48.0151,8500
48.0151,8840
48.0151,9180
48.0151,9520
48.0151,9860
48.3303,9180
48.3303,9520
48.3303,9860
48.3303,10200
48.4564,8840
48.4564,9180
48.4564,9520
48.4564,9860
48.4564,10200
48.4564,10540
48.7086,9520
48.7086,9860
48.7086,10200
48.7086,10540
48.7086,10880
48.8977,10200
48.8977,10540
48.8977,10880
48.8977,11220
49.0238,9860
49.0238,10200
49.0238,10540
49.0238,10880
49.0238,11220
49.0238,11560
49.2759,10540
49.2759,10880
49.2759,11220
49.2759,11560
49.2759,11900
49.4651,11560
49.4651,11900
49.4651,12240
49.5281,10540
49.5281,10880
49.5281,11220
49.5281,11560
49.5281,11900
49.5281,12240
49.5281,12580
49.8433,11900
49.8433,12240
49.8433,12580
49.8433,12920
49.9694,11560
49.9694,11900
49.9694,12240
49.9694,12580
49.9694,12920
49.9694,13260
50.2215,12240
50.2215,12580
50.2215,12920
50.2215,13260
50.2215,13600
50.4107,12920
50.4107,13260
50.4107,13600
50.4107,13940
50.5367,12580
50.5367,12920
50.5367,13260
50.5367,13600
50.5367,13940
50.5367,14280
50.7889,13260
50.7889,13600
50.7889,13940
50.7889,14280
50.7889,14620
50.978,14280
50.978,14620
50.978,14960
51.0411,13260
51.0411,13600
51.0411,13940
51.0411,14280
51.0411,14620
51.0411,14960
51.0411,15300
51.3563,14620
51.3563,14960
51.3563,15300
51.3563,15640
51.4823,14280
51.4823,14620
51.4823,14960
51.4823,15300
51.4823,15640
51.4823,15980
51.7345,14960
51.7345,15300
51.7345,15640
51.7345,15980
51.7345,16320
51.9236,15640
51.9236,15980
51.9236,16320
51.9236,16660
52.0497,15300
52.0497,15640
52.0497,15980
52.0497,16320
52.0497,16660
52.0497,17000
52.3019,15980
52.3019,16320
52.3019,16660
52.3019,17000
52.3019,17340
52.491,17000
52.491,17340
52.491,17680
52.554,15980
52.554,16320
52.554,16660
52.554,17000
52.554,17340
52.554,17680
52.554,18020
52.8692,17340
52.8692,17680
52.8692,18020
52.8692,18360
52.9953,17000
52.9953,17340
52.9953,17680
52.9953,18020
52.9953,18360
52.9953,18700
53.2475,17680
53.2475,18020
53.2475,18360
53.2475,18700
53.2475,19040
53.4366,0
53.4366,340
53.4366,680
53.4366,1020
53.4366,1360
53.4366,1700
53.4366,2040
53.4366,2380
53.4366,2720
53.4366,3060
53.4366,3400
53.4366,3740
53.4366,4080
53.4366,4420
53.4366,4760
53.4366,5100
53.4366,5440
53.4366,5780
53.4366,6120
53.4366,6460
53.4366,6800
53.4366,7140
53.4366,7480
53.4366,7820
53.4366,8160
53.4366,8500
53.4366,8840
53.4366,9180
53.4366,9520
53.4366,9860
53.4366,10200
53.4366,10540
53.4366,10880
53.4366,11220
53.4366,11560
53.4366,11900
53.4366,12240
53.4366,12580
53.4366,12920
53.4366,13260
53.4366,13600
53.4366,13940
53.4366,14280
53.4366,14620
53.4366,14960
53.4366,15300
53.4366,15640
53.4366,15980
53.4366,16320
53.4366,16660
53.4366,17000
53.4366,17340
53.4366,17680
53.4366,18020
53.4366,18360
53.4366,18700
53.4366,19040
53.4996,18700
53.4996,19040
53.5627,18700
53.5627,19040
53.6257,18360
53.6257,18700
53.6887,18360
53.6887,18700
53.7518,18360
53.7518,18700
53.8148,18360
53.8148,18700
53.8779,18360
53.8779,18700
53.9409,18360
53.9409,18700
54.0039,18360
54.0039,18700
54.067,18360
54.067,18700
54.13,18360
54.13,18700
54.1931,18360
54.1931,18700
54.2561,18360
54.2561,18700
54.3191,18360
54.3191,18700
54.3822,18360
54.3822,18700
54.4452,18360
54.4452,18700
54.5083,18360
54.5083,18700
54.5713,18360
54.5713,18700
54.6343,18360
54.6343,18700
54.6974,18360
54.6974,18700
54.7604,18360
54.7604,18700
54.8235,18360
54.8235,18700
54.8865,18360
54.8865,18700
54.9495,18360
54.9495,18700
55.0126,18360
55.0126,18700
55.0756,18360
55.0756,18700
55.1387,18360
55.1387,18700
55.2017,18360
55.2017,18700
55.2647,18360
55.2647,18700
55.3278,18360
55.3278,18700
55.3908,18360
55.3908,18700
55.4539,18360
55.4539,18700
55.5169,18360
55.5169,18700
55.5799,18360
55.5799,18700
55.643,18360
55.643,18700
55.706,18360
55.706,18700
55.7691,18360
55.7691,18700
55.8321,18360
55.8321,18700
55.8951,18360
55.8951,18700
55.9582,18360
55.9582,18700
56.0212,18360
56.0212,18700
56.0843,18360
56.0843,18700
56.1473,18360
56.1473,18700
56.2103,18360
56.2103,18700
56.2734,18360
56.2734,18700
56.3364,18360
56.3364,18700
56.3995,18360
56.3995,18700
56.4625,18360
56.4625,18700
56.5255,18360
56.5255,18700
56.5886,18360
56.5886,18700
56.6516,18360
56.6516,18700
56.7147,18360
56.7147,18700
56.7777,18360
56.7777,18700
56.8407,18360
56.8407,18700
56.9038,18360
56.9038,18700
57.0299,18020
57.0299,18360
57.1559,17680
57.1559,18020
57.282,17340
57.282,17680
57.4081,17000
57.4081,17340
57.5342,16660
57.5342,17000
57.6603,16320
57.6603,16660
57.7863,15980
57.7863,16320
57.9124,15640
57.9124,15980
58.0385,15300
58.0385,15640
58.1646,14960
58.1646,15300
58.2907,14620
58.2907,14960
58.4167,14280
58.4167,14620
58.5428,13940
58.5428,14280
58.6689,13600
58.6689,13940
58.795,13260
58.795,13600
58.9211,12920
58.9211,13260
59.0471,12580
59.0471,12920
59.1732,12240
59.1732,12580
59.2993,11900
59.2993,12240
59.4254,11560
59.4254,11900
59.5515,11220
59.5515,11560
59.6775,10880
59.6775,11220
59.8036,10540
59.8036,10880
59.9297,10200
59.9297,10540
60.0558,9860
60.0558,10200
60.1819,9520
60.1819,9860
60.3079,9180
60.3079,9520
60.434,8840
60.434,9180
60.5601,8500
60.5601,8840
60.5601,9180
60.6231,8840
60.6231,9180
60.7492,8500
60.7492,8840
60.7492,9180
60.8753,8500
60.8753,8840
60.8753,9180
61.0014,8500
61.0014,8840
61.0014,9180
61.1275,8500
61.1275,8840
61.1275,9180
61.2535,8500
61.2535,8840
61.2535,9180
61.3796,8500
61.3796,8840
61.3796,9180
61.5057,8500
61.5057,8840
61.5057,9180
61.6318,8500
61.6318,8840
61.6318,9180
61.7579,8500
61.7579,8840
61.7579,9180
61.8839,8500
61.8839,8840
61.8839,9180
62.01,8500
62.01,8840
62.01,9180
62.1361,8500
62.1361,8840
62.1361,9180
62.2622,8500
62.2622,8840
62.2622,9180
62.3883,8500
62.3883,8840
62.3883,9180
62.3883,9520
62.5143,8840
62.5143,9180
62.5143,9520
62.6404,8840
62.6404,9180
62.6404,9520
62.7665,8840
62.7665,9180
62.7665,9520
62.8926,8840
62.8926,9180
62.8926,9520
63.0187,8840
63.0187,9180
63.0187,9520
63.1447,8840
63.1447,9180
63.1447,9520
63.2708,8840
63.2708,9180
63.2708,9520
63.3969,8840
63.3969,9180
63.3969,9520
63.523,8840
63.523,9180
63.523,9520
63.6491,8840
63.6491,9180
63.6491,9520
63.7751,8840
63.7751,9180
63.7751,9520
63.9012,8840
63.9012,9180
63.9012,9520
63.9643,9180
63.9643,9520
64.0273,9180
64.0273,9520
64.0717,8840
64.0717,9180
64.1347,8840
64.1347,9180
64.1978,8840
64.1978,9180
64.2608,8840
64.2608,9180
64.3239,8840
64.3239,9180
64.3869,8840
64.3869,9180
64.4499,8840
64.4499,9180
64.513,8840
64.513,9180
64.576,8500
64.576,8840
64.6391,8500
64.6391,8840
64.7021,8500
64.7021,8840
64.7651,8500
64.7651,8840
64.8282,8500
64.8282,8840
64.8912,8500
64.8912,8840
64.9543,8500
64.9543,8840
65.0173,8500
65.0173,8840
65.0803,8500
65.0803,8840
65.1434,8500
65.1434,8840
65.2064,8500
65.2064,8840
65.2695,8500
65.2695,8840
65.3325,8500
65.3325,8840
65.3955,8500
65.3955,8840
65.4586,8500
65.4586,8840
65.5216,8500
65.5216,8840
