Time,Bytes
8.9651,26520
8.9651,26860
8.9651,27200
8.9651,27540
9.09118,26860
9.09118,27200
9.09118,27540
9.09118,27880
9.21726,27200
9.21726,27540
9.21726,27880
9.21726,28220
9.34334,27540
9.34334,27880
9.34334,28220
9.34334,28560
9.46942,27880
9.46942,28220
9.46942,28560
9.46942,28900
9.5955,28220
9.5955,28560
9.5955,28900
9.5955,29240
9.72158,28560
9.72158,28900
9.72158,29240
9.72158,29580
9.84766,28900
9.84766,29240
9.84766,29580
9.84766,29920
9.97374,29240
9.97374,29580
9.97374,29920
9.97374,30260
10.0998,29580
10.0998,29920
10.0998,30260
10.0998,30600
10.2259,29920
10.2259,30260
10.2259,30600
10.2259,30940
10.352,30260
10.352,30600
10.352,30940
10.352,31280
10.4781,30600
10.4781,30940
10.4781,31280
10.4781,31620
10.6041,30940
10.6041,31280
10.6041,31620
10.6041,31960
10.7302,31280
10.7302,31620
10.7302,31960
10.7302,32300
10.8563,31620
10.8563,31960
10.8563,32300
10.8563,32640
10.9824,31960
10.9824,32300
10.9824,32640
10.9824,32980
11.1085,32300
11.1085,32640
11.1085,32980
11.1085,33320
11.2345,32640
11.2345,32980
11.2345,33320
11.2345,33660
11.3606,32980
11.3606,33320
11.3606,33660
11.3606,34000
11.4867,33320
11.4867,33660
11.4867,34000
11.4867,34340
11.6128,33660
11.6128,34000
11.6128,34340
11.6128,34680
11.7389,34000
11.7389,34340
11.7389,34680
11.7389,35020
11.8649,34340
11.8649,34680
11.8649,35020
11.8649,35360
11.991,34680
11.991,35020
11.991,35360
11.991,35700
12.1171,35020
12.1171,35360
12.1171,35700
12.1171,36040
12.2432,35360
12.2432,35700
12.2432,36040
12.2432,36380
12.3693,35700
12.3693,36040
12.3693,36380
12.3693,36720
12.4953,36040
12.4953,36380
12.4953,36720
12.4953,37060
12.6214,36380
12.6214,36720
12.6214,37060
12.6214,37400
12.7475,36720
12.7475,37060
12.7475,37400
12.7475,37740
12.8736,37060
12.8736,37400
12.8736,37740
12.8736,38080
12.9997,37400
12.9997,37740
12.9997,38080
12.9997,38420
13.1257,37740
13.1257,38080
13.1257,38420
13.1257,38760
13.2518,38080
13.2518,38420
13.2518,38760
13.2518,39100
13.3779,38420
13.3779,38760
13.3779,39100
13.3779,39440
13.504,38760
13.504,39100
13.504,39440
13.504,39780
13.6301,39100
13.6301,39440
13.6301,39780
13.6301,40120
13.7561,39440
13.7561,39780
13.7561,40120
13.7561,40460
13.8822,39780
13.8822,40120
13.8822,40460
13.8822,40800
14.0083,40120
14.0083,40460
14.0083,40800
14.0083,41140
14.1344,40460
14.1344,40800
14.1344,41140
14.1344,41480
14.2605,40800
14.2605,41140
14.2605,41480
14.2605,41820
14.3865,41140
14.3865,41480
14.3865,41820
14.3865,42160
14.5126,41480
14.5126,41820
14.5126,42160
14.5126,42500
14.6387,41820
14.6387,42160
14.6387,42500
14.6387,42840
14.7648,42160
14.7648,42500
14.7648,42840
14.7648,43180
14.8909,42500
14.8909,42840
14.8909,43180
14.8909,43520
15.0169,42840
15.0169,43180
15.0169,43520
15.0169,43860
15.143,43180
15.143,43520
15.143,43860
15.143,44200
15.2691,43520
15.2691,43860
15.2691,44200
15.2691,44540
15.3952,43860
15.3952,44200
15.3952,44540
15.3952,44880
15.5213,44200
15.5213,44540
15.5213,44880
15.5213,45220
15.6473,44540
15.6473,44880
15.6473,45220
15.6473,45560
15.7734,44880
15.7734,45220
15.7734,45560
15.7734,45900
15.8995,45220
15.8995,45560
15.8995,45900
15.8995,46240
16.0256,45560
16.0256,45900
16.0256,46240
16.0256,46580
16.1517,45900
16.1517,46240
16.1517,46580
16.1517,46920
16.2777,46240
16.2777,46580
16.2777,46920
16.2777,47260
16.4038,46580
16.4038,46920
16.4038,47260
16.4038,47600
16.5299,46920
16.5299,47260
16.5299,47600
16.5299,47940
16.656,47260
16.656,47600
16.656,47940
16.656,48280
16.7821,47600
16.7821,47940
16.7821,48280
16.7821,48620
16.9081,47940
16.9081,48280
16.9081,48620
16.9081,48960
17.0342,48280
17.0342,48620
17.0342,48960
17.0342,49300
17.1603,48620
17.1603,48960
17.1603,49300
17.1603,49640
17.2864,48960
17.2864,49300
17.2864,49640
17.2864,49980
17.4125,49300
17.4125,49640
17.4125,49980
17.4125,50320
17.5385,49640
17.5385,49980
17.5385,50320
17.5385,50660
17.6646,49980
17.6646,50320
17.6646,50660
17.6646,51000
17.7907,50320
17.7907,50660
17.7907,51000
17.7907,51340
17.9168,50660
17.9168,51000
17.9168,51340
17.9168,51680
18.0429,51000
18.0429,51340
18.0429,51680
18.0429,52020
18.1689,51340
18.1689,51680
18.1689,52020
18.1689,52360
18.295,51680
18.295,52020
18.295,52360
18.295,52700
18.4211,52020
18.4211,52360
18.4211,52700
18.4211,53040
18.5472,52360
18.5472,52700
18.5472,53040
18.5472,53380
18.6733,52700
18.6733,53040
18.6733,53380
18.6733,53720
18.7993,53380
18.7993,53720
18.7993,54060
18.8624,53720
18.8624,54060
18.9254,53720
18.9254,54060
18.9885,53380
18.9885,53720
19.0515,53380
19.0515,53720
19.1145,53380
19.1145,53720
19.1776,53380
19.1776,53720
19.2406,53380
19.2406,53720
19.3037,53380
19.3037,53720
19.3667,53380
19.3667,53720
19.4297,53380
19.4297,53720
19.4928,53380
19.4928,53720
19.5558,53380
19.5558,53720
19.6189,53380
19.6189,53720
19.6819,53380
19.6819,53720
19.7449,53380
19.7449,53720
19.808,53380
19.808,53720
19.871,53380
19.871,53720
19.9341,53380
19.9341,53720
19.9971,53380
19.9971,53720
20.0601,53380
20.0601,53720
20.1232,53380
20.1232,53720
20.1862,53380
20.1862,53720
20.2493,53380
20.2493,53720
20.3123,53380
20.3123,53720
20.3753,53380
20.3753,53720
20.4384,53380
20.4384,53720
20.5014,53380
20.5014,53720
20.5645,53380
20.5645,53720
20.6275,53380
20.6275,53720
20.6905,53380
20.6905,53720
20.7536,53380
20.7536,53720
20.8166,53380
20.8166,53720
20.8797,53380
20.8797,53720
20.9427,53380
20.9427,53720
21.0057,53380
21.0057,53720
21.0688,53380
21.0688,53720
21.1318,53380
21.1318,53720
21.1949,53380
21.1949,53720
21.2579,53380
21.2579,53720
21.3209,53380
21.3209,53720
21.384,53380
21.384,53720
21.447,53380
21.447,53720
21.5101,53380
21.5101,53720
21.5731,53380
21.5731,53720
21.6361,53380
21.6361,53720
21.6992,53380
21.6992,53720
21.7622,53380
21.7622,53720
21.8253,53380
21.8253,53720
21.8883,53380
21.8883,53720
21.9513,53380
21.9513,53720
22.0144,53380
22.0144,53720
22.0774,53380
22.0774,53720
22.1405,53380
22.1405,53720
22.2035,53380
22.2035,53720
22.2665,53380
22.2665,53720
22.3296,53380
22.3296,53720
22.3926,53380
22.3926,53720
22.4557,53380
22.4557,53720
22.5187,53380
22.5187,53720
22.5817,53380
22.5817,53720
22.6448,53380
22.6448,53720
22.7078,53380
22.7078,53720
22.7709,53380
22.7709,53720
22.8339,53380
22.8339,53720
22.8969,53380
22.8969,53720
22.96,53380
22.96,53720
23.023,53380
23.023,53720
23.0861,53380
23.0861,53720
23.1491,53380
23.1491,53720
23.2121,53380
23.2121,53720
23.2752,53380
23.2752,53720
23.3382,53380
23.3382,53720
23.4013,53380
23.4013,53720
23.4643,53380
23.4643,53720
23.5273,53380
23.5273,53720
23.5904,53380
23.5904,53720
23.6534,53380
23.6534,53720
23.7165,53380
23.7165,53720
23.7795,53380
23.7795,53720
23.8425,53380
23.8425,53720
23.9056,53380
23.9056,53720
23.9686,53380
23.9686,53720
24.0317,53380
24.0317,53720
24.0947,53380
24.0947,53720
24.1577,53380
24.1577,53720
24.2208,53380
24.2208,53720
24.2838,53380
24.2838,53720
24.3469,53380
24.3469,53720
24.4099,53380
24.4099,53720
24.4729,53380
24.4729,53720
24.536,53380
24.536,53720
24.599,53380
24.599,53720
24.6621,53380
24.6621,53720
24.7251,53380
24.7251,53720
24.7881,53380
24.7881,53720
24.8512,53380
24.8512,53720
24.9142,53380
24.9142,53720
24.9773,53380
24.9773,53720
25.0403,53380
25.0403,53720
25.1033,53380
25.1033,53720
25.1664,53380
25.1664,53720
25.2294,53380
25.2294,53720
25.2925,53380
25.2925,53720
25.3555,53380
25.3555,53720
25.4185,53380
25.4185,53720
25.4816,53380
25.4816,53720
25.5446,53380
25.5446,53720
25.6077,53040
25.6077,53380
25.6707,53040
25.6707,53380
25.7337,53040
25.7337,53380
25.7968,53040
25.7968,53380
25.8598,53040
25.8598,53380
25.9229,53040
25.9229,53380
25.9859,53040
25.9859,53380
26.0489,53040
26.0489,53380
26.112,53040
26.112,53380
26.175,53040
26.175,53380
26.2381,53040
26.2381,53380
26.3011,53040
26.3011,53380
26.3641,53040
26.3641,53380
26.4272,53040
26.4272,53380
26.4902,53040
26.4902,53380
26.5533,53040
26.5533,53380
26.6163,53040
26.6163,53380
26.6793,53040
26.6793,53380
26.7424,53040
26.7424,53380
26.8054,53040
26.8054,53380
26.8685,53040
26.8685,53380
26.9315,53040
26.9315,53380
26.9945,53040
26.9945,53380
27.0576,53040
27.0576,53380
27.1206,53040
27.1206,53380
27.1837,53040
27.1837,53380
27.2467,53040
27.2467,53380
27.3097,53040
27.3097,53380
27.3728,53040
27.3728,53380
27.4358,53040
27.4358,53380
27.4989,53040
27.4989,53380
27.5619,53040
27.5619,53380
27.6249,53040
27.6249,53380
27.688,53040
27.688,53380
27.751,53040
27.751,53380
27.8141,53040
27.8141,53380
27.8771,53040
27.8771,53380
27.9401,53040
27.9401,53380
28.0032,53040
28.0032,53380
28.0662,53040
28.0662,53380
28.1293,53040
28.1293,53380
28.1923,53040
28.1923,53380
28.2553,53040
28.2553,53380
28.3184,53040
28.3184,53380
28.3814,53040
28.3814,53380
28.4445,53040
28.4445,53380
28.5075,53040
28.5075,53380
28.5705,53040
28.5705,53380
28.6336,53040
28.6336,53380
28.6966,53040
28.6966,53380
28.7597,53040
28.7597,53380
28.8227,53040
28.8227,53380
28.8857,53040
28.8857,53380
28.9488,53040
28.9488,53380
29.0118,53040
29.0118,53380
29.0749,53040
29.0749,53380
29.1379,53040
29.1379,53380
29.2009,53040
29.2009,53380
29.264,53040
29.264,53380
29.327,53040
29.327,53380
29.3901,53040
29.3901,53380
29.4531,53040
29.4531,53380
29.5161,53040
29.5161,53380
29.5792,53040
29.5792,53380
29.6422,53040
29.6422,53380
29.7053,53040
29.7053,53380
29.7683,53040
29.7683,53380
29.8313,53040
29.8313,53380
29.8944,53040
29.8944,53380
29.9574,53040
29.9574,53380
30.0205,53040
30.0205,53380
30.0835,53040
30.0835,53380
30.1465,53040
30.1465,53380
30.2096,53040
30.2096,53380
30.2726,53040
30.2726,53380
30.3357,53040
30.3357,53380
30.3987,53040
30.3987,53380
30.4617,53040
30.4617,53380
30.5248,53040
30.5248,53380
30.5878,53040
30.5878,53380
30.6509,53040
30.6509,53380
30.7139,53040
30.7139,53380
30.7769,53040
30.7769,53380
30.84,53040
30.84,53380
30.903,53040
30.903,53380
30.9661,53040
30.9661,53380
31.0291,53040
31.0291,53380
31.0921,53040
31.0921,53380
31.1552,53040
31.1552,53380
31.2182,53040
31.2182,53380
31.2813,53040
31.2813,53380
31.3443,53040
31.3443,53380
31.4073,53040
31.4073,53380
31.4704,53040
31.4704,53380
31.5334,53040
31.5334,53380
31.5965,53040
31.5965,53380
31.6595,53040
31.6595,53380
31.7225,53040
31.7225,53380
31.7856,53040
31.7856,53380
31.8486,53040
31.8486,53380
31.9117,53040
31.9117,53380
31.9747,53040
31.9747,53380
32.0377,53040
32.0377,53380
32.1008,53040
32.1008,53380
32.1638,53040
32.1638,53380
32.2269,52700
32.2269,53040
32.2899,52700
32.2899,53040
32.3529,52700
32.3529,53040
32.416,52700
32.416,53040
32.479,52700
32.479,53040
32.5421,52700
32.5421,53040
32.6051,52700
32.6051,53040
32.6681,52700
32.6681,53040
32.7312,52700
32.7312,53040
32.7942,52700
32.7942,53040
32.8573,52700
32.8573,53040
32.9203,52700
32.9203,53040
32.9833,52700
32.9833,53040
33.0464,52700
33.0464,53040
33.1094,52700
33.1094,53040
33.1725,52700
33.1725,53040
33.2355,52700
33.2355,53040
33.2985,52700
33.2985,53040
33.3555,0
33.3555,340
38.8461,0
38.8461,340
38.8461,680
40.0438,0
40.0438,340
40.0438,680
40.1699,340
40.1699,680
40.1699,1020
40.2329,0
40.2329,340
40.2329,680
40.2329,1020
40.4221,340
40.4221,680
40.4221,1020
40.5481,0
40.5481,340
40.5481,680
40.5481,1020
40.5481,1360
40.7373,340
40.7373,680
40.7373,1020
40.7373,1360
40.9264,680
40.9264,1020
40.9264,1360
41.0525,0
41.0525,340
41.0525,680
41.0525,1020
41.0525,1360
41.3046,340
41.3046,680
41.3046,1020
41.3046,1360
41.4937,1020
41.4937,1360
41.4937,1700
41.5568,0
41.5568,340
41.5568,680
41.5568,1020
41.5568,1360
41.5568,1700
41.872,1020
41.872,1360
41.872,1700
41.9981,340
41.9981,680
41.9981,1020
41.9981,1360
41.9981,1700
42.2502,680
42.2502,1020
42.2502,1360
42.2502,1700
42.4393,1020
42.4393,1360
42.4393,1700
42.4393,2040
42.5654,680
42.5654,1020
42.5654,1360
42.5654,1700
42.5654,2040
42.8176,1020
42.8176,1360
42.8176,1700
42.8176,2040
43.0067,1700
43.0067,2040
43.0697,340
43.0697,680
43.0697,1020
43.0697,1360
43.0697,1700
43.0697,2040
43.3849,1360
43.3849,1700
43.3849,2040
43.511,680
43.511,1020
43.511,1360
43.511,1700
43.511,2040
43.511,2380
43.7632,1360
43.7632,1700
43.7632,2040
43.7632,2380
43.9523,1700
43.9523,2040
43.9523,2380
44.0784,1020
44.0784,1360
44.0784,1700
44.0784,2040
44.0784,2380
44.3305,1360
44.3305,1700
44.3305,2040
44.3305,2380
44.5197,2040
44.5197,2380
44.5827,680
44.5827,1020
44.5827,1360
44.5827,1700
44.5827,2040
44.5827,2380
44.8979,1700
44.8979,2040
44.8979,2380
45.024,1020
45.024,1360
45.024,1700
45.024,2040
45.024,2380
45.024,2720
45.2761,1700
45.2761,2040
45.2761,2380
45.2761,2720
45.4653,2040
45.4653,2380
45.4653,2720
45.5913,1360
45.5913,1700
45.5913,2040
45.5913,2380
45.5913,2720
45.8435,1700
45.8435,2040
45.8435,2380
45.8435,2720
46.0326,2380
46.0326,2720
46.0957,1020
46.0957,1360
46.0957,1700
46.0957,2040
46.0957,2380
46.0957,2720
46.4109,2040
46.4109,2380
46.4109,2720
46.5369,1360
46.5369,1700
46.5369,2040
46.5369,2380
46.5369,2720
46.7891,1700
46.7891,2040
46.7891,2380
46.7891,2720
46.7891,3060
46.9782,2380
46.9782,2720
46.9782,3060
47.1043,1700
47.1043,2040
47.1043,2380
47.1043,2720
47.1043,3060
47.3565,2040
47.3565,2380
47.3565,2720
47.3565,3060
47.5456,2720
47.5456,3060
47.6086,1360
47.6086,1700
47.6086,2040
47.6086,2380
47.6086,2720
47.6086,3060
47.9238,2380
47.9238,2720
47.9238,3060
48.0499,1700
48.0499,2040
48.0499,2380
48.0499,2720
48.0499,3060
48.3021,2040
48.3021,2380
48.3021,2720
48.3021,3060
48.4912,2380
48.4912,2720
48.4912,3060
48.4912,3400
48.6173,2040
48.6173,2380
48.6173,2720
48.6173,3060
48.6173,3400
48.8694,2380
48.8694,2720
48.8694,3060
48.8694,3400
49.0585,0
49.0585,340
49.0585,680
49.0585,1020
49.0585,1360
49.0585,1700
49.0585,2040
49.0585,2380
49.0585,2720
49.0585,3060
49.0585,3400
49.1216,3060
49.1216,3400
49.1846,3060
49.1846,3400
49.2477,2720
49.2477,3060
49.3107,2720
49.3107,3060
49.3737,2720
49.3737,3060
49.4368,2720
49.4368,3060
49.4998,2720
49.4998,3060
49.5629,2720
49.5629,3060
49.6259,2720
49.6259,3060
49.752,2380
49.752,2720
49.8781,2040
49.8781,2380
50.0041,1700
50.0041,2040
50.1302,1360
50.1302,1700
50.2563,1020
50.2563,1360
50.3824,680
50.4454,340
50.4454,680
50.5715,0
50.5715,340
50.5715,680
50.6976,0
50.6976,340
50.6976,680
50.6976,1020
50.8237,340
50.8237,680
50.8237,1020
50.8867,680
50.8867,1020
50.9497,680
50.9497,1020
51.0128,340
51.0128,680
51.0758,340
51.0758,680
51.1389,340
51.1389,680
51.2019,340
51.2019,680
51.2649,340
51.2649,680
51.391,0
51.391,340
51.5171,0
51.5171,340
51.7062,0
51.7062,340
51.8323,0
51.8323,340
51.8323,680
51.9584,0
51.9584,340
51.9584,680
52.0845,0
52.0845,340
52.0845,680
52.0845,1020
52.1475,680
52.1475,1020
52.2105,680
52.2105,1020
52.2736,340
52.2736,680
52.3366,340
52.3366,680
52.4627,0
52.4627,340
52.5888,0
52.5888,340
52.7149,0
52.7149,340
52.7149,680
52.8409,0
52.8409,340
52.8409,680
52.904,340
52.904,680
53.0301,0
53.0301,340
53.0301,680
53.0931,340
53.0931,680
53.1561,340
53.1561,680
53.2822,0
53.2822,340
53.2822,680
53.2822,1020
53.4083,340
53.4083,680
53.4083,1020
53.4713,680
53.4713,1020
53.5974,340
53.5974,680
53.5974,1020
53.7235,340
53.7235,680
53.7235,1020
53.7235,1360
53.8496,680
53.8496,1020
53.8496,1360
53.9126,1020
53.9126,1360
54.0387,680
54.0387,1020
54.0387,1360
54.1017,1020
54.1017,1360
54.2278,680
54.2278,1020
54.2278,1360
54.3539,680
54.3539,1020
54.3539,1360
54.4169,1020
54.4169,1360
54.543,680
54.543,1020
54.543,1360
54.543,1700
54.6061,1360
54.6061,1700
54.7321,1020
54.7321,1360
54.7321,1700
54.7952,1360
54.7952,1700
54.9213,1020
54.9213,1360
54.9213,1700
55.0473,1020
55.0473,1360
55.0473,1700
55.1104,1360
55.1104,1700
55.2365,1020
55.2365,1360
55.2365,1700
55.3625,1020
55.3625,1360
55.3625,1700
55.3625,2040
55.4886,1360
55.4886,1700
55.4886,2040
55.5517,1700
55.5517,2040
55.6777,1360
55.6777,1700
55.6777,2040
55.8038,1360
55.8038,1700
55.8038,2040
55.8669,1700
55.8669,2040
55.9929,1360
55.9929,1700
55.9929,2040
56.119,1360
56.119,1700
56.119,2040
56.1821,1700
56.1821,2040
56.3081,1360
56.3081,1700
56.3081,2040
56.3081,2380
56.3712,2040
56.3712,2380
56.4973,1700
56.4973,2040
56.4973,2380
56.6233,1700
56.6233,2040
56.6233,2380
56.6864,2040
56.6864,2380
56.8125,1700
56.8125,2040
56.8125,2380
56.9385,1700
56.9385,2040
56.9385,2380
57.0016,2040
57.0016,2380
57.1277,1700
57.1277,2040
57.1277,2380
57.2537,1700
57.2537,2040
57.2537,2380
57.3798,1700
57.3798,2040
57.3798,2380
57.5059,2040
57.5059,2380
57.5059,2720
57.5689,2380
57.5689,2720
57.695,2040
57.695,2380
57.695,2720
57.8211,2380
57.8211,2720
57.8841,2380
57.8841,2720
58.0102,2040
58.0102,2380
58.0102,2720
58.1363,2040
58.1363,2380
58.1363,2720
58.2624,2380
58.2624,2720
58.3885,2040
58.3885,2380
58.3885,2720
58.4515,2380
58.4515,2720
58.5776,2380
58.5776,2720
58.7037,2380
58.7037,2720
58.8297,2380
58.8297,2720
58.8297,3060
58.9558,2380
58.9558,2720
58.9558,3060
59.0819,2380
59.0819,2720
59.0819,3060
59.208,2380
59.208,2720
59.208,3060
59.3341,2380
59.3341,2720
59.3341,3060
59.4601,2380
59.4601,2720
59.4601,3060
59.5862,2380
59.5862,2720
59.5862,3060
59.7123,2380
59.7123,2720
59.7123,3060
59.8384,2380
59.8384,2720
59.8384,3060
59.9645,2380
59.9645,2720
59.9645,3060
59.9645,3400
60.0905,2720
60.0905,3060
60.0905,3400
60.2166,2720
60.2166,3060
60.2166,3400
60.3427,2720
60.3427,3060
60.3427,3400
60.4688,2720
60.4688,3060
60.4688,3400
60.5949,2720
60.5949,3060
60.5949,3400
60.7209,2720
60.7209,3060
60.7209,3400
60.847,2720
60.847,3060
60.847,3400
60.9731,2720
60.9731,3060
60.9731,3400
61.0992,2720
61.0992,3060
61.0992,3400
61.2253,2720
61.2253,3060
61.2253,3400
61.3513,2720
61.3513,3060
61.3513,3400
61.3513,3740
61.4774,3060
61.4774,3400
61.4774,3740
61.6035,3060
61.6035,3400
61.6035,3740
61.7296,3060
61.7296,3400
61.7296,3740
61.8557,3060
61.8557,3400
61.8557,3740
61.9817,3060
61.9817,3400
61.9817,3740
62.1078,3060
62.1078,3400
62.1078,3740
62.2339,3060
62.2339,3400
62.2339,3740
62.36,3060
62.36,3400
62.36,3740
62.4861,3060
62.4861,3400
62.4861,3740
62.6121,3060
62.6121,3400
62.6121,3740
62.7382,3060
62.7382,3400
62.7382,3740
62.7382,4080
62.8643,3400
62.8643,3740
62.8643,4080
62.9904,3400
62.9904,3740
62.9904,4080
63.1165,3400
63.1165,3740
63.1165,4080
63.2425,3400
63.2425,3740
63.2425,4080
63.3686,3400
63.3686,3740
63.3686,4080
63.4947,3400
63.4947,3740
63.4947,4080
63.6208,3400
63.6208,3740
63.6208,4080
63.7469,3400
63.7469,3740
63.7469,4080
63.8729,3400
63.8729,3740
63.8729,4080
63.999,3400
63.999,3740
63.999,4080
64.999,0
64.999,340
65.3831,0
65.3831,340
65.3831,680
65.6302,0
65.6302,340
65.6302,680
65.8773,0
65.8773,340
65.8773,680
66.1244,0
66.1244,340
66.1244,680
66.1244,1020
66.3715,340
66.3715,680
66.3715,1020
66.5556,340
66.5556,680
66.5556,1020
66.7397,340
66.7397,680
66.7397,1020
66.7397,1360
66.9237,680
66.9237,1020
66.9237,1360
67.0498,680
67.0498,1020
67.0498,1360
67.1759,680
67.1759,1020
67.1759,1360
67.302,680
67.302,1020
67.302,1360
67.4281,680
67.4281,1020
67.4281,1360
67.4281,1700
67.5541,1020
67.5541,1360
67.5541,1700
67.6802,1020
67.6802,1360
67.6802,1700
67.8063,1020
67.8063,1360
67.8063,1700
67.9324,1020
67.9324,1360
67.9324,1700
68.0585,1020
68.0585,1360
68.0585,1700
68.0585,2040
68.1845,1360
68.1845,1700
68.1845,2040
68.3106,1360
68.3106,1700
68.3106,2040
68.4367,1360
68.4367,1700
68.4367,2040
68.5628,1360
68.5628,1700
68.5628,2040
68.6889,1360
68.6889,1700
68.6889,2040
68.8149,1360
68.8149,1700
68.8149,2040
68.8149,2380
68.941,1700
68.941,2040
68.941,2380
69.0671,1700
69.0671,2040
69.0671,2380
69.1932,1700
69.1932,2040
69.1932,2380
69.3193,1700
69.3193,2040
69.3193,2380
69.4453,1700
69.4453,2040
69.4453,2380
69.5714,1700
69.5714,2040
69.5714,2380
69.6975,1700
69.6975,2040
69.6975,2380
69.8236,1700
69.8236,2040
69.8236,2380
69.8236,2720
69.9497,2040
69.9497,2380
69.9497,2720
70.0757,2040
70.0757,2380
70.0757,2720
70.2018,2040
70.2018,2380
70.2018,2720
70.3279,2040
70.3279,2380
70.3279,2720
70.454,2040
70.454,2380
70.454,2720
70.5801,2040
70.5801,2380
70.5801,2720
70.7061,2040
70.7061,2380
70.7061,2720
70.8322,2040
70.8322,2380
70.8322,2720
70.9583,2040
70.9583,2380
70.9583,2720
70.9583,3060
71.0844,2380
71.0844,2720
71.0844,3060
